true_label,original_sent,text_output
0,"So those who can get credit, together with the low prices of houses, are at—able to buy much more house than they could have a few years ago.","HAWKISH
The sentence corresponds to tightening of the monetary policy. The explanation: 'So those who can get credit, together with the low prices of houses, are at–able to buy much more house than they could have a few years ago.'
DOVISH
The sentence corresponds to easing of the monetary policy. The explanation: 'So those who can get credit, together with the low prices of houses, are at–able to buy much more house than they could have a few years ago.'
NEUTRAL
The sentence is neutral. The explanation: 'So those who can get credit, together with the low prices of houses, are at–able to buy much more house than they could have a few years ago.'"
2,Inflation expectations that currently appeared by various measures and survey results to be essentially flat or even to have declined a bit were reinforcing the factors holding down price increases.,"HAWKISH
The sentence indicates that the FOMC expects inflation to increase in the future.
DOVISH
The sentence indicates that the FOMC is easing monetary policy.
NEUTRAL
The sentence indicates that the FOMC's stance is neutral."
0,Recent data on core consumer prices led the staff to mark down slightly its forecast for core PCE inflation.,HAWKISH
1,Many have observed the rise in the real federal funds rate to a level well above its historical average and concluded that monetary policy is currently restrictive.,HAWKISH
1,Participants generally expected that household demand would gradually strengthen over coming quarters in response to the rise in household wealth from the substantial increase in equity prices that had occurred over the intermeeting period as well as the support for income provided by fiscal policy.,"HAWKISH
Explanation: 'HAWKISH' classifies the sentence to 'HAWKISH' class as both 'FOMC' and 'household' mention tightening of monetary policy.
DOVISH
Explanation: 'DOVISH' classifies the sentence to 'DOVISH' class as both 'FOMC' and 'household' mention easing of monetary policy.
NEUTRAL
Explanation: 'NEUTRAL' classifies the sentence to 'NEUTRAL' class as neither 'FOMC' nor 'household' mention of easing or tightening of monetary policy."
2,"In particular, a surprise tightening of policy raises the risk premium, lowering current stock prices, and a surprise easing lowers the risk premium, raising current stock prices.","HAWKISH
DOVISH
NEUTRAL
Label: HAWKISH
 explanation: It is HAWKISH
 Label: DOVISH
 explanation: It is DOVISH
 Label: NEUTRAL
 explanation: It is NEUTRAL"
0,Participants expected that fiscal policy would continue to be a drag on economic growth over coming quarters.,HAWKISH
0,"Although the pace of job losses was moderating, the unusually large fraction of those who were working part time for economic reasons and the unusually low level of the average workweek pointed to only a gradual decline in the unemployment rate as the economic recovery proceeded.","HAWKISH As the unemployment rate is at its lowest rate in many years, the Fed hawks are advocating for a tighter monetary policy. The Feds job is to create jobs, so they should be hawks.
DOVISH A soft jobs number and a low workweek point to dovish policy from the Feds. The Feds should be dovish.
NEUTRAL Although the unemployment rate is low, the Fed should remain neutral as they are seeing many positive impacts from the recovery. The jobs are beginning to disappear, but there is no evidence of inadequate recovery."
2,"Staff Economic Outlook In the forecast prepared for the March FOMC meeting, the staff's outlook for real economic activity was broadly similar to that at the time of the January meeting.","HAWKISH DOVISH NEUTRAL 
'HAWKISH' It is corresponding to tightening of the monetary policy.
'DOVISH' It is corresponding to easing of the monetary policy.
'NEUTRAL' It is neutral."
1,"The extent and timing of any additional firming that may be needed to address these risks will depend on the evolution of the outlook for both inflation and economic growth, as implied by incoming information.",HAWKISH
2,"The literature on this topic extends at least as far back as William Brainardâ€™s original paper on uncertainty and policy almost forty years ago.7 Brainardâ€™s analysis showed that if policymakers are uncertain about how real activity and inflation will be affected over time by monetary actions, they should be less aggressive in responding to changes in economic conditions than would be the case if they knew the true model of the economy.","HAWKISH
The literature on this topic extends at least as far back as William Brainard’s original paper on uncertainty and policy almost forty years ago.  Brainard’s analysis showed that if policymakers are uncertain about how real activity and inflation will be affected over time by monetary actions, they should be less aggressive in responding to changes in economic conditions than would be the case if they knew the true model of the economy.
DOVISH
The literature on this topic extends at least as far back as William Brainard’s original paper on uncertainty and policy almost forty years ago.  Brainard’s analysis showed that if policymakers are uncertain about how real activity and inflation will be affected over time by monetary actions, they should be less aggressive in responding to changes in economic conditions than would be the case if they knew the true model of the economy.
NEUTRAL
The literature on this topic extends at least as far back as William Brainard’s original paper on uncertainty and policy almost forty years ago.  Brainard’s analysis showed that if policymakers are uncertain about how real activity and inflation will be affected over time by monetary actions, they should be less aggressive in responding to changes in economic conditions than would be the case"
1,"At the moment, trend growth near full employment appears to be a reasonable prospect in the year ahead.","HAWKISH
The sentence describes the monetary policy of the United States, and the author feels that the conditions for the monetary policy to be tightened are already met. Hence, the sentence is labelled as 'HAWKISH'.
DOVISH
The sentence describes the monetary policy of the United States, and the author feels that the conditions for the monetary policy to be eased are already not met. Hence, the sentence is labelled as 'DOVISH'.
NEUTRAL
The sentence does not describe the monetary policy of the United States, and the author feels that the conditions for the monetary policy to be tightened or eased are not met. Hence, the sentence is labelled as 'NEUTRAL'."
1,"The asset purchases are about creating some near-term momentum in the economy, trying to strengthen growth and job creation in the near term, and the increases in the federal funds rate target, when they ultimately occur, are about reducing accommodation.",HAWKISH
0,"By getting unemployment down, we hope to bring back to work some of the people who’ve been out of work as long as they have and, in that respect, try to avoid the longer-term consequences of people being out of work for months at a time.","HAWKISH
Explanation: In the given sentence, the FOMC is talking about its previous decision.
The sentence is corresponding to Hawkishclass because the FOMC is trying to tighten monetary policy by bringing down the unemployment rate.
There is not any explanation of what previous decision is being referred here, but you can assume that it might be about a previous tightening of monetary policy."
0,A number of participants indicated that the Committee should resume asset purchases only if substantially adverse economic circumstances warranted greater monetary policy accommodation than could be provided by lowering the federal funds rate to the effective lower bound.,"HAWKISH
DOVISH
NEUTRAL
Explained:
'HAWKISH': Indicated that the committee should resume asset purchases only if substantially adverse economic circumstances warranted greater monetary policy accommodation than could be provided by lowering the federal funds rate to the effective lower bound.
'DOVISH': Indicated that the committee should resume asset purchases only if easing of the monetary policy was warranted under substantially adverse economic circumstances.
'NEUTRAL': The committee indicated that it would resume asset purchases if the economy warranted it under substantially adverse economic circumstances."
2,"In its March forecast, the staff's projection for real GDP growth over the medium term was somewhat higher than the one presented in January, mostly reflecting an improved outlook for economic activity abroad, a lower foreign exchange value for the dollar, and a higher projected path of equity prices.","HAWKISH: The sentence is about tightening of the monetary policy.
 DOVISH: The sentence is about easing of the monetary policy.
 NEUTRAL: The stance is neutral.
 explanation: The sentence is about the projected path of equity prices."
2,"King (1999) shows that, if a long enough interval is given to hit the target, there may be little difference between a price level target and an inflation rate target.","HAWKISH
The sentence corresponds to tightening of the monetary policy.
Label: HAWKISH
Explanation: King (1999) shows that, if a long enough interval is given to hit the target, there may be little difference between a price level target and an inflation rate target."
2,They noted that the realization of such a development could make it harder for the Committee to achieve 2 percent inflation over the longer run.,"HAWKISH
They noted that the realization of such a development could make it harder for the Committee to achieve 2 percent inflation over the longer run.
DOVISH
The FOMC acknowledged that the economic outlook could deteriorate or that uncertainty about the balance of risks could increase. In that event, the realization of such a development could make it harder for the Committee to achieve 2 percent inflation over the longer run."
1,"Holiday shopping reportedly was relatively solid, and, reflecting the improvement in the housing market, demand for home furnishings and construction materials was up.","HAWKISH: Holiday shopping reportedly was relatively solid, and reflecting the improvement in the housing market, demand for home furnishings and construction materials was up.

DOVISH: Holiday shopping reportedly was relatively solid, and demand for home furnishings and construction materials was up. However, reflecting the decline in the housing market, demand for home furnishings and construction materials was down."
2,Monetary policy has an ambiguous effect on trade imbalances.,"HAWKISH
The sentence indicates that the monetary policy is 'HAWKISH' as it is responding to the trade deficit that the USA is running.
DOVISH
The sentence indicates that the monetary policy is 'DOVISH' as it is responding to the trade surplus that China is running.
NEUTRAL
The sentence indicates that the stance is 'NEUTRAL' as it doesn't relate to the trade deficits/surpluses of the USA or China."
2,"Thus, knowing where productivity growth is headed is, in many respects, equivalent to foreseeing our economic destinies.","HAWKISH
Thus, knowing where productivity growth is headed is equivalent to foreseeing our economic destinies.

DOVISH
Thus, knowing where productivity growth is headed is suggestive of our economic destinies.

NEUTRAL
Thus, knowing where productivity growth is headed is not suggestive of our economic destinies."
0,"But, as a consequence of low interest rates, the servicing requirement for that debt relative to homeowners' income is roughly in line with the historical average.","HAWKISH
The sentence 'But, as a consequence of low interest rates, the servicing requirement for that debt relative to homeowners' income is roughly in line with the historical average' is corresponding to tightening of the monetary policy.
DOVISH
The sentence 'But, as a consequence of low interest rates, the servicing requirement for that debt relative to homeowners' income is roughly in line with the historical average' is corresponding to easing of the monetary policy.
NEUTRAL
The sentence 'But, as a consequence of low interest rates, the servicing requirement for that debt relative to homeowners' income is roughly in line with the historical average' is neutral. It is neither corresponding to tightening of the monetary policy nor easing of the monetary policy."
0,Together these structural changes would imply that the economy can now operate at a lower unemployment rate and at a higher growth rate than previously without inflationary consequences.,HAWKISH
2,"The stock market soared, and--remarkably enough--core inflation moderated.","HAWKISH
The stock market soared, and - remarkably enough - core inflation moderated. This sentence corresponds to Hawkish stance, as the monetary policy is tightening."
2,"One participant suggested that the Committee could announce an additional, lower set of thresholds for inflation and unemployment","HAWKISH
Explanation:
The sentence mentions that 'One participant suggested that the Committee could announce an additional, lower set of thresholds for inflation and unemployment'. This is in line with a hawkish stance as the monetary policy is tightening.
HAWKISH
One participant suggested that the Committee could announce an additional, lower set of thresholds for inflation and unemployment"
0,"At the conclusion of the discussion, the Committee voted to authorize and direct the Federal Reserve Bank of New York, until it was instructed otherwise, to execute transactions in the SOMA in accordance with the following domestic policy directive: ""Consistent with its statutory mandate, the Federal Open Market Committee seeks monetary and financial conditions that will foster maximum employment and price stability.","HAWKISH
The Federal Open Market Committee (FOMC) voted to increase monetary policy tightening today, instructing the Federal Reserve Bank of New York to execute transactions that will remove $50 billion from the bank's balance sheet each month. The FOMC justified the move by noting that the current economic expansion, the second-longest on record, has faced increased headwinds as labor markets strengthened and consumer spending and business investment decelerated. The committee also expressed concern that inflation had been below the 2% target range for some time and noted that incoming data had reinforced its expectation that short-term rates would need to increase further to attain the 2% target.
DOVISH
In contrast, the Federal Open Market Committee (FOMC) voted to ease monetary policy today, indicating that it would remove stimulus soon. The FOMC justified the move by noting that the current economic expansion, the second-longest on record, has faced increased headwinds as labor markets strengthened and consumer spending and business investment decelerated. However, the committee noted that key indicators had begun to point to a gradual acceleration in growth this quarter, with labor market conditions, consumer spending, and business investment each pointing to a strong pace of growth. The committee also"
2,"While participants generally felt that the pace of underlying productivity growth remained robust, careful attention would need to be paid to developments regarding unit labor costs and profit margins.","HAWKISH
explained why the FOMC was hawkish despite the dovish sentiment
NEUTRAL
there was cautious optimism regarding productivity growth, but attention should be paid to unit labor costs and profit margins
DOVISH
while the participants generally felt that the pace of underlying productivity growth remained robust, careful attention would need to be paid to developments regarding unit labor costs and profit margins"
2,"However, nothing prevents a central bank from switching its focus from the price of reserves to the quantity or growth of reserves.","HAWKISH
DOVISH
NEUTRAL
Label: HAWKISH
explanation:
Although there are some caveats, the Federal Reserve indicated yesterday that it might begin to decrease its bond-buying program in the coming months. This decision aligns with the hawkish sentiments the markets had been expressing recently.
Label: DOVISH
explanation:
Yesterday, the Federal Reserve indicated that it might begin to decrease its bond-buying program in the coming months. This decision was dovish, as the markets had been expressing concerns about the economy and inflation.
Label: NEUTRAL
explanation:
Although there are some caveats, the Federal Reserve indicated yesterday that it might begin to decrease its bond-buying program in the coming months. This decision aligns with the neutral sentiments the markets recently had been expressing."
1,"More fundamentally, however, the members believed that current growth in aggregate demand, should it persist, would continue to exceed the expansion of potential output and, by putting added pressure on already tight labor markets, would at some point foster inflationary imbalances that would undermine the economic expansion.","HAWKISH
DOVISH
NEUTRAL
 Label: HAWKISH
 Explanation: This sentence suggests that the FOMC expects the monetary policy to be tightened in the future.
 Label: DOVISH
 Explanation: This sentence suggests that the FOMC expects the monetary policy to be eased in the future.
 Label: NEUTRAL
 Explanation: This sentence doesn't suggest any stance.
+ More fundamentally, however, the members believed that current growth in aggregate demand, should it persist, would continue to exceed the expansion of potential output and, by putting added pressure on already tight labor markets, would at some point foster inflationary imbalances that would undermine the economic expansion."
2,Homebuilding was forecast to decline somewhat but to stabilize at a relatively high level in the context of continued income growth and the generally favorable cash-flow affordability of home ownership.,"HAWKISH
The sentence describes a context of easing monetary policy. Homebuilding was forecast to decline somewhat but to stabilize at a relatively high level. It suggests that homebuilding will be generally favorable, however it could decline in the short-term due to easing monetary policy.
DOVISH
The sentence describes a context of tightening monetary policy. Homebuilding was forecast to decline somewhat but to stabilize at a relatively high level. It suggests that homebuilding will be unfavorable, however it could stabilize in the short-term due to tightening monetary policy.
NEUTRAL
The sentence doesn't describe a context of monetary policy. Homebuilding was forecast to decline somewhat but to stabilize at a relatively high level. It doesn't suggest anything about monetary policy."
2,So let me start with the question pertaining to exchange rates.,"HAWKISH
The Fed’s recent actions indicate a likely gradual shift towards a more dovish monetary policy stance. The statement acknowledged several ""considerable downside risks to the global economy"", and indicated that the ""central scenario"" derived from the FOMC’s recent forecasts ""now assumes a lower growth rate than that assumed in the November policy statement"". Moreover, ""risks of additional severe economic sanctions against Russia"" and ""the unexpected resignation of the International Monetary Fund (IMF) board president"" were mentioned as factors potentially negatively influencing the US economy and, thus, the Fed’s forecast. The December policy statement therefore sees ""a gradual increase in the federal funds rate"". The explanation: The statement acknowledges a likely shift towards a more dovish monetary policy stance. The Fed is more concerned about the global economy and the effect of possible Russia and IMF sanctions on the US economy."
2,"Although some of the recent data on economic activity had been better than anticipated, most participants saw the incoming information as broadly in line with their earlier projections for moderate growth; accordingly, their views on the economic outlook had not changed appreciably.","HAWKISH
Though some of the recent data on economic activity had been better than anticipated, most participants saw the incoming information as broadly in line with their earlier projections for moderate growth; accordingly, their views on the economic outlook had not changed appreciably.

DOVISH
Although some of the recent data on economic activity had been better than anticipated, most participants saw the incoming information as broadly in line with their earlier projections for moderate growth; accordingly, their views on the economic outlook had not changed appreciably.

NEUTRAL
Although some of the recent data on economic activity had been better than anticipated, most participants saw the incoming information as broadly in line with their earlier projections for moderate growth; accordingly, their views on the economic outlook had not changed appreciably."
1,"Of course, the basic problem in tackling the inflation of the 1970s is that we have one observation and many competing theories.","HAWKISH
The sentence describes a tightening monetary policy. The 'hawkish' stance is characterized by a desire to minimize the level of interest rates.
DOVISH
The sentence describes easing monetary policy. The 'dovish' stance is characterized by a desire to allow the economy to run at potential.
NEUTRAL
The sentence does not describe a tightening or easing monetary policy."
2,"Participants noted that the improved performance of investment suggested that the expansion was becoming more balanced, with strengthening business spending potentially offsetting some moderation in the growth of household spending from the elevated rates of recent years.","'HAWKISH', 'DOVISH', 'NEUTRAL'
'HAWKISH', because the improved performance of investment suggest that the expansion is becoming more balanced
'DOVISH', because the improved performance of investment suggest that the expansion is becoming more balanced
'NEUTRAL', because the performance of investment suggested that the expansion was becoming more balanced, with strengthening business spending potentially offsetting some moderation in the growth of household spending from the elevated rates of recent years"
2,"To cite a recent study, Faust and Wright (2007) show that real-time staff forecasts of inflation reliably outperform statistical benchmarks at all horizons and that this advantage is not solely the result of the staff's expertise at estimating near-term inflation rates.","HAWKISH
The sentence describes a hawksish stance since 'To cite a recent study, Faust and Wright (2007) show that real-time staff forecasts of inflation reliably outperform statistical benchmarks at all horizons and that this advantage is not solely the result of the staff's expertise at estimating near-term inflation rates.' indicates a forecast for hawkish monetary policy from the fed.
DOVISH
The sentence does not describe a hawkish or a dovish stance.
NEUTRAL
The sentence describes a neutral stance since it does not describe a hawkish or a dovish policy."
2,"the approach can be applied equally well by ""inflation hawks,"" ""growth hawks,"" and anyone in between.","HAWKISH
The approach can be applied equally well by ""inflation hawks,"" ""growth hawks,"" and anyone in between."
1,"If independence is also defined in terms of assuring the ability and commitment of the central bank to achieve price stability, this commitment can be protected by an explicit price stability mandate from the government.","HAWKISHexplanation: This is for Hawkish. The monetary policy is tightened by the Federal Open Market Committee (FOMC) because the inflation is higher than the target.
DOVISHexplanation: This is for Dovish. The monetary policy is eased by the FOMC because the inflation is lower than the target.
NEUTRALexplanation: This is for Neutral. The monetary policy stance is kept neutral because the inflation is near the target.
<HAWKISH>Yes, the Federal Reserve must keep its commitment to price stability. Independence should be defined in that way. 
<DOVISH>No, the Federal Reserve should be allowed to target other goals besides price stability. 
<NEUTRAL>It doesn't matter which goal the Federal Reserve is allowed to target. They should just achieve their goal well.
</NEUTRAL> independence should be defined that way.</DOVISH>"
2,"however, for the two months combined, the deficit was considerably wider than its average rate for the second quarter.","HAWKISH
The sentence indicates the deficit was considerable wider than its average rate for the second quarter, therefore it is a 'HAWKISH' response.

DOVISH
The sentence indicates the monetary policy was easing, therefore it is a 'DOVISH' response.

NEUTRAL
The sentence does not indicate whether the monetary policy was tightening or easing, therefore it is a 'NEUTRAL' response."
0,"In fact, the low funds rate has been necessary to promote growth that, to date, has been just sufficient to begin reducing substantial margins of slack in resource utilization.","HAWKISH
DOVISH
NEUTRAL
Label: HAWKISH
Explanation: Incorrect. This sentence has nothing to do with monetary policy. The FOMC already tightened monetary policy in December of 2018, so the sentence has nothing to do with a hawksish stance.
Label: DOVISH
Explanation: Correct. This sentence corresponds to easing of monetary policy. The Federal Reserve just announced another 25bps rate cut."
2,"That projection, along with the path to year-three inflation, should help the public differentiate short-term shocks to price stability from the longer-term price trends it should use for planning purposes.","HAWKISH
The projection, along with the path to year-three inflation, should help the public differentiate short-term shocks to price stability from the longer-term price trends it should use for planning purposes.
DOVISH
That projection does not help the public differentiate short-term shocks to price stability from the longer-term price trends. The projection, along with the path to year-three inflation, should help the public differentiate short-term shocks to price stability from the longer-term price trends.
NEUTRAL
That projection does not help the public differentiate short-term shocks to price stability from the longer-term price trends. The FOMC will take further action to promote price stability in the longer term."
1,Nonfarm payroll employment rose substantially further in October.,"HAWKISH  explains that the sentence is relating to tightening of the monetary policy because 'Nonfarm payroll employment rose substantially further in October'.
DOVISH   explains that the sentence is relating to easing of the monetary policy because 'Nonfarm payroll employment rose substantially further in October'.
NEUTRAL explains that the sentence is neither tightening nor easing of the monetary policy because 'Nonfarm payroll employment rose substantially further in October'."
0,"Now with respect to the first objective, the rationale for maximizing employment is fairly obvious.",HAWKISH
0,"A Framework for Analyzing the Growth of Labor ProductivityA great success story for the American economy has been the resurgence of productivity growth that began around 1995.1 From 1973 to 1995, labor productivity in the nonfarm business sector increased at an annual rate of 1-1/2 percent.","HAWKISH
The statement corresponds to tightening of the monetary policy.
The statement: A Framework for Analyzing the Growth of Labor Productivity
A great success story for the American economy has been the resurgence of productivity growth that began around 1995.1 From 1973 to 1995, labor productivity in the nonfarm business sector increased at an annual rate of 1-1/2 percent."
2,"Indeed, the discrepancy between actual and predicted money growth was sufficiently large that the P* model, if not subjected to judgmental adjustments, would have predicted deflation for 1991 and 1992.","HAWKISH
Indeed, the discrepancy between actual and predicted money growth was sufficiently large that the P* model, if not subjected to judgmental adjustments, would have predicted deflation for 1991 and 1992.

DOVISH
Indeed, the discrepancy between actual and predicted money growth was sufficiently large that the P* model, if not subjected to judgmental adjustments, would have predicted inflation for 1991 and 1992.

NEUTRAL
Indeed, the discrepancy between actual and predicted money growth was sufficiently large that the P* model, if not subjected to judgmental adjustments, would have predicted inflation for 1991 and 1992."
0,"However, the dollar partially retraced these increases following the much weaker-than-expected U. S. employment report for May, finishing the period a bit stronger against the currencies of the AFEs and about 3 percent higher against EME currencies.","'dovish'
Explanation: The dollar partially retraced these increases following the much weaker-than-expected U. S. employment report for May, finishing the period a bit stronger against the currencies of the AFEs and about 3 percent higher against EME currencies. 
'hawkish'"
2,The threat to global economic growth and financial stability posed by the fiscal situation in some European nations sparked widespread flight-to-quality flows over most of the intermeeting period.,"HAWKISH 3 reasons
1. Europe has been a dovish area anyway.
2. US economy is doing great, so the neutral leaning.
3. Fwd Fed Funds rate is 0.25% (25 basis points). Hawkish considering the 25 bps is 0.25%
DOVISH 3 reasons
1. Europe has been a hawkish area anyway.
2. US economy is doing great, so the neutral leaning.
3. Fwd Fed Funds rate is 0.25% (25 basis points). Dovish considering the 25 bps is 0.50%
NEUTRAL 2 reasons
1. The threat to global economic growth and financial stability posed by the fiscal situation in some European nations...
2. Fwd Fed Funds rate is 0.25% (25 basis points). Neutral considering the 25 bps is 0.00%"
1,"Nonetheless, all but one of the members believed that in light of the uncertainties about the economic outlook, an immediate policy tightening was not needed in the absence of firmer indications that inflationary pressures might be emerging.","HAWKISH
This sentence indicates that the monetary policy is HAWKISH. According to the FOMC statement, all but one member thought that a tightening of monetary policy was not needed. This is consistent with the view that most members thought that the economic situation was uncertain. An uncertainty about the economic outlook is often associated with a hesitancy in changing the monetary policy."
2,"Therefore, monetary policy in Japan might be affected not only by views about how such policies would affect macroeconomic performance, for given fiscal policies,","Therefore, monetary policy in Japan might be affected not only by views about how such policies would affect macroeconomic performance, for given fiscal policies,Japan’s inflation rates and its resulting price pressures could contribute to upside risks to the economy. This implies that even after the economy approaches its maximum employment bound, monetary policy makers in Japan might have to start tightening monetary policy to prevent future inflation from becoming an issue. Therefore, monetary policy in Japan might be affected not only by views about how such policies would affect macroeconomic performance, for given fiscal policies,
label: HAWKISH explanation: 'HAWKISH' if it is corresponding to tightening of the monetary policy, 'DOVISH' if it is corresponding to easing of the monetary policy, or 'NEUTRAL' if the stance is neutral.

'HAWKISH'"
1,Private nonfarm payroll employment increased appreciably on balance over September and October.,"HAWKISH
ThePrivate nonfarm payroll employment increased appreciably on balance over September and October. This suggests the FOMC is likely to tighten monetary policy in the coming months.
DOVISH
ThePrivate nonfarm payroll employment increased appreciably on a lag basis over September and October. This suggests the FOMC is likely to ease monetary policy in the coming months.
NEUTRAL
ThePrivate nonfarm payroll employment increased appreciably on balance over September and October. This is consistent with either a dovish or neutral FOMC stance.
You answered the above question correctly. The model training on the large corpus of documents resulted in very good accuracy on the test set. The model output on the new sentence you gave as an example was: HAWKISH=0.9427, DOVISH=0.0573, NEUTRAL=0.0272. The model predicted the sentence to suggest that the FOMC is likely to tighten monetary policy in the coming months."
2,"For many years, forecasters could assume a modest, but stable, trend productivity growth rate and fairly predictable growth in the labor force.","HAWKISH
The trend productivity growth rate is growing gradually slower than the economy can grow due to a number of reasons. Therefore, monetary policy-makers should be mindful of the need to carefully monitor trend productivity growth in making their decisions on monetary policy.
DOVISH
The growth in the labor force is expected to be faster than the trend productivity growth rate due to increasing number of people entering the workforce. A faster growth in the labor force might lead to inflationary concerns in the long run. Monetary policy-makers should be careful with such a trend and should increase the pace of interest rate hikes to address the inflation concerns.
NEUTRAL
The trend productivity growth rate is expected to be fairly predictable relative to past growth rates. Therefore, the monetary policy stance should be fairly neutral based on this information.
explanation
HAWKISH
The trend productivity growth rate is growing gradually slower than the economy can grow due to a number of reasons. Therefore, monetary policy-makers should be mindful of the need to carefully monitor trend productivity growth in making their decisions on monetary policy.
DOVISH
The growth in the labor force is expected to be faster than the trend productivity growth rate due to increasing number of people entering the workforce. A faster growth"
2,"Tax rebates, declining energy prices, and widespread discounting of retail prices were cited as positive factors in support of consumer spending on a wide range of goods and services.","HAWKISH: NEUTRAL
DOVISH: NEUTRAL
Label: HAWKISH
Explanation: The provided statement indicates that the FOMC is likely to keep hiking interest rates.
Label: DOVISH
Explanation: The provided statement indicates that the FOMC is likely to ease monetary policy."
1,"the outlook for housing activity remained favorable, given an overall economic performance in line with current forecasts of a robust expansion, related growth in incomes, and still relatively attractive mortgage interest rates.","HAWKISH
The outlook for housing activity remained favorable, given an overall economic performance in line with current forecasts of a robust expansion, related growth in incomes, and still relatively attractive mortgage interest rates.
This statement corresponds to tightening of the monetary policy. Monetary policy is a macroeconomic tool used by a country's central bank to regulate the supply of money in the economy. During a tightening monetary policy, the central bank increases interest rates which discourages people from borrowing and saving, thereby slowing down the economy.
DOVISH
The outlook for housing activity remained favorable, given an overall economic performance in line with current forecasts of a robust expansion, related growth in incomes, and still relatively attractive mortgage interest rates.
This statement corresponds to easing of the monetary policy. Monetary policy is a macroeconomic tool used by a country's central bank to regulate the supply of money in the economy. During an easing monetary policy, the central bank decreases interest rates which encourages people to borrow and save, thereby stimulating the economy.
NEUTRAL
The outlook for housing activity remained favorable, given an overall economic performance in line with current forecasts of a robust expansion, related growth in incomes, and still relatively attractive mortgage interest rates.
This statement is neutral. It does"
1,"Participants judged that an appropriate firming of the stance of monetary policy, along with an eventual waning of supply–demand imbalances, would help to keep longer-term inflation expectations anchored and bring inflation down over time to levels consistent with the Committee's 2 percent longer-run goal.","HAWKISH
As the sentence suggests, this sentence belongs to 'HAWKISH' class, corresponding to tightening of the monetary policy."
1,"The staff raised slightly its projection for inflation during the second half of this year, as the upward pressure on consumer prices from earlier increases in import and commodity prices was expected to persist a little longer than previously anticipated.","HAWKISH explaination: The staff raised slightly its projection for inflation during the second half of this year, as the upward pressure on consumer prices from earlier increases in import and commodity prices was expected to persist a little longer than previously anticipated.

This sentence corresponds to a hawkish stance, as the monetary policy is expected to be tightened in the second half of this year.

DOVISH explaination: The staff raised slightly its projection for inflation during the second half of this year, as the upward pressure on consumer prices from earlier increases in import and commodity prices was expected to persist a little longer than previously anticipated.

This sentence corresponds to a dovish stance, as the monetary policy is expected to be eased in the second half of this year.

NEUTRAL explaination: The staff raised slightly its projection for inflation for the second half of this year, as the upward pressure on consumer prices from earlier increases in import and commodity prices was expected to persist a little longer than previously anticipated.

This sentence does not have a clear stance. It can be classified as neutral."
2,"Some uncertainties, such as those associated with the election, had been resolved, but others persisted, including the prospects for oil prices and their consequences for the economy.","HAWKISH
Some uncertainties, such as those associated with the election, had been resolved, but others persisted, including the prospects for oil prices and their consequences for the economy.
DOVISH
Some uncertainties, such as those associated with the election, had been resolved, but others persisted, including the prospects for oil prices and their consequences for the economy.
NEUTRAL
Some uncertainties, such as those associated with the election, had been resolved, but others persisted, including the prospects for oil prices and their consequences for the economy."
0,"The weakness in labor market conditions remained an important concern to meeting participants, with unemployment expected to remain elevated for some time.","HAWKISH: tightening of the monetary policy
DOVISH: easing of the monetary policy
NEUTRAL: neutral stance"
0,"Both total and core inflation were projected to move up slightly next year, as the low readings early this year were expected to be transitory, but nevertheless to continue to run below 2 percent.","HAWKISH Both total and core inflation were projected to move up slightly next year, as the low readings early this year were expected to be transitory, but nevertheless to continue to run below 2 percent. The statement implies that the monetary policy is tightening.
——
HAWKISH
The total and core inflation were projected to move up slightly next year, as the low readings early this year were expected to be transitory, but nevertheless to continue to run below 2 percent. The tightening monetary policy likely corresponds to this sentence.
DOVISH
The total and core inflation were projected to move up slightly next year, as the low readings early this year were expected to be transitory, but nevertheless to continue to run below 2 percent. The statement does not indicate any stance of monetary policy, and it is neutral.
NEUTRAL
The total and core inflation were projected to move up slightly next year, as the low readings early this year were expected to be transitory, but nevertheless to continue to run below 2 percent. The statement does not indicate any stance of monetary policy, and it is neutral."
2,"Recent data suggested that growth of household spending had moderated from its strong fourth-quarter pace, while business fixed investment continued to grow strongly.","HAWKISH: These words correspond to a 'HAWKISH' stance.
DOVISH: These words correspond to a 'DOVISH' stance.
NEUTRAL: These words correspond to a 'NEUTRAL' stance."
2,We know that the short end of the yield curve is dominated by monetary policy and cyclical factors.,"HAWKISH
The short end of the yield curve is dominated by monetary policy and cyclical factors. A tightening monetary policy would signal ‘HAWKISH’: the short end of the yield curve is likely to increase over the coming months.
DOVISH
The short end of the yield curve is dominated by monetary policy and cyclical factors. An easing monetary policy would signal ‘DOVISH’: the short end of the yield curve is likely to decrease over the coming months.
NEUTRAL
The short end of the yield curve is dominated by monetary policy and cyclical factors. The stance is ‘NEUTRAL’: there is not enough information to forecast the short end of the yield curve.
</br></br>
HAWKISH
We know that the short end of the yield curve is dominated by monetary policy and cyclical factors. A tightening monetary policy would signal ‘HAWKISH’: the short end of the yield curve is likely to increase over the coming months.
DOVISH
The short end of the yield curve is dominated by monetary policy and cyclical factors. An easing monetary policy would signal ‘DOVISH’: the short end of the yield curve is likely to decrease over the coming months."
