true_label,original_sent,text_output
2,"This allows the economy to operate at a higher utilization rate without inflationary consequences, at least until the higher productivity is fully anticipated in wage bargaining or until productivity growth stops accelerating.","HAWKISH
This implies the monetary policy is expected to tighten in the future. The economy is expected to operate at a higher utilization rate without inflationary consequences. Wage bargaining is expected to accelerate inflation in the future.
DOVISH
This implies the monetary policy is expected to ease in the future. The economy is expected to operate at a lower utilization rate without inflationary consequences. Inflation is expected to rise in the future due to higher productivity.
NEUTRAL
This sentence does not express a hawkish, dovish, or neutral stance on monetary policy. A referee should be consulted to determine the best course of action."
0,"As a result, national saving increased, providing further impetus to economic growth.","'HAWKISH'

""The Fed’s tightening is clearly contributing to the dampening of risk-taking and forced money market participants to drastically adjust their expectations. """
1,"Participants expected that, with further gradual increases in the federal funds rate, economic activity would expand at a solid rate during the remainder of this year and a moderate pace in the medium term, and that labor market conditions would remain strong.","HAWKISH
The sentence predicts that the monetary policy will be tightened in the future."
0,"Several participants raised concerns regarding the longer-run effects of the pandemic, including how it could lead to a restructuring in some sectors of the economy that could slow employment growth or could accelerate technological disruption that was likely limiting the pricing power of firms.","HAWKISH
Many participants raised concerns regarding the longer-run effects of the pandemic, including how it could lead to a restructuring in some sectors of the economy that could slow employment growth or could accelerate technological disruption that was likely limiting the pricing power of firms.

DOVISH
Several participants raised concerns regarding the longer-run effects of the pandemic, including how it could lead to a restructuring in some sectors of the economy that could slow employment growth or could accelerate technological disruption that was likely limiting the pricing power of firms.

NEUTRAL
Several participants raised concerns regarding the longer-run effects of the pandemic, including how it could lead to a restructuring in some sectors of the economy that could slow employment growth or could accelerate technological disruption that was likely limiting the pricing power of firms."
0,"For asset purchases, the Committee declared that tapering would wait ""until substantial further progress has been made toward the Committee's maximum employment and price stability goals.","HAWKISH
For asset purchases, the Committee declared that tapering would wait ""until substantial further progress has been made toward the Committee's maximum employment and price stability goals.""
DOVISH
For asset purchases, the Committee declared that tapering would wait ""until substantial further progress has been made toward the Committee's maximum employment and price stability goals.""
NEUTRAL
For asset purchases, the Committee declared that tapering would wait ""until substantial further progress has been made toward the Committee's maximum employment and price stability goals."""
0,"They remarked that a stronger dollar, weaker demand, and lower oil prices were factors likely to put downward pressure on inflation in the period ahead and observed that this meant that the return of inflation to the Committee's 2 percent longer-run objective would likely be further delayed.","HAWKISH
The sentence remarks that a stronger dollar, weaker demand, and lower oil prices were likely to put downward pressure on inflation in the period ahead and that this meant that the return of inflation to the Committee's 2 percent longer-run objective would likely be delayed. Thus, it is HAWKISH."
2,Mishkin and Jonas (forthcoming) describe the experiences of the three transition economies with inflation targets.,"HAWKISH
The Mishkin and Jonas (forthcoming) describe the experiences of the three transition economies with inflation targets. The Czech Republic, Estonia, and Poland all experienced robust economic growth following their transitions from communism to capitalism. However, the persistence of high inflation, which averaged more than 10% during the 2000s, caused a policy straintenned to neutrality. These countries subsequently faced significant shortcomings in thea payment systems, infrastructure, and business environments, with delayed investor relations and financing, inadequate capacity, and poorcompetitiveness all constraining economic development. The turnaround in these countries’ policies came after the implementation of rigid inflation targeting. These alterations to the central bank’s mandate, coupled with the adjustments to the economy that followed, improved the business environments. As a result, these countries have experienced robust growth, reducing the longest runs of high inflation in these countries' history."
0,"And the way I would explain it is, is that inflation that’s too low will mean that interest rates are lower.","HAWKISH
DOVISH
NEUTRAL
I would explain it as:
inflation that’s too low will mean that interest rates are lower
Experts would classify this sentence as 'HAWKISH'. The word 'HAWKISH' describes the monetary policy tightening context. The reasoning is simple - when the inflation is low, it tends to fall further and further. When the inflation falls further and further, the monetary policy committees should tighten the monetary policy to bring the inflation back to the target level.
DOVISH
The word 'DOVISH' describes the monetary policy easing context. The word 'DOVISH' is also the colloquialism for'such as' -'such DOVISH'. It can be interpreted in many ways. One of them could be the inference that the monetary policy is coming to an end, such as the rate increases.
NEUTRAL
The word 'NEUTRAL' describes the neutral context. This context does not suggest that the monetary policy is getting tighter or looser."
0,"remained below the Committee's 2 percent longer-run objective, partly reflecting earlier declines in energy prices and in prices of non-energy imports.","HAWKISH
The monetary policy stance announced by the Federal Open Market Committee (FOMC) on February 28, 2020 was Dovish. The sentence you provided indicates that oil and non-energy import prices have declined, which will likely lead the FOMC to raise interest rates further in the future.
DOVISH
The monetary policy stance announced by the Federal Open Market Committee (FOMC) on February 28, 2020 was Hawkish. The sentence you provided indicates that the FOMC surprised the market by leaving the Federal Funds rate unchanged, which means that they are likely to ease in the future.
NEUTRAL
The monetary policy stance announced by the Federal Open Market Committee (FOMC) on February 28, 2020 was Neutral. The sentence you provided does not indicate a direction for the Federal Funds rate, and thus the stance remains Neutral."
2,"Notwithstanding these developments, some participants cautioned that progress toward the Committee's inflation objective should not be overstated",HAWKISH
1,"After precipitous drops in March and April, employment rose strongly in May and June as many people returned to work from temporary layoffs.","HAWKISH: Employment rose strongly in May and June as many people returned to work from temporary layoffs.

DOVISH: After precipitous drops in March and April, employment rose strongly in May and June as many people returned to work from temporary layoffs.

NEUTRAL: After precipitous drops in March and April, employment rose strongly in May and June as many people returned to work from temporary layoffs."
1,Participants generally expected that household demand would gradually strengthen over coming quarters in response to the rise in household wealth from the substantial increase in equity prices that had occurred over the intermeeting period as well as the support for income provided by fiscal policy.,"HAWKISH
The sentence describes hawksish monetary policy stance since substantial increase in equity prices over the intermeeting period as well as the support for income provided by fiscal policy."
0,Improved prospects for a trade deal between the United States and China and accommodative monetary policy were cited as driving factors that outweighed weaker-than-expected announcements of corporate earnings for the fourth quarter of 2018 and earnings projections for 2019.,"HAWKISH
Sentence: ""Improved prospects for a trade deal between the United States and China and accommodative monetary policy were cited as driving factors that outweighed weaker-than-expected announcements of corporate earnings for the fourth quarter of 2018 and earnings projections for 2019.""
Explanation: The FOMC meeting in January highlighted the trade war as a threat to the US economy. At that time, many believed the prospects of a trade deal were high, which led the Feds policymakers to label the stance as HAWKISH. However, since there was no substantial progress made during the meeting, the stance was changed to DOVISH.
DOVISH
Sentence: ""Improved prospects for a trade deal between the United States and China and accommodative monetary policy were cited as driving factors that outweighed weaker-than-expected announcements of corporate earnings for the fourth quarter of 2018 and earnings projections for 2019.""
Explanation: The Feds policymakers cited the trade war as a threat to the US economy and the accommodative monetary policy as a supportive action to stabilize the economy. Therefore, the stance was labeled as DOVISH.
NEUTRAL
Sentence: ""Improved prospects for a trade deal between the United States and China and"
2,A widespread view that the Federal Reserve would take whatever steps were needed to hold down inflation over time probably had contributed to the persistence of subdued long-run inflation expectations during an extended period when rapidly rising demand was pressing on limited supply resources.,"HAWKISH
The sentence describes a persistent view about the Federal Reserve and its views on holding down inflation over time. According to the explanation, this statement matches the HAWKISH class, as the Federal Reserve was probably viewed as taking any steps necessary to hold down inflation."
2,"For example, in the mid-1970s, just when the FOMC began to specify money growth targets, econometric estimates of M1 money demand relationships began to break down, predicting faster money growth than was actually observed.",DOVISH
2,"There is, in my view, a reasonable prospect that each of these two effects will reverse their contributions to inflation over the next couple of years and that balance between them will be important in determining the pattern of core and overall inflation rates.","HAWKISH
Explanation:
There is, in my view, a reasonable prospect that each of these two effects will reverse their contributions to inflation over the next couple of years and that balance between them will be important in determining the pattern of core and overall inflation rates.
In this sentence, the author is sharing his view about the likely reversal of two effects that are contributing to high inflation rates in the economy. One of them is corresponding to tightening of the monetary policy (HAWKISH) and the other is corresponding to easing of the monetary policy (DOVISH). He concludes that there is a reasonable prospect of reversal of these effects and that balance between these two effects will be important in determining the pattern of core and overall inflation rates.
NEUTRAL
Explanation:
There is, in my view, a reasonable prospect that each of these two effects will reverse their contributions to inflation over the next couple of years and that balance between them will be important in determining the pattern of core and overall inflation rates.
In this sentence, the author is sharing his view about the likely reversal of two effects that are contributing to high inflation rates in the economy. However, he concludes that there is a reasonable prospect of reversal of these effects and that balance between these"
0,"As you said, falling oil prices pull down inflation.",DOVISH because falling oil prices pull down inflation
1,"In addition, increases in oil prices were expected to pass through to consumer energy prices.","HAWKISHexplanation: In this sentence the FOMC is tightening the monetary policy.
DOVISHexplanation: This sentence describes easing of the monetary policy by the FOMC.
NEUTRALexplanation: The FOMC is keeping their stance on monetary policy neutral based on this paragraph."
2,"Given the substantial uncertainty still attached to projections of money growth consistent with the Committee's basic objectives for monetary policy, the members agreed that there was no firm basis for changing the tentative ranges set in July 1996.","HAWKISH
Given the substantial uncertainty still attached to projections of money growth consistent with the Committee's basic objectives for monetary policy, the members agreed that there was no firm basis for changing the tentative ranges set in July 1996.
This statement shows the hawksish sentiment of the FOMC. The members agreed to tighten monetary policy due to uncertainty in projections of money growth consistent with the Committee's basic objectives for monetary policy.
DOVISH
Given the substantial uncertainty still attached to projections of money growth consistent with the Committee's basic objectives for monetary policy, the members agreed that there was no firm basis for changing the tentative ranges set in July 1996.
This statement shows that the FOMC members were willing to ease monetary policy. The explanation is similar to the first line of the previous explanation.
NEUTRAL
The substantial uncertainty still attached to projections of money growth consistent with the Committee's basic objectives for monetary policy made the members reluctant to change the tentative ranges set in July 1996.
In this statement, the members said that the ranges for monetary policy should be kept as is because of the uncertainty in projections."
1,"At the conclusion of the discussion, the Committee voted to authorize and direct the Federal Reserve Bank of New York, until it was instructed otherwise, to execute transactions in the System Account in accordance with the following domestic policy directive: ""The Federal Open Market Committee seeks monetary and financial conditions that will foster price stability and promote sustainable growth in output.","HAWKISH
The Federal Open Market Committee (FOMC) voted to authorize and direct the Federal Reserve Bank of New York, until it was instructed otherwise, to execute transactions in the System Account in accordance with the following domestic policy directive: ""The Federal Open Market Committee seeks monetary and financial conditions that will foster price stability and promote sustainable growth in output.""

The FOMC decided to remove all of its quantitative easing (QE) programs. This indicates that the committee expects to continue to remove stimulus slowly, even though this could lead to higher interest rates.

DOVISH
The Federal Open Market Committee (FOMC) voted to authorize and direct the Federal Reserve Bank of New York, until it was instructed otherwise, to execute transactions in the System Account in accordance with the following domestic policy directive: ""The Federal Open Market Committee seeks monetary and financial conditions that will foster price stability and promote sustainable growth in output.""

The FOMC decided to continue with its policy of providing stimulus by keeping the interest rates low. This indicates that the committee is still anticipating future rate hikes.

NEUTRAL
The Federal Open Market Committee (FOMC) voted to authorize and direct the Federal Reserve Bank of New York, until"
2,"Many members of the Committee, participants, have said that they think policy should be based on the actual evolution of economic activity and inflation, which tends to be variable over time, and that’s why I say I anticipate it will be data dependent.","'HAWKISH', explanation: Many members of the Committee, participants, have said that they think policy should be based on the actual evolution of economic activity and inflation, which tends to be variable over time, so the Committee will likely tighten monetary policy when actual inflation tends to be higher than its 2% target.
'DOVISH', explanation: Many members of the Committee, participants, have said that they think policy should be based on the actual evolution of economic activity and inflation, which tends to be variable over time, so the Committee will likely ease monetary policy when actual inflation tends to be lower than its 2% target.
'NEUTRAL', explanation: Many members of the Committee, participants, have said that they think policy should be based on the actual evolution of economic activity and inflation, which tends to be variable over time, so the Committee's stance on monetary policy will be neutral."
0,Some participants also noted that recent readings on some survey measures of consumers' inflation expectations had declined or stood at historically low levels.,"HAWKISH
Some participants noted that recent readings on some survey measures of consumers' inflation expectations had declined or stood at historically low levels, signaling that inflation perspectives might have shifted away from the Federal Open Market Committee's (FOMC's) current near-term comfort range.

DOVISH
Recent readings on some survey measures of consumers' inflation expectations had increased, signaling that inflation perspectives are likely to move back toward the Federal Open Market Committee's (FOMC's) current near-term comfort range.

NEUTRAL
FOMC
hawkish
Dovish
Neutral"
0,Labor cost increases had not turned up and core inflation continued to edge lower.,"HAWKISH
The sentence describes a dovish monetary policy by the FOMC. The monetary policy is easy because the increased labor cost haven't turned up yet and the inflation is decreasing.
DOVISH
The sentence describes a dovish monetary policy by the FOMC. The monetary policy is dovish because the increased labor cost have turned up and the inflation is decreasing.
NEUTRAL
The sentence doesn't describe a monetary policy of any stance. The FOMC can be dovish or hawkish, but not both.
Explanation: The sentence describes a dovish monetary policy by the FOMC. The monetary policy is easy because the increased labor cost haven't turned up yet and the inflation is decreasing."
2,A few observed that the combination of recent labor market improvements and continued softness in inflation had led them to lower their estimates of the longer-run normal rate of unemployment.,"HAWKISH: The sentence mentions hawksishnessrelated stance.
DOVISH: The sentence doesn't have any reference to dovishness related stance.
NEUTRAL: The sentence doesn't have any reference to neutral stance."
2,"Fiscal policy was expected to be somewhat less expansionary next year, though still an important contributor to economic growth.","HAWKISH: 'The Federal Open Market Committee (FOMC) faces substantial uncertainties and the situation remains unprecedented. Consequently, the Committee sees moving gradually from the current level of monetary policy to a more normal policy as a hawkish stance.'
DOVISH: 'The Federal Open Market Committee (FOMC) will continue to assess the economic outlook in its forthcoming meetings, and will provide further guidance as needed to conduct its policy operations effectively and efficiently as the economy evolves.'
NEUTRAL: 'Fiscal policy was expected to be somewhat less expansionary next year, though still an important contributor to economic growth.'"
2,"Eventually, financial markets may develop the instruments and associated analytical techniques for unearthing these implicit changes in the general price level with some precision.","HAWKISHexplanation
'HAWKISH'
This sentence describes the current financial markets and implies that the monetary policy is likely to be tightened in the near future.
'DOVISH'
This sentence does not describe the current financial markets but implies that the monetary policy might be eased in the near future.
'NEUTRAL'
This sentence does not describe the current financial markets nor imply that the monetary policy will be tightened or eased."
2,"In their review of the outlook for prices, members noted that incoming data over the intermeeting period had shown a slowing in core inflation from the high levels posted earlier in the year, consistent with the Committee's view that a portion of the earlier increase had reflected transitory factors.","HAWKISH
 The sentence mentions about the monetary policy and the 'HAWKISH' classifies it as tightening of the monetary policy."
2,"Moreover, investing in EMEs has become more attractive as many EMEs have improved their macroeconomic policies and institutional frameworks over recent decades; growth differentials may partly be reflecting these improvements.","HAWKISH Explanation:
The sentence indicates that the monetary policy will be tightened in the future.
DOVISH Explanation:
The sentence indicates that the monetary policy will be eased in the future.
NEUTRAL Explanation:
Growth differentials may partly be reflecting these improvements.
Both monetary policy tightening and easing are considered dovish, so this sentence does not indicate what the FOMC will do."
1,"In addition, the Survey of Terms of Business Lending conducted in the first week of November showed that interest rates on C&I loans were generally little changed while spreads remained extremely wide.","HAWKISH
In addition, the Survey of Terms of Business Lending conducted in the first week of November showed that interest rates on C&I loans were generally little changed while spreads remained extremely wide. This sentence corresponds to tightening of the monetary policy.
DOVISH
In addition, the Survey of Terms of Business Lending conducted in the first week of November showed that interest rates on C&I loans were generally little changed while spreads remained extremely wide. This sentence corresponds to easing of the monetary policy.
NEUTRAL
In addition, the Survey of Terms of Business Lending conducted in the first week of November showed that interest rates on C&I loans were generally little changed while spreads remained extremely wide. This sentence is neutral regarding stance of the monetary policy."
2,Participants agreed that the labor market had remained strong over the intermeeting period and that economic activity had risen at a moderate rate.,"HAWKISH
The sentence corresponds to tightening of the monetary policy.
FOMC finished tightening monetary policy."
2,The persistence of underutilized resources was expected to foster some moderation in core price inflation.,HAWKISH
2,But dividing that nominal value change into components representing changes in real quantity versus price requires that one define a unit of output that is to remain constant in all transactions over time.,"HAWKISH
DOVISH
NEUTRAL
Label: HAWKISH
Explanation: This sentence talks about the need to consider both nominal and real values when assessing the stance of monetary policy. When presented with this explanation, most readers would likely label this as 'HAWKISH'.
Label: DOVISH
Explanation: This explanation talks about the merits of using a flexible inflation measure instead of a constant dollar price basket. Most readers would likely assign this as 'DOVISH'.
Label: NEUTRAL
Explanation: This explanation simply refers to the need to consider changes in both nominal and real values. Most readers would likely assign this as 'NEUTRAL'.
Together, these explanations show that the FOMC statement requires a unit of output to be constant over time in all transactions. Because the FOMC sets monetary policy, its forecasts assume that this unit of output is driven entirely by nominal economic factors."
0,"Over the intermeeting period, yields on short- and intermediate-term nominal Treasury securities fell, while yields on inflation-indexed Treasury securities of comparable maturity increased somewhat, pushing inflation compensation considerably lower at those horizons.","HAWKISH
DOVISH
NEUTRAL
'HAWKISH'
The Fed is hawkish so yields on short- and intermediate-term nominal Treasury securities fell.
'DOVISH'
The Fed is dovish so yields on inflation-indexed Treasury securities of comparable maturity increased.
'NEUTRAL'
The Fed's stance is neutral.
'HAWKISH'"
1,"These included a decline in the cost of business capital, a recent rise in orders and backlogs of nondefense capital goods, persisting gains in productivity that undoubtedly pointed to growing profit opportunities, progress in strengthening business balance sheets, and reduced capital overhangs.","HAWKISH
 The statement corresponds to tightening of the monetary policy."
1,"the outlook for housing activity remained favorable, given an overall economic performance in line with current forecasts of a robust expansion, related growth in incomes, and still relatively attractive mortgage interest rates.","HAWKISH
The outlook for housing activity remained favorable, given an overall economic performance in line with current forecasts of a robust expansion, related growth in incomes, and still relatively attractive mortgage interest rates.
DOVISH
The outlook for housing activity remained favorable, given an overall economic performance in line with current forecasts of a robust expansion, related growth in incomes, and still relatively attractive mortgage interest rates.
NEUTRAL
The outlook for housing activity remained favorable, given an overall economic performance in line with current forecasts of a robust expansion, related growth in incomes, and still relatively attractive mortgage interest rates."
2,"Price inflation had picked up a little but, abstracting from energy, had remained relatively subdued.","HAWKISH: This sentence indicates that the monetary policy is likely to be tightened in the future.
DOVISH: This sentence indicates that the monetary policy is likely to be loosened in the future.
NEUTRAL: This sentence indicates that the stance on monetary policy is neutral."
0,"Nonetheless, with rising productivity and moderate wage gains likely continuing to help hold down unit labor costs, the outlook for subdued inflation remained promising, especially for the nearer term.","HAWKISH: The sentence corresponds to tightening of the monetary policy. The nearer term refers to the near future so the sentence is taken to mean that the outlook for subdued inflation is threatening for the near future.
DOVISH: The sentence corresponds to easing of the monetary policy. The nearer term refers to the near future so the sentence is taken to mean that the outlook for subdued inflation is promising for the near future.
NEUTRAL: The sentence has neutral stance on the Inflation. The near future and near term are both mentioned so the sentence is taken to mean that the outlook for subdued inflation is neutral for the near future and near term."
0,"Household spending is increasing gradually, but remains constrained by high unemployment, modest income growth, lower housing wealth, and tight credit.","HAWKISH
The stance you labeled is 'HAWKISH'. Spending of household is increased gradually but constrained by multiple headwinds such as high unemployment, modest income growth, lower housing wealth and tight credit.
DOVISH
The stance you labeled is 'DOVISH'. Spending of household is increased rapidly but constrained by multiple headwinds such as high unemployment, modest income growth, lower housing wealth and tight credit.
NEUTRAL
The stance you labeled is 'NEUTRAL'. Spending of household is increased or decreased gradually."
2,We have not seen wage growth pick up.,"Dovish (hawkish according to the description)
The stance is neutral"
0,I think that keeping interest rates low is still appropriate for our economy.,HAWKISH
1,"At the conclusion of the discussion, the Committee voted to authorize and direct the Federal Reserve Bank of New York, until it was instructed otherwise, to execute transactions in the System Account in accordance with the following domestic policy directive: ""The Federal Open Market Committee seeks monetary and financial conditions that will foster price stability and promote sustainable growth in output.","HAWKISH
Explanation: ""The Federal Open Market Committee (FOMC) voted to authorize and direct the Federal Reserve Bank of New York, until it was instructed otherwise, to execute transactions in the System Account in accordance with the following domestic policy directive: ""The Federal Open Market Committee seeks monetary and financial conditions that will foster price stability and promote sustainable growth in output.""
DOVISH
Explanation: ""The Federal Open Market Committee (FOMC) voted to authorize and direct the Federal Reserve Bank of New York, until it was instructed otherwise, to execute transactions in the System Account in accordance with the following domestic policy directive: ""The Federal Open Market Committee seeks monetary and financial conditions that will foster price stability and promote sustainable growth in output.""
NEUTRAL
Explanation: ""The Federal Open Market Committee (FOMC) voted to authorize and direct the Federal Reserve Bank of New York, until it was instructed otherwise, to execute transactions in the System Account in accordance with the following domestic policy directive: ""The Federal Open Market Committee seeks monetary and financial conditions that will foster price stability and promote sustainable growth in output."""
1,"In particular, incoming data and anecdotal information indicated that economic activity had appreciably more forward momentum than previously perceived and that inflation pressures could be intensifying.","HAWKISH"" DOVISH"" NEUTRAL
""In particular, incoming data and anecdotal information indicated that economic activity had appreciably more forward momentum than previously perceived and that inflation pressures could be intensifying.""
""The FOMC decided to tighten monetary policy due to the observed increase in wage and price pressures."""
2,"Fourth, I will discuss the major findings of the review as codified in our new Statement on Longer-Run Goals and Monetary Policy Strategy and highlight some important policy implications that flow from them.","Dovish
Explanation: The monetary policy is easing.
HAWKISH
Fourth, I will discuss the major findings of the review as codified in our new Statement on Longer-Run Goals and Monetary Policy Strategy and highlight some important policy implications that flow from them.

It is consistent with the recent rise in short-term interest rates and the FOMC's projection for further increases over the coming years."
2,"Broad equity prices rose, adding to their substantial gains since the middle of 2010.","HAWKISH
The Broad stock market rose, adding to their substantial gains since the middle of 2010. These price moves can typically be explained by investors shifting into shares of companies that have been favored by the Feds footloose monetary policy, and out of those that have been penalized by such a policy.
DOVISH
Economists have tended to favor ""do nothing"" for much of the past decade, but the recent softening in global growth, fading of structural U.S. dollar strength, and inflation having moved close to the Fed's 2% target have led many to recommend a modest amount of stimulus.
The softening in global growth, fading of structural U.S. dollar strength, and inflation having moved close to the Fed's 2% target have led many to recommend a modest amount of stimulus.
NEUTRAL
Broad stock prices rose, adding to their substantial gains since the middle of 2010. This can typically be explained by investors shifting into shares of companies that have been favored by the Feds footloose monetary policy, and out of those that have been penalized by such a policy."
1,"First, if, as projected, core PCE inflation this year does come in at, or certainly above, 3 percent, I will consider that much more than a ""moderate"" overshoot of our 2 percent longer-run inflation objective.","HAWKISH
DOVISH
NEUTRAL
 labelling agrees
labeling agrees"
2,"And, as I went into detail in Jackson Hole and won’t repeat all of that there, there are other ways in which we see underutilization—high levels that have come down only very marginally of part-time employment for economic—or involuntary part-time employment, perhaps some remaining shortfall of labor force participation as a result of cyclical factors.","HAWKISH
DOVISH
NEUTRAL
label
HAWKISH
DOVISH
NEUTRAL
The sentence describes current status of the economy and corresponding monetary policy stance. The labeling of the sentence as 'HAWKISH' is correct since the Stance of the FOMC is 'HAWKISH' since December and interest rates are being increased."
1,"some market-based measures of inflation expectations and inflation risk suggested continuing concern among market participants about the risk of higher medium-term inflation, perhaps reflecting large fiscal deficits and the size of the Federal Reserve's balance sheet.","HAWKISH
DOVISH
NEUTRAL
The classification is HAWKISH. The text corresponds to tightening of the monetary policy."
2,"In contrast, economic activity declined in Japan during the third quarter after a surge in the first half of the year.","HAWKISH In this sentence, the FOMC is about to tighten the monetary policy.
DOVISH In this sentence, the FOMC is easing the monetary policy.
NEUTRAL In this sentence, the FOMC's stance on the monetary policy is neutral."
1,"Also, in the view of a number of participants, the economy was possibly producing in the neighborhood of its potential, and the persistent strength in spending of late suggested that resource markets could tighten further and inflation pressures build.","HAWKISH
Because the economy was possibly producing in the neighborhood of its potential and the persistent strength in spending of late suggested that resource markets could tighten further and inflation pressures build, the FOMC decided to be more hawkish at its December 14-15 meeting.
DOVISH
In the view of a number of participants, the economy was possibly producing in the neighborhood of its potential and the persistent strength in spending of late suggested that resource markets could tighten further and inflation pressures build, which prompted the FOMC to decide to be more dovish at its December 14-15 meeting.
NEUTRAL
The economy was possibly producing in the neighborhood of its potential and the persistent strength in spending of late suggested that resource markets could tighten further and inflation pressures build, while in the view of a number of participants, the still subdued overall activity level suggested that monetary policy might remain moderately cautious for a while."
0,"Household spending stepped up in mid-April, coinciding with the first disbursement of stimulus payments to households and a ramp-up in the payout of unemployment benefits, and showed the most pronounced increases in the states that received more benefits.9 With some of the fiscal support measures either provided as one-off payments or slated to come to an end in July, the strength of the recovery will depend importantly on the timing, magnitude, and distribution of additional fiscal support.","HAWKISH
Household spending stepped up in mid-April, coinciding with the first disbursement of stimulus payments to households and a ramp-up in the payout of unemployment benefits, and showed the most pronounced increases in the states that received more benefits.9 With some of the fiscal support measures either provided as one-off payments or slated to come to an end in July, the strength of the recovery will depend importantly on the timing, magnitude, and distribution of additional fiscal support."
2,"Participants noted that the timing of the resumption of growth in the U. S. economy depended on the containment measures put in place, as well as the success of those measures, and on the responses of other policies, including fiscal policy.","HAWKISH
The given sentence is related to tightening of monetary policy

The statement mentions that the timing of the resumption of growth in the U. S. economy depends on the containment measures put in place as well as the success of those measures and on the responses of other policies including fiscal policy.
This sentence suggests that the FOMC is likely to hike rates at the next meeting."
2,"You know, it’s interest rates, it’s risk spreads, it’s currency, it’s the stock market, it’s credit availability, it’s many, many factors.","HAWKISH
The sentence ‘You know, it’s interest rates, it’s risk spreads, it’s currency, it’s the stock market, it’s credit availability, it’s many, many factors’ is hawkish because the US Federal Reserve is expected to hike rates at the end of this month.
DOVISH
The sentence ‘You know, it’s interest rates, it’s risk spreads, it’s currency, it’s the stock market, it’s credit availability, it’s many, many factors’ is dovish because the US Federal Reserve is expected to ease rates this year.
NEUTRAL
The sentence ‘You know, it’s interest rates, it’s risk spreads, it’s currency, it’s the stock market, it’s credit availability, it’s many, many factors’ is neutral because the US Federal Reserve’s stance on monetary policy is not clear cut."
2,"At the conclusion of this discussion, the Committee voted to authorize and direct the Federal Reserve Bank of New York, until it was instructed otherwise, to execute transactions in the System Account in accordance with the following domestic policy directive: The information reviewed at this meeting suggests that the expansion in economic activity is still robust.","'HAWKISH', 'DOVISH', or 'NEUTRAL'"
2,The unmooring of inflation expectations greatly complicated the process of making monetary policy,HAWKISH
2,"When anticipations of Fed tapering led to higher U.S. interest rates and higher market volatility, these trades may have been quickly unwound, engendering particularly sharp declines in EME exchange rates and asset prices.","HAWKISH
The sentence explains that the author thinks that the language used in this paragraph is 'hawkish', because the author is talking about the Fed tapering expectations leading to higher interest rates and higher market volatility.
DOVISH
The sentence explains that the author thinks that the language used in this paragraph is 'dovish', because the author is talking about the Fed easing expectations, leading to lower interest rates and market volatility.
NEUTRAL
The sentence explains that the author thinks that the language used in this paragraph is 'neutral', because the author is talking about the Fed policy which neither tightens nor loosens expectations."
1,The Committee's accompanying statement indicated that economic growth had been quite strong so far this year.,"HAWKISH The accompanying statement indicated that economic growth had been quite strong so far this year
Explanation: In the accompanying statement to the FOMC meeting, the Committee indicated that it expected economic growth to remain quite strong this year.
This sentence corresponds to a dovish stance, as the FOMC is tightening monetary policy."
2,"You can get to 20, if you wanted to, easily, but labor force participation, the unemployment rate, different age groups of—you know, prime-age labor force participation, in particular, gets a lot of focus, the JOLTS data get a lot of focus.","HAWKISH
Labour force participation, the unemployment rate, different age groups of—you know, prime-age labor force participation, in particular, gets a lot of focus, the JOLTS data get a lot of focus. Says you can get to 20, if you wanted to, easily, but there's lots of labor force participation, the unemployment rate, different age groups of—you know, prime-age labor force participation, in particular, getting a lot of focus, the JOLTS data getting a lot of focus."
0,"But, as a consequence of low interest rates, the servicing requirement for that debt relative to homeowners' income is roughly in line with the historical average.","HAWKISH
The sentence corresponds to tightening of the monetary policy. The FOMC meetings typically follow the dissenters' Op-Ed in the NY Times so the hawks are celebrating the 50bp cut.
DOVISH
The sentence corresponds to easing of the monetary policy. The FOMC meetings typically follow the dissenter's op-ed in the NY Times so the doves are disappointed the cut was modest.
NEUTRAL
The sentence is neutral. The servicing requirement for that debt relative to homeowners' income is roughly in line with the historical average. The average refers to the haves vs. have nots and the relative debt service is a proportionate measure."
0,"Looking ahead, the projected slowing in the growth of final sales, including the effects of weak export markets, likely would reinforce business efforts to bring the growth of their inventories into better alignment with that of their sales, and such a development should contribute to the projected slowing in overall economic activity in coming quarters.","HAWKISH
Looking ahead, the projected slowing in the growth of final sales, including the effects of weak export markets, likely would reinforce business efforts to bring the growth of their inventories into better alignment with that of their sales, and such a development should contribute to the projected slowing in overall economic activity in coming quarters."
0,"The Committee's accompanying statement noted that economic growth had slowed over the course of the year, partly reflecting a substantial cooling of the housing market.","HAWKISH The statement mentions the housing market; as a result, the FOMC is likely to tighten monetary policy in the coming months
DOVISH The statement mentions the housing market; as a result, the FOMC is likely to ease monetary policy in the coming months
NEUTRAL The statement does not mention the monetary policy; hence, the FOMC's stance on monetary policy will be neutral"
2,The Committee would be prepared to adjust the stance of monetary policy as appropriate if risks emerge that could impede the attainment of the Committee's goals.,"HAWKISH
The sentence indicates that the monetary policy of the US will be tightened.
DOVISH
The sentence indicates that the monetary policy of the US will be eased.
NEUTRAL
The monetary policy of the US is neutral."
