true_label,original_sent,text_output
1,Many have observed the rise in the real federal funds rate to a level well above its historical average and concluded that monetary policy is currently restrictive.,"HAWKISH
The sentence suggests that the real federal funds rate is above its historical average, indicating a tightening of monetary policy, which is considered hawkish."
1,Participants generally expected that household demand would gradually strengthen over coming quarters in response to the rise in household wealth from the substantial increase in equity prices that had occurred over the intermeeting period as well as the support for income provided by fiscal policy.,"NEUTRAL

The sentence is neutral as it is merely providing an analysis of the current economic situation, specifically the expected strengthening of household demand due to increased equity prices and fiscal policy support. It does not indicate a clear stance towards either tightening or easing of monetary policy."
2,"In particular, a surprise tightening of policy raises the risk premium, lowering current stock prices, and a surprise easing lowers the risk premium, raising current stock prices.","NEUTRAL

The sentence is neutral as it is merely explaining the effects of both tightening and easing of monetary policy on the risk premium and stock prices, without indicating a preference for either approach."
0,Participants expected that fiscal policy would continue to be a drag on economic growth over coming quarters.,"DOVISH

The sentence suggests that the participants expect fiscal policy to negatively impact economic growth, which implies a potential need for monetary policy easing to counteract this effect."
0,"Although the pace of job losses was moderating, the unusually large fraction of those who were working part time for economic reasons and the unusually low level of the average workweek pointed to only a gradual decline in the unemployment rate as the economic recovery proceeded.","DOVISH

The sentence suggests a cautious outlook on the labor market, indicating that the recovery might be slow, which could imply a need for continued monetary policy support, hence a dovish stance."
2,"Staff Economic Outlook In the forecast prepared for the March FOMC meeting, the staff's outlook for real economic activity was broadly similar to that at the time of the January meeting.","NEUTRAL

The sentence is merely comparing the current economic outlook to a previous one, without indicating any specific direction towards tightening or easing of monetary policy."
1,"The extent and timing of any additional firming that may be needed to address these risks will depend on the evolution of the outlook for both inflation and economic growth, as implied by incoming information.","NEUTRAL

The sentence is neutral as it does not explicitly indicate a tightening or easing of monetary policy, but rather suggests that future decisions will be based on incoming information about inflation and economic growth."
2,"The literature on this topic extends at least as far back as William Brainardâ€™s original paper on uncertainty and policy almost forty years ago.7 Brainardâ€™s analysis showed that if policymakers are uncertain about how real activity and inflation will be affected over time by monetary actions, they should be less aggressive in responding to changes in economic conditions than would be the case if they knew the true model of the economy.","DOVISH

The sentence suggests that policymakers should be less aggressive in responding to changes in economic conditions if they are uncertain about the effects of their monetary actions, implying a preference for a more cautious and potentially accommodative monetary policy stance, which is considered dovish."
1,"At the moment, trend growth near full employment appears to be a reasonable prospect in the year ahead.","NEUTRAL

The sentence is neutral as it is simply making a prediction about future economic conditions, without indicating a preference for either tightening or easing monetary policy."
1,"The asset purchases are about creating some near-term momentum in the economy, trying to strengthen growth and job creation in the near term, and the increases in the federal funds rate target, when they ultimately occur, are about reducing accommodation.","DOVISH

The sentence talks about asset purchases to stimulate growth and job creation, which is a monetary easing strategy. It also mentions increasing the federal funds rate target as a future event, indicating a current dovish stance."
0,"By getting unemployment down, we hope to bring back to work some of the people who’ve been out of work as long as they have and, in that respect, try to avoid the longer-term consequences of people being out of work for months at a time.","DOVISH

The sentence indicates a focus on reducing unemployment, which typically corresponds to an easing of monetary policy to stimulate economic activity and job growth."
0,A number of participants indicated that the Committee should resume asset purchases only if substantially adverse economic circumstances warranted greater monetary policy accommodation than could be provided by lowering the federal funds rate to the effective lower bound.,"DOVISH

The sentence suggests a willingness to resume asset purchases (a form of monetary easing) under adverse economic circumstances, indicating a dovish stance."
2,"In its March forecast, the staff's projection for real GDP growth over the medium term was somewhat higher than the one presented in January, mostly reflecting an improved outlook for economic activity abroad, a lower foreign exchange value for the dollar, and a higher projected path of equity prices.","NEUTRAL

The sentence is discussing an improved economic outlook and changes in foreign exchange and equity prices, but it does not indicate a clear stance towards either tightening or easing of monetary policy."
2,"King (1999) shows that, if a long enough interval is given to hit the target, there may be little difference between a price level target and an inflation rate target.","NEUTRAL

The sentence is discussing a theoretical concept related to monetary policy targets, without indicating a preference for either tightening or easing of the policy."
2,They noted that the realization of such a development could make it harder for the Committee to achieve 2 percent inflation over the longer run.,"DOVISH

The sentence suggests a concern about achieving the target inflation rate, implying a potential need for monetary policy easing to stimulate economic activity and inflation."
1,"Holiday shopping reportedly was relatively solid, and, reflecting the improvement in the housing market, demand for home furnishings and construction materials was up.","NEUTRAL

The sentence is discussing the state of the economy, specifically consumer behavior and the housing market, without indicating a stance towards monetary policy tightening or easing."
2,Monetary policy has an ambiguous effect on trade imbalances.,"NEUTRAL

The sentence does not indicate a clear stance towards either tightening or easing of monetary policy, but rather discusses the uncertain impact of monetary policy on trade imbalances."
2,"Thus, knowing where productivity growth is headed is, in many respects, equivalent to foreseeing our economic destinies.","NEUTRAL

The sentence is discussing the importance of productivity growth for economic forecasting, but it does not indicate a stance towards monetary policy tightening or easing."
0,"But, as a consequence of low interest rates, the servicing requirement for that debt relative to homeowners' income is roughly in line with the historical average.","NEUTRAL
The sentence is discussing the impact of low interest rates on debt servicing requirements relative to homeowners' income, but it does not indicate a clear stance towards either tightening or easing of monetary policy."
0,Together these structural changes would imply that the economy can now operate at a lower unemployment rate and at a higher growth rate than previously without inflationary consequences.,"DOVISH

The sentence suggests that the economy can handle lower unemployment and higher growth without causing inflation, implying that there is room for monetary policy to be more accommodative or eased without risking inflation, which is a dovish stance."
2,"The stock market soared, and--remarkably enough--core inflation moderated.","NEUTRAL

The sentence is neutral as it mentions a positive economic indicator (stock market soaring) but also a moderation in core inflation, which doesn't clearly indicate a tightening or easing of monetary policy."
2,"One participant suggested that the Committee could announce an additional, lower set of thresholds for inflation and unemployment","DOVISH

The sentence suggests a potential easing of the monetary policy, as lower thresholds for inflation and unemployment could lead to more accommodative measures."
0,"At the conclusion of the discussion, the Committee voted to authorize and direct the Federal Reserve Bank of New York, until it was instructed otherwise, to execute transactions in the SOMA in accordance with the following domestic policy directive: ""Consistent with its statutory mandate, the Federal Open Market Committee seeks monetary and financial conditions that will foster maximum employment and price stability.","NEUTRAL

The sentence is neutral as it does not indicate any specific direction towards either tightening or easing of the monetary policy. It simply states the Federal Open Market Committee's general mandate of fostering maximum employment and price stability."
2,"While participants generally felt that the pace of underlying productivity growth remained robust, careful attention would need to be paid to developments regarding unit labor costs and profit margins.","NEUTRAL
The sentence is discussing the need for careful attention to developments in unit labor costs and profit margins, without indicating a clear direction towards either tightening or easing of monetary policy."
2,"However, nothing prevents a central bank from switching its focus from the price of reserves to the quantity or growth of reserves.","NEUTRAL

The sentence is discussing a potential action a central bank could take, but it does not indicate a leaning towards either tightening or easing of monetary policy."
1,"More fundamentally, however, the members believed that current growth in aggregate demand, should it persist, would continue to exceed the expansion of potential output and, by putting added pressure on already tight labor markets, would at some point foster inflationary imbalances that would undermine the economic expansion.","HAWKISH

The sentence suggests that the members believe the current growth in demand, if it continues, could lead to inflationary imbalances due to pressure on tight labor markets, indicating a potential need for tightening of the monetary policy to control inflation."
2,Homebuilding was forecast to decline somewhat but to stabilize at a relatively high level in the context of continued income growth and the generally favorable cash-flow affordability of home ownership.,"NEUTRAL
The sentence is discussing the forecast of homebuilding and its relation to income growth and affordability, without indicating a clear stance towards either tightening or easing of monetary policy."
2,So let me start with the question pertaining to exchange rates.,"NEUTRAL

The sentence is asking a question about exchange rates, which does not indicate a stance towards either tightening or easing of monetary policy."
2,"Although some of the recent data on economic activity had been better than anticipated, most participants saw the incoming information as broadly in line with their earlier projections for moderate growth; accordingly, their views on the economic outlook had not changed appreciably.","NEUTRAL

The sentence is neutral as it indicates that the economic data is in line with the earlier projections for moderate growth, and there is no significant change in the economic outlook, suggesting no immediate need for a change in monetary policy."
1,"Of course, the basic problem in tackling the inflation of the 1970s is that we have one observation and many competing theories.","NEUTRAL
The sentence is discussing the challenges of addressing inflation in the past, without indicating a specific direction for future monetary policy."
2,"Participants noted that the improved performance of investment suggested that the expansion was becoming more balanced, with strengthening business spending potentially offsetting some moderation in the growth of household spending from the elevated rates of recent years.","NEUTRAL

The sentence is discussing the balance of the economy, noting both improvements and potential moderation in different sectors, but does not indicate a clear direction towards either tightening or easing of monetary policy."
2,"To cite a recent study, Faust and Wright (2007) show that real-time staff forecasts of inflation reliably outperform statistical benchmarks at all horizons and that this advantage is not solely the result of the staff's expertise at estimating near-term inflation rates.","NEUTRAL

The sentence is discussing the accuracy of staff forecasts in predicting inflation rates, but it does not indicate any stance towards monetary policy tightening or easing."
2,"the approach can be applied equally well by ""inflation hawks,"" ""growth hawks,"" and anyone in between.","NEUTRAL

The sentence does not indicate a specific direction towards either tightening or easing of the monetary policy, but rather suggests that the approach can be applied by anyone regardless of their stance, making it neutral."
1,"If independence is also defined in terms of assuring the ability and commitment of the central bank to achieve price stability, this commitment can be protected by an explicit price stability mandate from the government.","NEUTRAL
The sentence is discussing the potential for a price stability mandate from the government to protect the central bank's commitment to price stability, which doesn't indicate a leaning towards either tightening or easing of monetary policy."
2,"however, for the two months combined, the deficit was considerably wider than its average rate for the second quarter.","NEUTRAL

The sentence is discussing past data about the deficit, but it does not indicate a clear stance towards either tightening or easing of the monetary policy."
0,"In fact, the low funds rate has been necessary to promote growth that, to date, has been just sufficient to begin reducing substantial margins of slack in resource utilization.","DOVISH

The sentence suggests that a low funds rate has been necessary to stimulate growth and reduce the slack in resource utilization, indicating an easing of the monetary policy."
2,"That projection, along with the path to year-three inflation, should help the public differentiate short-term shocks to price stability from the longer-term price trends it should use for planning purposes.","NEUTRAL
The sentence is discussing the use of projections for public planning purposes, but does not indicate a stance towards either tightening or easing of monetary policy."
1,Nonfarm payroll employment rose substantially further in October.,"NEUTRAL

The sentence is reporting a fact about employment rates, which does not indicate a stance towards either tightening or easing of the monetary policy."
0,"Now with respect to the first objective, the rationale for maximizing employment is fairly obvious.","NEUTRAL

The sentence is discussing the objective of maximizing employment, which is a general goal of monetary policy, without indicating a specific direction towards either tightening or easing policy."
0,"A Framework for Analyzing the Growth of Labor ProductivityA great success story for the American economy has been the resurgence of productivity growth that began around 1995.1 From 1973 to 1995, labor productivity in the nonfarm business sector increased at an annual rate of 1-1/2 percent.","NEUTRAL

The sentence is providing historical data about labor productivity growth in the American economy, but it does not indicate any stance towards monetary policy tightening or easing."
2,"Indeed, the discrepancy between actual and predicted money growth was sufficiently large that the P* model, if not subjected to judgmental adjustments, would have predicted deflation for 1991 and 1992.","DOVISH
The sentence suggests that the model predicted deflation, which is a condition that often prompts monetary policy easing to stimulate economic activity."
0,"However, the dollar partially retraced these increases following the much weaker-than-expected U. S. employment report for May, finishing the period a bit stronger against the currencies of the AFEs and about 3 percent higher against EME currencies.","NEUTRAL

The sentence is discussing the performance of the dollar against other currencies, which is influenced by many factors and does not directly indicate a tightening or easing of monetary policy."
2,The threat to global economic growth and financial stability posed by the fiscal situation in some European nations sparked widespread flight-to-quality flows over most of the intermeeting period.,"DOVISH
The sentence indicates concerns about global economic growth and financial stability due to the fiscal situation in some European nations, suggesting a potential need for monetary policy easing to counteract these threats."
1,"Nonetheless, all but one of the members believed that in light of the uncertainties about the economic outlook, an immediate policy tightening was not needed in the absence of firmer indications that inflationary pressures might be emerging.","DOVISH

The sentence suggests that almost all members believe that there is no immediate need for policy tightening, indicating a preference for a more accommodative or easing monetary policy, hence it's dovish."
2,"Therefore, monetary policy in Japan might be affected not only by views about how such policies would affect macroeconomic performance, for given fiscal policies,","NEUTRAL

The sentence is discussing potential influences on Japan's monetary policy, but it does not indicate a specific direction towards either tightening or easing of the policy."
1,Private nonfarm payroll employment increased appreciably on balance over September and October.,"NEUTRAL

The sentence is reporting on an increase in private nonfarm payroll employment, which is a factual statement about economic conditions and does not indicate a stance towards either tightening or easing of monetary policy."
2,"For many years, forecasters could assume a modest, but stable, trend productivity growth rate and fairly predictable growth in the labor force.","NEUTRAL

The sentence is discussing historical trends in productivity growth and labor force growth, but does not indicate a stance towards either tightening or easing of monetary policy."
2,"Tax rebates, declining energy prices, and widespread discounting of retail prices were cited as positive factors in support of consumer spending on a wide range of goods and services.","NEUTRAL

The sentence is discussing factors that are supporting consumer spending, which is an economic observation, but it does not indicate a clear stance towards either tightening or easing of monetary policy."
1,"the outlook for housing activity remained favorable, given an overall economic performance in line with current forecasts of a robust expansion, related growth in incomes, and still relatively attractive mortgage interest rates.","NEUTRAL

The sentence is neutral as it is merely providing an assessment of the current economic situation, particularly in the housing sector, without indicating any changes in monetary policy."
1,"Participants judged that an appropriate firming of the stance of monetary policy, along with an eventual waning of supply–demand imbalances, would help to keep longer-term inflation expectations anchored and bring inflation down over time to levels consistent with the Committee's 2 percent longer-run goal.","HAWKISH

The sentence is hawkish as it talks about an ""appropriate firming of the stance of monetary policy"", which implies tightening of the monetary policy to control inflation and bring it down to the Committee's 2 percent longer-run goal."
1,"The staff raised slightly its projection for inflation during the second half of this year, as the upward pressure on consumer prices from earlier increases in import and commodity prices was expected to persist a little longer than previously anticipated.","HAWKISH
The sentence indicates an expectation of increased inflation, which often leads to tightening of monetary policy to control price levels."
2,"Some uncertainties, such as those associated with the election, had been resolved, but others persisted, including the prospects for oil prices and their consequences for the economy.","NEUTRAL

The sentence is discussing uncertainties in the economy, such as election outcomes and oil prices, without indicating a clear direction towards either tightening or easing of monetary policy."
0,"The weakness in labor market conditions remained an important concern to meeting participants, with unemployment expected to remain elevated for some time.","DOVISH

The sentence indicates a concern about weak labor market conditions and high unemployment, suggesting a potential need for monetary policy easing to stimulate economic activity and job growth."
0,"Both total and core inflation were projected to move up slightly next year, as the low readings early this year were expected to be transitory, but nevertheless to continue to run below 2 percent.","DOVISH

The sentence suggests that inflation is expected to increase slightly but will continue to run below the 2 percent target, indicating a potential need for monetary policy easing to stimulate economic activity and reach the inflation target."
2,"Recent data suggested that growth of household spending had moderated from its strong fourth-quarter pace, while business fixed investment continued to grow strongly.","NEUTRAL

The sentence is neutral as it provides an observation of the current economic situation without indicating a clear direction towards either tightening or easing of the monetary policy."
2,We know that the short end of the yield curve is dominated by monetary policy and cyclical factors.,"NEUTRAL

The sentence is discussing a general observation about the yield curve and monetary policy, without indicating a specific direction towards tightening or easing of the monetary policy."
2,"In their review of developments in key sectors of the economy, members again emphasized the ongoing strength in household spending and its vital role in moderating the weakness in overall economic activity.","NEUTRAL

The sentence is discussing the current state of the economy, specifically the strength in household spending, without indicating a clear direction towards either tightening or easing of monetary policy."
0,"In their discussion of monetary policy for the intermeeting period, Committee members agreed that keeping the target range for the federal funds rate at 0 to 1/4 percent would be appropriate.","DOVISH

The sentence suggests that the Committee members agreed on maintaining the low target range for the federal funds rate, which is indicative of an easing monetary policy stance."
2,"Labor productivity growth slowed to an average pace of 1.4 percent per year over this period,","NEUTRAL

The sentence is merely stating a fact about labor productivity growth and does not indicate any stance towards monetary policy tightening or easing."
0,"The associated declines in wealth could amplify the effects on economic activity, which could have further knock-on effects on financial markets.","DOVISH

The sentence suggests a potential negative impact on economic activity and financial markets due to declines in wealth, indicating a concern for economic stability which could lead to easing of the monetary policy."
2,Recent data pointed to little change in underlying inflation trends.,"NEUTRAL

The sentence is neutral as it indicates that there has been little change in underlying inflation trends, which does not suggest a clear direction towards either tightening or easing of monetary policy."
1,"My general point is that inflation is much too high, and the outlook for inflation remains significantly uncertain.","HAWKISH

The sentence indicates a concern about high inflation and uncertainty about its future outlook, which suggests a potential tightening of monetary policy to control inflation."
2,"For example, monetary policy makers might attempt to influence market expectations of future short rates as an alternative to changing the current setting of the overnight rate.","NEUTRAL
The sentence is discussing a potential action that policy makers might take, but it does not indicate whether this action would lead to a tightening or easing of monetary policy."
2,"The behavior of the monetary aggregates will continue to be evaluated in the light of progress toward price level stability, movements in their velocities, and developments in the economy and financial markets.","NEUTRAL

The sentence does not indicate a clear direction towards either tightening or easing of the monetary policy. Instead, it suggests that the monetary aggregates will be evaluated based on various economic and financial factors, indicating a neutral stance."
2,"Some participants suggested that shifts of funds from abroad into U. S. Treasury securities may have put downward pressure on term premiums; the shifts, in turn, may have reflected in part a reaction to declines in foreign sovereign yields in response to actual and anticipated monetary policy actions abroad.","NEUTRAL

The sentence is discussing the potential effects of international monetary policy actions on U.S. Treasury securities, but it does not indicate a clear stance towards either tightening or easing of the monetary policy."
2,One member anticipated little if any effect on economic growth and unemployment and did not agree that the outlook for economic activity and inflation called for further policy accommodation.,"HAWKISH
The sentence is hawkish because the member does not agree with the need for further policy accommodation, implying a stance against easing of the monetary policy."
0,And I need not remind you that the low inflation we now have was dearly purchased in the late 1970s and early 1980s with the highest interest rates since the Civil War and the highest unemployment rate since the Depression.,"DOVISH
The sentence refers to a period of high interest rates and unemployment, suggesting a need for monetary easing to stimulate the economy and reduce unemployment, which is a dovish stance."
0,"still outpace that of potential over this period, leading to a decline in the unemployment rate to historically low levels, as monetary policy was assumed to remain highly accommodative.","DOVISH

The sentence suggests an easing of the monetary policy as it mentions that the monetary policy was assumed to remain highly accommodative, which typically indicates a dovish stance."
1,"When interest rates increase, prices will undoubtedly adjust to some extent--in some cases simply by rising less rapidly than they would otherwise--and debt-service obligations will move up.","HAWKISH
The sentence suggests a tightening of monetary policy by indicating an increase in interest rates, which would lead to higher debt-service obligations and slower price increases."
2,"More subtly, my conclusion that the effects on inflation of transitory changes in commodity prices or in the value of the dollar tend to dissipate in the longer run depends on the assumption that the public's inflation expectations are well anchored.","NEUTRAL

The sentence is discussing the effects of commodity prices and the value of the dollar on inflation in the long run, but it does not indicate a clear stance towards either tightening or easing of the monetary policy."
2,Members commented that the continued strong increases in energy and other commodity prices would prompt a difficult adjustment process involving both lower growth and higher rates of inflation in the near term.,"HAWKISH
The sentence indicates concerns about higher inflation rates due to strong increases in energy and other commodity prices, which could lead to a tightening of monetary policy to control inflation."
2,"Stock prices and existing home sales are somewhat correlated, a not altogether unexpected result, because each is affected by interest rates and presumably the gains from each help finance the other.","NEUTRAL

The sentence is discussing a correlation between stock prices and home sales, and how they are affected by interest rates, but it does not indicate a stance towards either tightening or easing of monetary policy."
0,"If we think that the potential growth rate of the economy is somewhere between, somewhere around 1.75 percent, 2.8 percent is strong economic growth.","NEUTRAL

The sentence is discussing the potential growth rate of the economy, but it does not indicate a stance towards either tightening or easing of the monetary policy."
1,several expected that declines in the foreign exchange value of the dollar in recent months would also likely help return inflation to 2 percent over the medium term.,"DOVISH

The sentence suggests an expectation that a weaker dollar will help bring inflation back to the target level, implying a potential need for monetary easing to stimulate economic activity and inflation."
1,Members also expressed concern about the potential for an increase in inflation expectations given highly stimulative macroeconomic policies and economic growth that seemed to be gathering momentum.,"HAWKISH

The sentence indicates concern about potential inflation due to stimulative macroeconomic policies and increasing economic growth, which suggests a tightening of monetary policy to control inflation."
2,"Finally, while my assessment of maximum employment incorporates a wide range of indicators to assess the state of the labor marketâ€”including indicators of labor compensation, productivity, and price-cost markupsâ€”the employment data I look at, such as the Kansas City Fed's Labor Market Conditions Indicators, are historically highly correlated with the unemployment rate.9 My expectation today is that the labor market by the end of 2022 will have reached my assessment of maximum employment if the unemployment rate has declined by then to the SEP median of modal projections of 3.8 percent.","HAWKISH
The speaker expects the labor market to reach maximum employment by the end of 2022, which suggests a tightening of monetary policy as it indicates a strong economy with low unemployment."
2,Participants' forecasts for economic growth for 2012 and 2013 were largely unchanged from their January projections and continued to indicate expectations that the recovery will strengthen somewhat over time.,"NEUTRAL

The sentence is neutral as it does not indicate any changes in monetary policy but rather discusses the stability of economic growth forecasts."
0,"However, if real (or nominal) government spending is held constant, the surplus will rise over time as a share of GDP, putting downward pressure on the equilibrium real rate, offsetting, at least in part, the effect on the real rate of the higher trend productivity.","DOVISH
The sentence suggests that government spending could lead to a rise in surplus over time, which would put downward pressure on the equilibrium real rate. This implies a potential easing of the monetary policy, hence it is dovish."
2,"Thus, I believe this description essentially characterizes the current macroeconomic environment, and my own projection of inflation at a three-year horizon is equal to my assessment of the mandate-consistent inflation rate.","NEUTRAL

The sentence is neutral as it does not indicate any specific direction towards tightening or easing of the monetary policy. It merely states the speaker's belief about the current macroeconomic environment and their projection of inflation."
1,"In any case, the real federal funds rate is now lower than prior to the easings, at the same time that the unemployment rate is lower and projected growth higher than it was prior to the easings.","DOVISH

The sentence indicates that the real federal funds rate is lower than before, which suggests an easing of monetary policy. Additionally, lower unemployment and higher projected growth also suggest a more accommodative stance."
1,"However, we now know that an unexpected and unrecognized slowdown in productivity growth occurred in 1973.","NEUTRAL

The sentence is providing historical information about productivity growth and does not indicate a stance towards monetary policy tightening or easing."
0,"We have not focused on whether we meet the liftoff test, because we don’t meet the liftoff test now because we’re not at maximum employment.","DOVISH

The sentence indicates that the FOMC is not considering tightening monetary policy (liftoff) because they do not believe the economy has reached maximum employment, which is a condition for a hawkish stance. This suggests a dovish stance, as they are not planning to tighten policy."
2,"For example, changes in U.S. short-term interest rates seem to exert a substantial influence on euro area bond yields (Ehrmann, Fratzscher, and Rigobon, 2005","NEUTRAL

The sentence is discussing the influence of U.S. short-term interest rates on euro area bond yields, which is a factual statement and does not indicate a stance towards either tightening or easing of monetary policy."
2,"Moreover, the variance of GDP growth markedly lessened as inflation tumbled from its double-digit high in the early 1980s.","NEUTRAL

The sentence is discussing historical economic conditions (GDP growth and inflation in the 1980s) without indicating a specific stance towards future monetary policy."
1,And productivity’s been very low.,"NEUTRAL
The sentence is merely stating a fact about productivity levels and does not indicate a stance towards monetary policy."
2,"Relative to the average episode, commercial real estate prices neither fell much during the recession nor rose a lot during the expansion.","NEUTRAL

The sentence is merely stating a fact about the behavior of commercial real estate prices during the recession and expansion, without indicating any stance towards monetary policy tightening or easing."
2,"In a nutshell, I believe that the factors of globalization, deregulation, and financial innovation, arising partly in response to episodes of high inflation, have effectively eroded the central bank monopoly on the provision of monetary services and have enhanced global competition among currencies.","NEUTRAL
The sentence discusses the factors that have influenced the central bank's monopoly on the provision of monetary services and increased global competition among currencies, but it does not indicate a stance towards either tightening or easing of the monetary policy."
2,Three Asset-Price-Bust Episodes Let us first examine the U.K. recession of 1974.,"NEUTRAL

The sentence is providing historical context and does not indicate a stance towards monetary policy, hence it is classified as 'NEUTRAL'."
0,"Even with the improving labor market, I still hear from businesses that qualified workers are difficult to find, and labor shortages remain a drag on hiring and on economic growth.","NEUTRAL
The sentence is discussing the state of the labor market and the challenges businesses face in hiring, but it does not indicate a specific stance towards monetary policy tightening or easing."
0,"We have continued to provide guidance, the same guidance that we have for some time, that says the Committee “anticipates that, even after employment and inflation are near mandate-consistent levels, economic conditions may, for some time, warrant keeping the target federal funds rate below levels the Committee views as normal in the longer run.” I know that’s a mouthful, but it says, in effect, that the Committee believes that the economic conditions that have made recovery difficult, we’re getting beyond them.","DOVISH

The sentence indicates that the Committee plans to keep the federal funds rate below normal levels for some time, even after employment and inflation reach desired levels, suggesting an easing of monetary policy."
2,"To anticipate a bubble about to burst requires the forecast of a plunge in the prices of assets previously set by the judgments of millions of investors, many of whom are highly knowledgeable about the prospects for the specific companies that make up our broad stock price indexes.","NEUTRAL

The sentence is discussing the difficulty of predicting a bubble burst in asset prices, which is a general economic observation and does not indicate a specific stance towards monetary policy tightening or easing."
2,"But before I return to the prospects for 1998 and the challenges for monetary policy, I will offer a retrospective on 1997.","NEUTRAL

The sentence is merely providing an overview of the speaker's intentions to discuss past and future monetary policy, without indicating a specific direction towards tightening or easing."
0,"But, first, on inflation expectations, it is true that the breakevens from the inflation-adjusted—inflation-indexed bonds have come down.","NEUTRAL
The sentence is discussing a factual observation about inflation expectations without indicating a specific direction for monetary policy."
1,"Members recognized that from the standpoint of the level of real short-term interest rates, monetary policy could already be deemed to be fairly restrictive.","HAWKISH

The sentence suggests that the monetary policy is already fairly restrictive, which indicates a tightening of the monetary policy, hence it is classified as 'HAWKISH'."
2,The first lesson is that central banks can and should take responsibility for delivering low and stable inflation.,"NEUTRAL

The sentence is neutral as it talks about the responsibility of central banks to maintain low and stable inflation, which is a common goal of monetary policy, without indicating a direction towards either tightening or easing of the policy."
1,"In contrast, the past few cycles did not see this kind of behavior, and in each case, financial imbalances, rather than goods and services inflation, were notably elevated at the onset of the downturn.","NEUTRAL

The sentence is discussing historical trends in financial imbalances and inflation, but does not indicate a specific stance towards monetary policy tightening or easing."
0,"Looking beyond the near term, the members anticipated that as the prevailing uncertainties began to diminish, the economy's resiliency abetted by broadly accommodative monetary and fiscal polices and the continuation of a strong uptrend in productivity would underpin a gradual economic recovery.","DOVISH

The sentence suggests that the members anticipate a gradual economic recovery supported by accommodative monetary and fiscal policies, which implies a loosening or easing of the monetary policy."
0,"For the present, however, inflation remained subdued, and it was likely to remain relatively low for some time in light of the weakness in commodity and other import prices and the tendency for low current inflation to hold down expected price increases.","DOVISH

The sentence suggests that inflation is currently low and is expected to remain low due to weak commodity and import prices. This indicates a potential easing of monetary policy, hence it is dovish."
1,"Members cited greater, albeit still occasional, indications of heightened worker demands in labor negotiations that likely were encouraged in part by ample job opportunities.","NEUTRAL

The sentence is discussing the state of labor negotiations and job opportunities, which doesn't directly indicate a stance towards monetary policy tightening or easing."
1,"The labor force participation rate, along with the employment-to-population ratio, increased, on net, in recent months.","NEUTRAL

The sentence is providing an update on labor force statistics, but does not indicate a specific stance towards monetary policy tightening or easing."
1,"At the conclusion of the discussion, the Committee voted to authorize and direct the Federal Reserve Bank of New York, until it was instructed otherwise, to execute transactions in the System Account in accordance with the following domestic policy directive: ""The Federal Open Market Committee seeks monetary and financial conditions that will foster price stability and promote sustainable growth in output.","NEUTRAL

The sentence does not indicate a specific direction towards either tightening or easing of the monetary policy, but rather states a general goal of fostering price stability and promoting sustainable growth."
0,"At the time of our FOMC meeting in January, prospects for continued economic growth remained favorable, and we judged that monetary policy was well positioned to support that outlook.","NEUTRAL

The sentence does not indicate any immediate changes to the monetary policy, but rather suggests that the current policy is well-suited to support the favorable economic growth outlook, hence it is neutral."
1,"However, the volatility of these and other commodity prices is such that possible future increases in these prices remain a risk to the inflation outlook.","HAWKISH
The sentence indicates a concern about potential future increases in commodity prices, which could lead to inflation, suggesting a possible tightening of monetary policy to counteract this."
2,"I’m more concerned about that than about the possibility, which exists, of higher inflation.","DOVISH
The speaker is expressing more concern about a certain issue (not specified) than the possibility of higher inflation, which usually leads to tightening of monetary policy, indicating a dovish stance."
2,It can be argued that this meant getting the economy back to its 2019 state with very low unemployment and inflation near 2 percent.,"NEUTRAL

The sentence is discussing a return to a previous state of the economy, with low unemployment and stable inflation, without indicating a clear direction towards either tightening or easing of monetary policy."
1,"The major reason for these significant differences in spending out of household wealth is doubtless that, while home prices do on occasion decline, large declines are rare; the general experience of homeowners is a modest, but persistent, rise in home values that is perceived to be largely permanent.","NEUTRAL

The sentence is discussing the general trend of home prices and their impact on household wealth, but it does not indicate a stance towards monetary policy tightening or easing."
2,"However, making significant use of this option would bias credit flows in the direction of depository institutions and, if the volume of these loans were large enough, could affect the interest rates on the assets, specifically bank loans held by such institutions.","NEUTRAL

The sentence discusses potential effects of a policy option on credit flows and interest rates, but does not indicate a clear stance towards either tightening or easing of monetary policy."
2,Productivity and TechnologyLet me now turn from the overall economic outlook to productivity and technology developments.,"NEUTRAL

The sentence is discussing a shift in topic to productivity and technology developments, but does not provide any information or stance on monetary policy."
2,"But again, in terms of terminology, I guess I would reject that term for the Federal Reserve because we are going to be evenhanded in treating the price stability and maximum employment parts of our mandate on a level footing.","NEUTRAL

The sentence is neutral as it does not indicate a leaning towards either tightening or easing of monetary policy, but rather emphasizes an evenhanded approach to both price stability and maximum employment."
1,"The possibility that longer-term inflation expectations may have edged down was roughly counterbalanced by the risks that somewhat firmer inflation this year could be more persistent than expected, particularly in an economy that was projected to continue operating above its long-run potential.","HAWKISH
The sentence suggests a concern about potential persistent inflation, especially in an economy operating above its long-run potential, which could lead to a tightening of monetary policy to control inflation."
2,It was not only capital spending and equity prices that seemed to overshoot in the late 1990s; credit was provided with undue optimism about prospects for repayment.,"NEUTRAL

The sentence is discussing past economic conditions and does not indicate a stance towards either tightening or easing of monetary policy."
