true_label,original_sent,text_output
0,"On the other hand, the fact that productivity growth has remained solid in recent years increases confidence that a larger fraction of those productivity gains reflects longer-term developments and a smaller fraction reflects cyclical factors.",The sentence is classified as 'DOVISH' because it is corresponding to easing of the monetary policy.
2,"The behavior of the monetary aggregates will continue to be evaluated in the light of progress toward price level stability, movements in their velocities, and developments in the economy and financial markets.","HAWKISH: The behavior of the monetary aggregates will continue to be evaluated in the light of progress toward price level stability, movements in their velocities, and developments in the economy and financial markets.

DOVISH: The behavior of the monetary aggregates will continue to be evaluated in the light of progress toward price level stability, movements in their velocities, and developments in the economy and financial markets.

NEUTRAL: The behavior of the monetary aggregates will continue to be evaluated in the light of progress toward price level stability, movements in their velocities, and developments in the economy and financial markets."
2,"In addition, the dramatic advances in biotechnology are significantly increasing a broad range of productivity-expanding efforts in areas from agriculture to medicine.","The FOMC is a group of the most senior members of the Federal Reserve System. The FOMC is responsible for setting the interest rate and the direction of the US economy. The FOMC is currently in a ""hawkish"" stance, as they are considering tightening the monetary policy. The FOMC is considering the potential risks of a recession, and the potential benefits of a stronger economy. The FOMC is considering the potential risks of a recession, and the potential benefits of a stronger economy."
1,"Moreover, if, as some members thought likely, productivity growth slowed as employment picked up, the result could be reductions in slack accompanied by higher unit labor costs and associated pressures on prices.","HAWKISH:

The Federal Open Market Committee (FOMC) is expected to tighten monetary policy in the coming months, as the U.S. economy continues to strengthen. The FOMC's decision to raise interest rates is a response to the strong economic growth and rising inflationary pressures. The committee is expected to raise rates by 25 basis points at its next meeting in September.

DOVISH:

The Federal Reserve is expected to ease monetary policy in the coming months, as the U.S. economy continues to strengthen. The Fed's decision to lower interest rates is a response to the strong economic growth and low inflationary pressures. The Fed is expected to lower rates by 25 basis points at its next meeting in September.

NEUTRAL:

The Federal Open Market Committee (FOMC) is expected to maintain its current stance of monetary policy, as the U.S. economy continues to strengthen. The FOMC's decision to maintain its current stance is a response to the strong economic growth and low inflationary pressures. The FOMC is expected to maintain its current stance of monetary policy at its next meeting in September."
2,"Therefore, monetary policy in Japan might be affected not only by views about how such policies would affect macroeconomic performance, for given fiscal policies,",The FOMC's decision to raise interest rates is a hawkish one. The FOMC's decision to raise interest rates is a dovish one. The FOMC's decision to raise interest rates is a neutral one.
2,"While a number of members saw some slight further disinflation as the most plausible outcome, no one expected a material change in inflation.","HAWKISH:

The Federal Open Market Committee (FOMC) is a committee of the United States Federal Reserve System that sets monetary policy for the United States. The FOMC is composed of the seven members of the Federal Reserve Board of Governors, the president of the Federal Reserve Bank of New York, and the president of the Federal Reserve Bank of Chicago.

The FOMC's monetary policy is determined by its vote on the federal funds rate, which is the interest rate at which banks borrow from each other overnight. The FOMC's monetary policy is considered ""hawkish"" if it increases the federal funds rate, which is the rate at which banks borrow from each other overnight.

The FOMC's monetary policy is considered ""dovish"" if it decreases the federal funds rate, which is the rate at which banks borrow from each other overnight. The FOMC's monetary policy is considered ""neutral"" if it does not change the federal funds rate.

The FOMC's monetary policy is considered ""hawkish"" if it increases the federal funds rate, which is the rate at which banks borrow from each other overnight. The FOMC's monetary policy is considered ""dovish"" if it decreases the federal funds rate, which is the rate at which banks borrow from each other overnight. The FOMC's monetary policy is considered ""neutral"" if it does not change the federal funds rate.

The FOMC's monetary policy is considered ""hawkish"" if it increases the federal funds rate, which is the rate at which banks borrow from each other overnight. The FOMC's monetary policy is considered ""dovish"" if it decreases the federal funds rate, which is the rate at which banks borrow from"
2,"And so when asset prices went back up, probably there’ll be a swing around there, a positive contribution.","HAWKISH:

The Federal Open Market Committee (FOMC) is a committee of the United States Federal Reserve System that sets monetary policy for the United States. The FOMC is composed of the seven Federal Reserve Bank presidents and the Board of Governors of the Federal Reserve System. The FOMC is responsible for setting the federal funds rate, which is the interest rate at which banks borrow from each other overnight. The FOMC is also responsible for setting the discount rate, which is the interest rate at which banks borrow from the Fed. The FOMC is expected to make a decision on interest rates at its next meeting on September 4, 2020.

DOVISH:

The Federal Open Market Committee (FOMC) is a committee of the United States Federal Reserve System that sets monetary policy for the United States. The FOMC is composed of the seven Federal Reserve Bank presidents and the Board of Governors of the Federal Reserve System. The FOMC is responsible for setting the federal funds rate, which is the interest rate at which banks borrow from each other overnight. The FOMC is also responsible for setting the discount rate, which is the interest rate at which banks borrow from the Fed. The FOMC is expected to make a decision on interest rates at its next meeting on September 4, 2020.

NEUTRAL:

The Federal Open Market Committee (FOMC) is a committee of the United States Federal Reserve System that sets monetary policy for the United States. The FOMC is composed of the seven Federal Reserve Bank presidents and the Board of Governors of the Federal Reserve System. The FOMC is responsible for setting the federal funds rate, which is the interest rate at which banks borrow from each other overnight. The FOMC is also responsible"
2,Does the rapid growth in cross-border capital flows limit or even eliminate the ability of domestic monetary policy to affect domestic interest rates?,"HAWKISH: The rapid growth in cross-border capital flows limits or even eliminates the ability of domestic monetary policy to affect domestic interest rates.

Explanation: The rapid growth in cross-border capital flows has the potential to affect the domestic interest rate environment. However, the ability of monetary policy to affect interest rates is limited by the constraints of the domestic financial system. The rapid growth in cross-border capital flows can lead to a buildup of foreign assets in the domestic financial system, which can make it more difficult for monetary policy to affect interest rates. Additionally, the rapid growth in cross-border capital flows can also lead to a buildup of foreign liabilities in the domestic financial system, which can make it more difficult for monetary policy to affect interest rates. Therefore, the rapid growth in cross-border capital flows can limit or even eliminate the ability of monetary policy to affect domestic interest rates."
2,"So, we are taking account of international developments, including prospects for growth in our trade partners, in making the forecast we have here.","HAWKISH: The Federal Open Market Committee (FOMC) is taking account of international developments, including prospects for growth in our trade partners, in making the forecast we have here.

DOVISH: The Federal Open Market Committee (FOMC) is taking account of international developments, including prospects for growth in our trade partners, in making the forecast we have here.

NEUTRAL: The Federal Open Market Committee (FOMC) is taking account of international developments, including prospects for growth in our trade partners, in making the forecast we have here."
2,This evaluation assumed continued sluggish growth in final demand during the period immediately ahead.,"HAWKISH:

The Federal Open Market Committee (FOMC) is expected to take a hawkish stance at its meeting this week, with a more dovish tilt than the previous meeting. The FOMC is expected to announce a plan to gradually raise interest rates, which would be the first rate hike in over a decade. The FOMC is also expected to announce a plan to gradually reduce the balance sheet of the Federal Reserve, which would be the first reduction in the balance sheet since the financial crisis. The FOMC is expected to announce a plan to gradually increase the pace of rate hikes, which would be the first rate hike in over a year. The FOMC is expected to announce a plan to gradually reduce the balance sheet of the Federal Reserve, which would be the first reduction in the balance sheet since the financial crisis.

DOVISH:

The Federal Open Market Committee (FOMC) is expected to take a dovish stance at its meeting this week, with a more hawkish tilt than the previous meeting. The FOMC is expected to announce a plan to gradually raise interest rates, which would be the first rate hike in over a decade. The FOMC is also expected to announce a plan to gradually reduce the balance sheet of the Federal Reserve, which would be the first reduction in the balance sheet since the financial crisis. The FOMC is expected to announce a plan to gradually increase the pace of rate hikes, which would be the first rate hike in over a year. The FOMC is expected to announce a plan to gradually reduce the balance sheet of the Federal Reserve, which would be the first reduction in the balance sheet since the financial crisis.

NEUTRAL:

The Federal Open Market Committee (FOMC) is expected to take"
1,The projection for core PCE price inflation in 2008 was raised slightly in response to elevated readings in recent months.,"HAWKISH: The projection for core PCE price inflation in 2008 was raised slightly in response to elevated readings in recent months. This indicates that the Federal Open Market Committee (FOMC) is likely to tighten monetary policy in the near future.

Explanation: The FOMC raised its projection for core PCE price inflation in 2008, indicating that the committee is likely to tighten monetary policy in the near future. The elevated readings in recent months may be a sign of inflationary pressures, which could lead the committee to tighten monetary policy to prevent further price increases."
0,The near-term forecast again entailed a marked downshift in headline inflation as energy prices fall back consistent with readings from futures markets.,The near-term forecast again entailed a marked downshift in headline inflation as energy prices fall back consistent with readings from futures markets.
1,"In contrast, the past few cycles did not see this kind of behavior, and in each case, financial imbalances, rather than goods and services inflation, were notably elevated at the onset of the downturn.",The sentence is classified as 'HAWKISH' because it is corresponding to tightening of the monetary policy.
0,The shock that the—from the pandemic was unprecedented both in its nature and in its size and in the amount of unemployment that it created and in the shock to economic activity.,The FOMC's decision to cut interest rates by a quarter of a percentage point is a hawkish move. The decision to cut interest rates is a dovish move. The FOMC's decision to cut interest rates is neutral.
0,"Many members were concerned about the still-sensitive state of financial markets and thought that an easing of policy would help to support improvements in market functioning, thereby mitigating some of the downside risks to economic growth.","HAWKISH:

Many members were concerned about the still-sensitive state of financial markets and thought that an easing of policy would help to support improvements in market functioning, thereby mitigating some of the downside risks to economic growth.

DOVISH:

Many members were concerned about the still-sensitive state of financial markets and thought that an easing of policy would help to support improvements in market functioning, thereby mitigating some of the downside risks to economic growth.

NEUTRAL:

Many members were concerned about the still-sensitive state of financial markets and thought that an easing of policy would help to support improvements in market functioning, thereby mitigating some of the downside risks to economic growth."
0,Market-based measures of inflation compensation remained low,The FOMC's monetary policy stance is neutral. The Fed's monetary policy is neither tightening nor easing. The Fed's monetary policy is neither tightening nor easing. The Fed's monetary policy is neutral.
2,"For example, wages and prices that are set for some period in the future will of necessity embody the inflation expectations of the parties to the negotiation",The FOMC statement is classified as 'DOVISH' as it is easing monetary policy. The statement is a response to the recent economic slowdown and the Fed is easing monetary policy to help stimulate the economy. The Fed is concerned about inflationary pressures and is easing monetary policy to help bring down inflationary pressures.
0,Some participants also noted that recent readings on some survey measures of consumers' inflation expectations had declined or stood at historically low levels.,"HAWKISH:

The FOMC statement is hawkish, as it indicates that the Fed is likely to tighten monetary policy in the near future. The statement also indicates that the Fed is likely to continue to monitor inflation and economic conditions, which could lead to a more hawkish stance in the future.

DOVISH:

The FOMC statement is dovish, as it indicates that the Fed is likely to ease monetary policy in the near future. The statement also indicates that the Fed is likely to continue to monitor inflation and economic conditions, which could lead to a more dovish stance in the future.

NEUTRAL:

The FOMC statement is neutral, as it indicates that the Fed is likely to maintain its current monetary policy stance. The statement also indicates that the Fed is likely to continue to monitor inflation and economic conditions, which could lead to a more neutral stance in the future."
0,"However, if real (or nominal) government spending is held constant, the surplus will rise over time as a share of GDP, putting downward pressure on the equilibrium real rate, offsetting, at least in part, the effect on the real rate of the higher trend productivity.","HAWKISH

The sentence is HAWKISH because it is corresponding to tightening of the monetary policy."
2,"Assisted by the whole array of market prices, entrepreneurs seek to identify the types of products and services that individuals will value, especially the added value placed on products and services that customers find better tailored to their particular needs, delivered in shorter time frames, or improved in quality.","HAWKISH: Assisted by the whole array of market prices, entrepreneurs seek to identify the types of products and services that individuals will value, especially the added value placed on products and services that customers find better tailored to their particular needs, delivered in shorter time frames, or improved in quality.

DOVISH: Assisted by the whole array of market prices, entrepreneurs seek to identify the types of products and services that individuals will value, especially the added value placed on products and services that customers find better tailored to their particular needs, delivered in shorter time frames, or improved in quality.

NEUTRAL: Assisted by the whole array of market prices, entrepreneurs seek to identify the types of products and services that individuals will value, especially the added value placed on products and services that customers find better tailored to their particular needs, delivered in shorter time frames, or improved in quality."
2,The staff viewed the extent of uncertainty around its June projections for real GDP growth and the unemployment rate as roughly in line with the average over the past 20 years.,"The staff viewed the extent of uncertainty around its June projections for real GDP growth and the unemployment rate as roughly in line with the average over the past 20 years.

The staff viewed the extent of uncertainty around its June projections for real GDP growth and the unemployment rate as roughly in line with the average over the past 20 years.

The staff viewed the extent of uncertainty around its June projections for real GDP growth and the unemployment rate as roughly in line with the average over the past 20 years.

The staff viewed the extent of uncertainty around its June projections for real GDP growth and the unemployment rate as roughly in line with the average over the past 20 years.

The staff viewed the extent of uncertainty around its June projections for real GDP growth and the unemployment rate as roughly in line with the average over the past 20 years.

The staff viewed the extent of uncertainty around its June projections for real GDP growth and the unemployment rate as roughly in line with the average over the past 20 years.

The staff viewed the extent of uncertainty around its June projections for real GDP growth and the unemployment rate as roughly in line with the average over the past 20 years.

The staff viewed the extent of uncertainty around its June projections for real GDP growth and the unemployment rate as roughly in line with the average over the past 20 years.

The staff viewed the extent of uncertainty around its June projections for real GDP growth and the unemployment rate as roughly in line with the average over the past 20 years.

The staff viewed the extent of uncertainty around its June projections for real GDP growth and the unemployment rate as roughly in line with the average over the past 20 years.

The staff viewed the extent of uncertainty around its June projections for real GDP growth and the unemployment rate as roughly"
1,"With inflation much higher than the federal funds rate, the real federal funds rate is negative, even after our rate increases this year.","HAWKISH: The FOMC statement is hawkish, as it indicates that the Fed is likely to tighten monetary policy in the near future. The statement is also hawkish because it indicates that the Fed is concerned about inflationary pressures.

DOVISH: The FOMC statement is dovish, as it indicates that the Fed is likely to ease monetary policy in the near future. The statement is also dovish because it indicates that the Fed is concerned about the impact of higher inflation on the economy.

NEUTRAL: The FOMC statement is neutral, as it indicates that the Fed is likely to maintain its current policy stance. The statement is also neutral because it does not indicate a clear direction for monetary policy."
2,core measures of consumer prices showed mixed changes on a twelve-month basis.,The sentence is classified as 'HAWKISH' because it is corresponding to tightening of the monetary policy.
0,"To support continued progress toward maximum employment and price stability, the Committee expects that a highly accommodative stance of monetary policy will remain appropriate for a considerable time after the asset purchase program ends and the economic recovery strengthens.","HAWKISH: The Federal Open Market Committee (FOMC) is expected to tighten monetary policy in the coming months, as the U.S. economy continues to recover. The FOMC's decision to tighten monetary policy is a response to the continued strength of the U.S. economy, which has been driven by a strong labor market and a low unemployment rate. The FOMC's decision to tighten monetary policy is expected to support continued growth in the U.S. economy, which will help to boost consumer spending and business investment.

DOVISH: The Federal Reserve is expected to ease monetary policy in the coming months, as the U.S. economy continues to recover. The Fed's decision to ease monetary policy is a response to the continued strength of the U.S. economy, which has been driven by a low unemployment rate and a strong labor market. The Fed's decision to ease monetary policy is expected to support continued growth in the U.S. economy, which will help to boost consumer spending and business investment.

NEUTRAL: The Federal Open Market Committee (FOMC) is expected to maintain a highly accommodative stance of monetary policy, as the U.S. economy continues to recover. The FOMC's decision to maintain a highly accommodative stance of monetary policy is a response to the continued strength of the U.S. economy, which has been driven by a low unemployment rate and a strong labor market. The FOMC's decision to maintain a highly accommodative stance of monetary policy is expected to support continued growth in the U.S. economy, which will help to boost consumer spending and business investment."
2,An extreme version of this view is that bubbles probably do not exist--that rational market processes always price assets at their fundamental value.,"HAWKISH:

The Federal Open Market Committee (FOMC) is a committee of the Federal Reserve System that sets monetary policy for the United States. The FOMC is responsible for setting the target federal funds rate, which is the interest rate at which banks borrow from each other overnight. The FOMC's decisions are based on the economic outlook and the committee's assessment of the appropriate stance of monetary policy.

In this sentence, the FOMC is discussing the possibility of bubbles in the financial markets. The sentence ""an extreme version of this view is that bubbles probably do not exist"" is a statement that the FOMC is not convinced that bubbles exist. The FOMC is saying that the existence of bubbles is a matter of debate and that the FOMC is not convinced that bubbles exist.

DOVISH:

The Federal Open Market Committee (FOMC) is a committee of the Federal Reserve System that sets monetary policy for the United States. The FOMC is responsible for setting the target federal funds rate, which is the interest rate at which banks borrow from each other overnight. The FOMC's decisions are based on the economic outlook and the committee's assessment of the appropriate stance of monetary policy.

In this sentence, the FOMC is discussing the possibility of easing the monetary policy. The sentence ""an extreme version of this view is that bubbles probably do not exist"" is a statement that the FOMC is not convinced that bubbles exist. The FOMC is saying that the existence of bubbles is a matter of debate and that the FOMC is not convinced that bubbles exist.

NEUTRAL:

The Federal Open Market Committee (FOMC) is a committee of the Federal Reserve System that sets monetary"
1,The rapid pace of investment also helped to hold down inflationary pressures by increasing the growth of productive capacity.,"HAWKISH: The rapid pace of investment also helped to hold down inflationary pressures by increasing the growth of productive capacity.

Explanation: The sentence is referring to the Federal Open Market Committee (FOMC) meeting held on December 18, 2019. The FOMC is the central bank of the United States that sets monetary policy and regulates the economy. The sentence is classified as 'HAWKISH' because it is referring to the tightening of monetary policy, which is a tightening of the Federal Funds Rate. The Federal Funds Rate is the interest rate that banks charge each other for overnight loans. The tightening of the Federal Funds Rate is intended to slow down the economy and reduce inflationary pressures."
1,"In addition, increases in oil prices were expected to pass through to consumer energy prices.","The FOMC statement is classified as 'HAWKISH' because it is corresponding to tightening of the monetary policy. The sentence ""In addition, increases in oil prices were expected to pass through to consumer energy prices"" is a clear indication that the FOMC is concerned about the impact of rising oil prices on the economy. The sentence is classified as 'HAWKISH' because it is corresponding to tightening of the monetary policy."
0,they noted that inflation had been persistently below 2 percent during the current economic expansion and that core inflation on a 12-month basis was little changed in recent months at a level below 2 percent.,"HAWKISH:

The Federal Open Market Committee (FOMC) announced that it would continue to monitor inflation and the economy, and would make adjustments to its policy stance as needed to promote maximum employment and stable prices. The committee noted that inflation had been persistently below 2 percent during the current economic expansion and that core inflation on a 12-month basis was little changed in recent months at a level below 2 percent. The committee stated that it would continue to monitor inflation and the economy, and would make adjustments to its policy stance as needed to promote maximum employment and stable prices.

DOVISH:

The Federal Open Market Committee (FOMC) announced that it would continue to monitor inflation and the economy, and would make adjustments to its policy stance as needed to promote maximum employment and stable prices. The committee noted that inflation had been persistently below 2 percent during the current economic expansion and that core inflation on a 12-month basis was little changed in recent months at a level below 2 percent. The committee stated that it would continue to monitor inflation and the economy, and would make adjustments to its policy stance as needed to promote maximum employment and stable prices.

NEUTRAL:

The Federal Open Market Committee (FOMC) announced that it would continue to monitor inflation and the economy, and would make adjustments to its policy stance as needed to promote maximum employment and stable prices. The committee noted that inflation had been persistently below 2 percent during the current economic expansion and that core inflation on a 12-month basis was little changed in recent months at a level below 2 percent. The committee stated that it would continue to monitor inflation and the economy, and would make adjustments to its policy stance as needed to promote maximum employment"
2,"Recent FOMC Decisions and the New Monetary Policy Framework At our most recent FOMC meetings, the Committee made important changes to our policy statement that upgraded our forward guidance about the future path of the federal funds rate and asset purchases, and that also provided unprecedented information about our policy reaction function.","The recent FOMC decisions and the new monetary policy framework at our most recent FOMC meetings, the Committee made important changes to our policy statement that upgraded our forward guidance about the future path of the federal funds rate and asset purchases, and that also provided unprecedented information about our policy reaction function.

The Committee upgraded its forward guidance about the future path of the federal funds rate and asset purchases, and provided unprecedented information about its policy reaction function. The Committee upgraded its forward guidance about the future path of the federal funds rate and asset purchases, and provided unprecedented information about its policy reaction function."
2,The effect of higher energy prices on real incomes was likely still restraining consumer spending.,The effect of higher energy prices on real incomes was likely still restraining consumer spending.
0,This secular decline in term premiums since 1990 appears to be correlated with the decline in long-run inflation uncertainty and in short-term interest rate uncertainty.,HAWKISH
1,"In particular, incoming data and anecdotal information indicated that economic activity had appreciably more forward momentum than previously perceived and that inflation pressures could be intensifying.","The FOMC's stance is neutral. The sentence is a summary of the FOMC's statement, and the sentence is not a direct quote. The sentence is not a direct quote, and the FOMC's stance is neutral."
2,"Because equity valuations may pose asymmetric risks to the economic forecast, the implied optimal responses of policy to changes in asset prices may be nonlinear.","The FOMC's monetary policy stance is HAWKISH. The FOMC's monetary policy stance is HAWKISH because equity valuations may pose asymmetric risks to the economic forecast, and the implied optimal responses of policy to changes in asset prices may be nonlinear."
0,"Moreover, inflation was running at a fairly low rate and quite possibly would edge down a little further over coming quarters.","HAWKISH:

The Federal Open Market Committee (FOMC) is expected to raise interest rates at its meeting later this month. The committee is likely to raise rates by 25 basis points, which would be the first rate hike since the financial crisis. The move is expected to be a hawkish one, which means that the committee is likely to tighten monetary policy further.

DOVISH:

The Federal Reserve is expected to keep its monetary policy unchanged at its meeting later this month. The Fed is likely to keep its target for the federal funds rate at 1.5-1.75 percent. The Fed is likely to keep its policy neutral, which means that it is not expected to tighten or loosen its monetary policy.

NEUTRAL:

The Federal Open Market Committee (FOMC) is expected to keep its monetary policy unchanged at its meeting later this month. The committee is likely to keep its target for the federal funds rate at 1.5-1.75 percent. The committee is likely to keep its policy neutral, which means that it is not expected to tighten or loosen its monetary policy."
1,"Household spending was projected to grow at a fairly solid rate, supported by higher employment and somewhat lower energy prices but damped somewhat by lessened stimulus from gains in wealth and the need for households to rebuild savings.",The sentence is classified as 'HAWKISH' because it is corresponding to tightening of the monetary policy.
1,"Although readings on core inflation had improved modestly since the spring, nearly all participants viewed core inflation as uncomfortably high and stressed the importance of further moderation.","HAWKISH:

The Fed is likely to hike rates in December, but the market is not expecting a hawkish shift.

DOVISH:

The Fed is likely to ease monetary policy in December, but the market is not expecting a dovish shift.

NEUTRAL:

The Fed's stance is neutral, and the market is not expecting a hawkish or dovish shift."
2,The ultimate responsibility for price stability rests with the Federal Reserve.,The ultimate responsibility for price stability rests with the Federal Reserve.
2,"Against this background, the members agreed on the need to continue to monitor the economy with care for signs either of a potential upturn in inflation or greater softness in the expansion than they were currently forecasting and to be prepared to respond promptly in either direction.","HAWKISH: The FOMC agreed to tighten monetary policy, as the economy is currently in a slowdown.

DOVISH: The FOMC agreed to ease monetary policy, as the economy is currently in a slowdown.

NEUTRAL: The FOMC agreed to maintain a neutral stance, as the economy is currently in a slowdown."
2,Actual or realized saving depends on the equilibrium values of the real interest rate and other economic variables.,"HAWKISH:

The Federal Open Market Committee (FOMC) is expected to take a hawkish stance at its meeting on December 18, 2019. This is because the economy is still facing significant headwinds, including a slowdown in global growth, trade tensions, and a slowdown in the housing market. The FOMC is likely to take a more aggressive stance on monetary policy to support the economy, including a possible interest rate hike.

DOVISH:

The Federal Open Market Committee (FOMC) is expected to take a dovish stance at its meeting on December 18, 2019. This is because the economy is still facing significant headwinds, including a slowdown in global growth, trade tensions, and a slowdown in the housing market. The FOMC is likely to take a more cautious stance on monetary policy to support the economy, including a possible interest rate cut.

NEUTRAL:

The Federal Open Market Committee (FOMC) is expected to take a neutral stance at its meeting on December 18, 2019. This is because the economy is still facing significant headwinds, including a slowdown in global growth, trade tensions, and a slowdown in the housing market. The FOMC is likely to take a more neutral stance on monetary policy, with no changes to the current policy."
2,That means that we can run at low levels of unemployment and have a historically good—in some dimensions—labor market without having to worry about inflation.,"HAWKISH:

The Federal Open Market Committee (FOMC) has decided to keep the target range for the federal funds rate at 1.5% to 1.75% and to continue to monitor the economic and financial situation. This decision reflects the Committee's view that the labor market remains strong and that inflation is expected to move back to the Committee's 2% objective over the medium term.

DOVISH:

The Federal Open Market Committee (FOMC) has decided to keep the target range for the federal funds rate at 1.5% to 1.75% and to continue to monitor the economic and financial situation. This decision reflects the Committee's view that the labor market remains strong and that inflation is expected to move back to the Committee's 2% objective over the medium term.

NEUTRAL:

The Federal Open Market Committee (FOMC) has decided to keep the target range for the federal funds rate at 1.5% to 1.75% and to continue to monitor the economic and financial situation. This decision reflects the Committee's view that the labor market remains strong and that inflation is expected to move back to the Committee's 2% objective over the medium term."
0,"Another participant mentioned, however, that recent sluggish growth of the monetary aggregates suggested that the stance of policy was not overly accommodative.","The FOMC statement is classified as 'DOVISH' as it is corresponding to easing of the monetary policy. The statement is a neutral one, as it is not overly accommodative."
2,"But it could be that if interest rates rise quickly, for example, that we would be in a situation of not giving remittances to the Treasury for a couple of years, and that would create problems, no doubt, for the Fed in terms of congressional response.",The sentence is classified as 'DOVISH' because it is corresponding to easing of the monetary policy. The sentence is classified as 'DOVISH' because it is corresponding to easing of the monetary policy. The sentence is classified as 'DOVISH' because it is corresponding to easing of the monetary policy. The sentence is classified as 'DOVISH' because it is corresponding to easing of the monetary policy. The sentence is classified as 'DOVISH' because it is corresponding to easing of the monetary policy. The sentence is classified as 'DOVISH' because it is corresponding to easing of the monetary policy. The sentence is classified as 'DOVISH' because it is corresponding to easing of the monetary policy. The sentence is classified as 'DOVISH' because it is corresponding to easing of the monetary policy. The sentence is classified as 'DOVISH' because it is corresponding to easing of the monetary policy. The sentence is classified as 'DOVISH' because it is corresponding to easing of the monetary policy. The sentence is classified as 'DOVISH' because it is corresponding to easing of the monetary policy. The sentence is classified as 'DOVISH' because it is corresponding to easing of the monetary policy. The sentence is classified as 'DOVISH' because it is corresponding to easing of the monetary policy. The sentence is classified as 'DOVISH' because it is corresponding to easing of the monetary policy. The sentence is classified as 'DOVISH' because it is corresponding to easing of the monetary policy. The sentence is classified as 'DOVISH
1,"These are exactly the concerns expressed in Tom Sargentâ€™s (2000) book on the rise and fall of U.S. inflation, in which he worries that a misunderstanding of the inflation process might again lead to a high-inflation equilibrium.","HAWKISH:

The FOMC's statement is hawkish because it is tightening monetary policy.

DOVISH:

The FOMC's statement is dovish because it is easing monetary policy.

NEUTRAL:

The FOMC's statement is neutral because it is neither tightening nor easing monetary policy."
2,"And we’re learning to, to engage in economic activity.",The sentence is classified as 'DOVISH' because it is corresponding to easing of the monetary policy. The sentence is classified as 'DOVISH' because it is corresponding to easing of the monetary policy. The sentence is classified as 'DOVISH' because it is corresponding to easing of the monetary policy.
0,"We also expect it will be appropriate to maintain the current target range for the federal funds rate at 0 to 1/4 percent until labor market conditions have reached levels consistent with the Committee's assessments of maximum employment, until inflation has risen to 2 percent, and until inflation is on track to moderately exceed 2 percent for some time.","HAWKISH: The FOMC statement is hawkish because it is indicating that the Fed will be tightening monetary policy. The sentence is indicating that the Fed will be tightening monetary policy by increasing the target range for the federal funds rate. The sentence is also indicating that the Fed will be tightening monetary policy by increasing the target range for the federal funds rate.

DOVISH: The FOMC statement is dovish because it is indicating that the Fed will be easing monetary policy. The sentence is indicating that the Fed will be easing monetary policy by decreasing the target range for the federal funds rate. The sentence is also indicating that the Fed will be easing monetary policy by decreasing the target range for the federal funds rate.

NEUTRAL: The FOMC statement is neutral because it is indicating that the Fed will be maintaining the current target range for the federal funds rate. The sentence is indicating that the Fed will be maintaining the current target range for the federal funds rate. The sentence is also indicating that the Fed will be maintaining the current target range for the federal funds rate."
0,"The ongoing public health crisis will weigh heavily on economic activity, employment, and inflation in the near term, and poses considerable risks to the economic outlook over the medium term.","The ongoing public health crisis will weigh heavily on economic activity, employment, and inflation in the near term, and poses considerable risks to the economic outlook over the medium term."
0,So unemployment has tended to go up much faster for minorities and for others who are—tend to be at the low end of the income spectrum.,"The sentence is classified as 'HAWKISH' because it is corresponding to tightening of the monetary policy.

The sentence is classified as 'HAWKISH' because it is corresponding to tightening of the monetary policy. The Federal Open Market Committee (FOMC) is a committee of the United States Federal Reserve System that sets monetary policy. The FOMC's decisions are based on the economic outlook and the committee's assessment of the appropriate stance of monetary policy. In this case, the FOMC is tightening monetary policy, which means that they are considering raising interest rates. This is because the unemployment rate has been rising faster for minorities and for those who are at the low end of the income spectrum. This is because they are more likely to be affected by the rising interest rates."
1,"Putting It All Together I would now like to step back and consider the relative contributions to the trade deficit of each of the explanations I have discussed, as shown in figure 6.7 To the extent that the contributions of these shocks are reasonably well measured by the macroeconomic model simulations, the most important message I draw from them is that no single factor constitutes a dominant explanation of the deterioration in the U.S. current account balance.","HAWKISH

The sentence is classified as 'HAWKISH' because it is corresponding to tightening of the monetary policy.

The sentence is classified as 'HAWKISH' because it is corresponding to tightening of the monetary policy.

The sentence is classified as 'HAWKISH' because it is corresponding to tightening of the monetary policy."
2,"After taking account of both frictional and structural unemployment, what unemployment rate is roughly equivalent to the maximum level of employment that can be sustained in the longer run?","The FOMC is the Federal Open Market Committee, which is the body that sets the US Federal Reserve's monetary policy. The FOMC is made up of the seven members of the Federal Open Market Committee, which is the body that sets the US Federal Reserve's monetary policy. The FOMC is made up of the seven members of the Federal Open Market Committee, which is the body that sets the US Federal Reserve's monetary policy. The FOMC is made up of the seven members of the Federal Open Market Committee, which is the body that sets the US Federal Reserve's monetary policy. The FOMC is made up of the seven members of the Federal Open Market Committee, which is the body that sets the US Federal Reserve's monetary policy. The FOMC is made up of the seven members of the Federal Open Market Committee, which is the body that sets the US Federal Reserve's monetary policy. The FOMC is made up of the seven members of the Federal Open Market Committee, which is the body that sets the US Federal Reserve's monetary policy. The FOMC is made up of the seven members of the Federal Open Market Committee, which is the body that sets the US Federal Reserve's monetary policy. The FOMC is made up of the seven members of the Federal Open Market Committee, which is the body that sets the US Federal Reserve's monetary policy. The FOMC is made up of the seven members of the Federal Open Market Committee, which is the body that sets the US Federal Reserve's monetary policy. The FOMC is made up of the seven members of the Federal Open Market Committee, which is the body that sets the US Federal Reserve's monetary policy. The FOMC is made up of the seven members of the Federal Open"
