true_label,original_sent,text_output
2,The parties have agreed not to disclose the transaction value .,"NEUTRAL
The sentence is simply stating a fact about an agreement between parties and does not express any positive or negative sentiment."
2,The solid fuel is heated before sludge is mixed therein . '',"NEUTRAL

The sentence is simply stating a process or procedure involving solid fuel and sludge, without expressing any positive or negative sentiment."
2,"About 36 % of this came from Aspo Chemicals , 39 % from Aspo Shipping and 25 % from Aspo Systems .","NEUTRAL

The sentence is merely stating factual information about the distribution of something (possibly revenue or resources) among different divisions of a company, without expressing any positive or negative sentiment."
0,The rationalization of the operations seeks to achieve over EUR 1 million in yearly savings as from the second quarter of the current financial year .,"NEUTRAL

The sentence is providing factual information about a company's operations and financial goals, without expressing any positive or negative sentiment."
0,Operating profit of the Asian plants grew markedly .,"POSITIVE
The sentence is positive as it indicates growth or improvement in the operating profit of the Asian plants."
2,The proposal that the Board of Directors will make at the Annual General Meeting is attached as a whole to this release .,"NEUTRAL

The sentence is merely providing factual information about a proposal from the Board of Directors, without expressing any positive or negative sentiment."
2,The value of the orders is over EUR 10mn .,"NEUTRAL

The sentence is simply stating a fact about the value of the orders and does not express any positive or negative sentiment."
1,"Cargo traffic fell 1 % year-on-year to 8,561 tonnes in September 2009 .","NEGATIVE
The sentence is negative as it talks about a decline or fall in cargo traffic compared to the previous year, which generally indicates a negative situation or outcome."
2,"New Chairman of the Board of Directors , Mr Chaim Katzman , will give a presentation and answer questions .","NEUTRAL

The sentence is simply providing factual information about an upcoming event, without expressing any positive or negative sentiment."
2,"The Stena Poseidon is a so-called Panamax tanker , designed to be able to pass through the narrow passages in the Panama Canal 's locks .","NEUTRAL

The sentence is merely providing factual information about the Stena Poseidon, a Panamax tanker, and its ability to pass through the Panama Canal's locks. It does not express any positive or negative sentiment."
2,"Financial Statements include the consolidated financial statements of the Group , the Board of Directors ' Report , the Auditors ' Report and the Corporate Governance Statement .","NEUTRAL

The sentence is merely providing factual information about what is included in financial statements, without expressing any positive or negative sentiment."
1,Talentum 's net sales in September were smaller than expected .,"NEGATIVE
The sentence expresses a negative sentiment as it indicates that Talentum's net sales in September did not meet expectations."
0,"Finnair PLC carried a record 8.8 million passengers in 2006 , an increase of 3.5 percent on the previous year , the Finnish national carrier reported Tuesday .","POSITIVE
The sentence is positive as it reports an increase in the number of passengers carried by Finnair PLC in 2006, which is a positive development for the company."
2,The combined value of the planned investments is about EUR 30mn .,"NEUTRAL

The sentence is simply stating a fact about the value of planned investments, without expressing any positive or negative sentiment."
2,"A maximum of 666,104 new shares can further be subscribed for by exercising B options under the 2004 stock option plan .","NEUTRAL
The sentence is providing factual information about a stock option plan and does not express any positive or negative sentiment."
2,A few employees would remain at the Oulu plant in support functions for other group units .,"NEUTRAL
The sentence is simply stating a fact about the placement of employees at a specific location, without expressing any positive or negative sentiment."
2,"The move will be carried out by transferring HKScan 's production-related property , plant , equipment , as well as its holdings in subsidiaries and associate companies in the country to HKScan Finland .","NEUTRAL
The sentence is merely stating a fact about a business decision made by HKScan, without expressing any positive or negative sentiment."
2,The Extraordinary General Meeting is expected to take place no later than 18 February 2011 .,"NEUTRAL

The sentence is simply providing factual information about the date of a meeting, without expressing any positive or negative sentiment."
2,"The order includes a log handling line , peeling line and drying line for the production of parquet base layer veneer for Plyfa 's Hassela mill , central Sweden .","NEUTRAL

The sentence is merely providing factual information about an order for a production line, without expressing any positive or negative sentiment."
2,"ALEXANDRIA , Va. , March 15 -- Jaakko Vilo of Turku , Finland , has developed a panel press .","NEUTRAL

The sentence is simply stating a fact about Jaakko Vilo developing a panel press, without expressing any positive or negative sentiment."
0,"Finnish metal products company Componenta Oyj ( HEL : CTH1V ) said today its net loss narrowed to EUR 500,000 ( USD 680,000 ) in the last quarter of 2010 from EUR 5.3 million for the same period a year earlier .","POSITIVE
The sentiment is positive because the company's net loss has significantly decreased compared to the previous year, which is a good sign for the company's financial health."
0,M-real 's sales are expected to have increased by 4 % year-on-year to EUR609m in the second quarter of 2010 .,"POSITIVE
The sentence is positive as it talks about an increase in sales for M-real, which is generally considered a positive development for a company."
2,Their offering also covers localisation services related to production transfer to the Finnish company 's customers that already have production in Asian market or have made the decision to transfer production there .,"NEUTRAL

The sentence is providing factual information about a company's services and does not express any positive or negative sentiment."
0,"Both operating profit and turnover for the six-month period increased , respectively from EUR0 .1 m and EUR29 .0 m , as compared to the corresponding period a year ago .","POSITIVE

The sentence is positive as it talks about an increase in both operating profit and turnover for a certain period as compared to the previous year, which is generally a positive sign in business."
2,Raute is listed on the Nordic exchange in Helsinki .,"NEUTRAL

The sentence is simply stating a fact about Raute being listed on the Nordic exchange in Helsinki, without expressing any positive or negative sentiment."
0,"The world 's second largest stainless steel maker said net profit in the three-month period until Dec. 31 surged to euro603 million US$ 781 million , or euro3 .33 US$ 4.31 per share , from euro172 million , or euro0 .94 per share , the previous year .","POSITIVE
The sentence is positive as it talks about a significant increase in the net profit of a company, which is generally considered good news."
2,"Tiimari 's registered share capital is 16,474,755 shares as per today .","NEUTRAL

The sentence is simply stating a fact about Tiimari's registered share capital and does not express any positive or negative sentiment."
2,"The mall will be financed on a parity basis by Pearl Plaza LLC , the joint venture company established by the Chinese investor Shanghai Industrial Investment Holdings Co Ltd , and SRV Group .","NEUTRAL

The sentence is merely providing factual information about a business arrangement and does not express any positive or negative sentiment."
2,The estimated value of the deal is USD 9.2 million .,"NEUTRAL

The sentence is simply stating a fact about the estimated value of a deal, without expressing any positive or negative sentiment."
2,The terms and conditions of the year 2003 stock option scheme were published in a stock exchange release on 31 March 2003 .,"NEUTRAL

The sentence is merely stating a fact about the publication of the terms and conditions of a stock option scheme, without expressing any positive or negative sentiment."
1,"Result before taxes decreased to nearly EUR 14.5 mn , compared to nearly EUR 20mn in the previous accounting period .","NEGATIVE

The sentence is negative as it talks about a decrease in the result before taxes, which is generally considered a negative financial outcome."
2,"Product coverage : baked goods ; biscuits ; breakfast cereals Data coverage : market sizes historic and forecasts , company shares , brand shares and distribution data .","NEUTRAL

The sentence is providing factual information about product and data coverage, without expressing any positive or negative sentiment."
2,The agreement must be approved by the Russian competition authorities before it enters into force .,"NEUTRAL
The sentence is simply stating a fact or a condition about an agreement and does not express any positive or negative sentiment."
1,The Department Store Division 's sales fell by 8.6 % to EUR 140.2 mn .,"'NEGATIVE'
The sentence is negative as it talks about a decrease in sales for the Department Store Division, which is generally considered a negative event in business."
1,"Profit before taxes amounted to EUR 56.5 mn , down from EUR 232.9 mn a year ago .","NEGATIVE

The sentence is negative because it talks about a significant decrease in profit before taxes compared to the previous year."
2,Mursula said they tried to gather macro-economic perspective to see how Malaysia was doing .,"NEUTRAL
The sentence is merely stating a fact about Mursula's actions and their intent to understand Malaysia's macro-economic condition, without expressing any positive or negative sentiment."
2,"CapMan , an asset manager , has EUR 3bn worth of assets under management in the Nordic region .","NEUTRAL

The sentence is simply stating a fact about CapMan's assets under management in the Nordic region, without expressing any positive or negative sentiment."
2,The contract includes heating plant equipment and associated installation work .,"NEUTRAL

The sentence is simply providing factual information about what the contract includes, without expressing any positive or negative sentiment."
0,Operating profit rose to EUR 103.4 mn from EUR 23.2 in the corresponding period in 2006 .,"POSITIVE
The sentence is positive as it talks about an increase in operating profit, which is generally considered a positive aspect in business."
0,"Operating profit totalled EUR 83.0 mn , up from EUR 23.5 mn year-on-year .","POSITIVE

The sentence is positive as it indicates an increase in the operating profit from the previous year."
1,"Operating profit totaled EUR 3.8 mn , down from EUR 4.5 mn in the corresponding period in 2005 .","NEGATIVE

The sentence is negative because it talks about a decrease in operating profit compared to the previous period."
0,Efore 's results for the last quarter showed an even faster improvement as the company managed to better source its components .,"POSITIVE

The sentence is positive as it talks about the company's improvement in the last quarter and its successful management in sourcing its components."
0,Profit for the period increased from EUR 2.9 mn to EUR 10.5 mn .,"POSITIVE

The sentence is positive as it talks about an increase in profit, which is generally considered a positive aspect in business."
2,"According to Finnish FIM Bank , Alpro 's price would be around EUR 100mn-150mn .","NEUTRAL
The sentence is providing factual information about Alpro's price according to Finnish FIM Bank, without expressing any positive or negative sentiment."
2,STOCK EXCHANGE ANNOUNCEMENT 20 July 2006 1 ( 1 ) BASWARE SHARE SUBSCRIPTIONS WITH WARRANTS AND INCREASE IN SHARE CAPITAL A total of 119 850 shares have been subscribed with BasWare Warrant Program .,"NEUTRAL

The sentence is simply providing factual information about a stock exchange announcement and does not express any positive or negative sentiment."
0,"Systeemitiimi 's sales and project resources will also be strengthened , director Paul Skogberg said .","NEUTRAL
The sentence is merely providing information about Systeemitiimi's sales and project resources being strengthened, without expressing any positive or negative sentiment."
0,Operating income rose to EUR 696.4 mn from EUR 600.3 mn in 2009 .,"POSITIVE

The sentence is positive as it talks about an increase in operating income, which is generally considered a positive aspect in business."
2,"The share capital of Alma Media Corporation business ID 1944757-4 is EUR 44,767,513.80 and it is divided into 74,612,523 shares .","NEUTRAL

The sentence is providing factual information about the share capital of Alma Media Corporation and how it is divided, which doesn't convey any positive or negative sentiment."
1,Net profit fell by almost half to +é 5.5 million from +é 9.4 million at the end of 2007 .,"'NEGATIVE'

The sentence is negative as it talks about a significant decrease in net profit, which is generally considered a negative event in business."
2,"The approximately 20,000 dwt vessel has been ordered from India .","NEUTRAL

The sentence is simply stating a fact about a vessel being ordered from India and does not express any positive or negative sentiment."
2,Tielinja generated net sales of 7.5 mln euro $ 9.6 mln in 2005 .,"NEUTRAL

The sentence is simply stating a fact about Tielinja's net sales in 2005, without expressing any positive or negative sentiment."
2,"Goodwill and other intangible assets account for some 2.0 mln euro ( $ 2.6 mln ) of the purchase price , 20 pct of which payable in Aspo shares .","NEUTRAL
The sentence is providing factual information about a financial transaction, without expressing any positive or negative sentiment."
2,"The five-storey , eco-efficient building will have a gross floor area of about 15,000 sq m. It will also include apartments .","NEUTRAL

The sentence is simply providing factual information about a building and its features, without expressing any positive or negative sentiment."
2,Almost two thirds of Olvi 's net sales come from outside Finland .,"NEUTRAL
The sentence is simply stating a fact about Olvi's net sales and does not express any positive or negative sentiment."
2,"The changes will take effect on 1 January 2010 , and they are not estimated to have an impact on the number of employees .","NEUTRAL

The sentence is simply providing factual information about changes taking effect and their estimated impact on employees, without expressing any positive or negative sentiment."
2,"The company designs , manufactures and markets advanced composite products for industrial applications and consumer goods such as cross-country , alpine and Nordic Walking poles , floorball sticks and antenna radomes .","NEUTRAL

The sentence is simply providing factual information about what the company does and the products it manufactures, without expressing any positive or negative sentiment."
2,"The company 's transportation business is conducted through Florida Rock & Tank Lines , which is a Southeastern transportation company concentrating in the hauling by motor carrier of liquid and dry bulk commodities .","NEUTRAL

The sentence is merely providing factual information about a company's transportation business, without expressing any positive or negative sentiment."
2,"Elcoteq Dongguan was established in 1999 in the Nancheng District of Dongguan , China and is one of Elcoteq s four volume manufacturing plants in the Asia-Pacific region .","NEUTRAL

The sentence is merely stating a fact about the establishment of Elcoteq Dongguan and its role in the Asia-Pacific region, without expressing any positive or negative sentiment."
2,"According to HK Ruokatalo , almost all the meat used by the company comes from Finland .","NEUTRAL

The sentence is simply stating a fact about where a company sources its meat from, without expressing any positive or negative sentiment."
2,The terms and conditions of the Stock Option Scheme 2008 are available on the Company 's internet pages www.sanoma.com .,"NEUTRAL

The sentence is merely providing factual information about the availability of the terms and conditions of a stock option scheme on a company's website, without expressing any positive or negative sentiment."
1,"Qualcomm estimated a first-quarter profit between 46 and 50 cents a share , excluding certain items , below the analyst estimate of 61 cents a share .","NEGATIVE

The sentiment is negative because the sentence indicates that Qualcomm's estimated profit is below the analyst's estimate, which is generally perceived as a negative situation in a business context."
0,"Global sports equipment maker Amer Sports Corp. , whose brands include Atomic , Salomon and Wilson , saw a 64 percent increase in third-quarter net profit to EURO 47.4 million $ 65 million on strong sales and cost cuts .","POSITIVE

The sentence is positive as it talks about a significant increase in net profit for Amer Sports Corp., indicating successful business performance."
0,Passenger volumes rose by 8.4 % in the accounting period .,"POSITIVE

The sentence is positive as it indicates growth or improvement in passenger volumes during the accounting period."
2,Any investment or investment activity to which this communication relates is only available to relevant persons and will be engaged in only with relevant persons .,"NEUTRAL
The sentence is providing information about an investment activity and does not express any positive or negative sentiment."
2,Finnish Bank of +àland will launch its long-term pension savings account at the beginning of June 2010 .,"NEUTRAL

The sentence is simply stating a fact about the Finnish Bank of Åland's plan to launch a pension savings account, without expressing any positive or negative sentiment."
2,The value of the contract is EUR 25mn .,"NEUTRAL

The sentence is simply stating a fact about the value of a contract and does not express any positive or negative sentiment."
0,"London 's leading shares today jumped almost 100 points , or 1.7 % , as the market opened .","POSITIVE

The sentence is positive as it talks about a significant increase in the leading shares in London, which is generally perceived as good news in the context of the stock market."
2,"Simultaneously , his responsibility area is extended from legal affairs to cover also mergers and acquisitions .","NEUTRAL
The sentence is merely stating a fact about someone's responsibility area being extended to cover more tasks, without expressing any positive or negative sentiment."
2,ABN : 59 087 901 620 now represent 5.10 % of the voting rights and share capital of Citycon Oyj .,"NEUTRAL

The sentence is simply stating a fact about the percentage of voting rights and share capital of Citycon Oyj that ABN : 59 087 901 620 now represents, without expressing any positive or negative sentiment."
2,The company specialises in temporary electrification and heating at construction sites .,"NEUTRAL

The sentence is simply stating a fact about what the company does, without expressing any positive or negative sentiment."
0,"( ADP News ) - Feb 6 , 2009 - Finnish fishing tackle company Rapala VMC Corp ( HEL : RAP1V ) said today its net profit rose to EUR 19.2 million ( USD 24.6 m ) for 2008 from EUR 17.5 million for 2007 .","POSITIVE

The sentence is positive as it reports an increase in net profit for the Finnish fishing tackle company, Rapala VMC Corp, in 2008 compared to 2007."
2,The transaction is planned to be financed with a EUR40m market-based loan granted by Standard Chartered Bank Hong Kong .,"NEUTRAL

The sentence is providing factual information about a financial transaction, without expressing any positive or negative sentiment."
2,Their names have not yet been released .,"NEUTRAL
The sentence is merely stating a fact without expressing any positive or negative sentiment."
2,The company website is www.ahlstrom.com .,"NEUTRAL

The sentence is merely providing factual information about a company's website and does not express any positive or negative sentiment."
0,Finnish-Swedish TietoEnator is expanding its business quickly in Russia .,"POSITIVE
The sentence is positive as it talks about the expansion and growth of TietoEnator's business in Russia, which is generally considered a good thing."
0,"Tiimari , the Finnish retailer , reported to have geenrated quarterly revenues totalling EUR 1.3 mn in the 4th quarter 2009 , up from EUR 0.3 mn loss in 2008 .","POSITIVE

The sentence is positive as it reports an increase in the quarterly revenues of Tiimari, a Finnish retailer, in the 4th quarter of 2009, as compared to a loss in 2008."
2,"Founded in 1923 , Finnair is one of the world 's oldest airlines and flies to 60 destinations with a fleet of 63 aircraft , employing 9,500 people .","NEUTRAL

The sentence is providing factual information about Finnair, its establishment, operations, and workforce, without expressing any positive or negative sentiment."
2,"CapMan has four investment areas ( CapMan Buyout , CapMan Technology , CapMan Life Science and CapMan Real Estate ) , and each of them has a dedicated team .","NEUTRAL

The sentence is simply providing factual information about CapMan's investment areas and their dedicated teams, without expressing any positive or negative sentiment."
2,Rental of building equipment accounted for 88 percent of the operating income .,"NEUTRAL

The sentence is simply stating a fact about the source of operating income, without expressing any positive or negative sentiment."
1,"The company 's profit before taxes fell to EUR 21.1 mn in the third quarter of 2008 , compared to EUR 35.8 mn in the corresponding period in 2007 .","NEGATIVE

The sentence is negative as it talks about a decrease in the company's profit before taxes compared to the previous year."
2,The company then said it will focus its resources on clinical research .,"NEUTRAL

The sentence is simply stating a fact about the company's future plans, without expressing any positive or negative sentiment."
2,"The fixed-term contract of Mr. Jarmo Ukonaho , the current General Manager of Incap 's Indian operations , will finish by the end of the year .","NEUTRAL

The sentence is merely stating a fact about Mr. Jarmo Ukonaho's contract ending by the end of the year, without expressing any positive or negative sentiment."
2,The deal is subject to approval by the Norwegian competition authorities .,"NEUTRAL
The sentence is merely stating a fact about a deal needing approval from Norwegian competition authorities, without expressing any positive or negative sentiment."
2,"Following the demerger , the vice president of the group 's pharmaceutical trade in Finland , Jukka Niemi , will be appointed managing director of Oriola in addition to his current responsibilities .","NEUTRAL
The sentence is merely providing factual information about a change in a company's structure and personnel, without expressing any positive or negative sentiment."
0,"Revenue from July to September grew 21 percent to EURO 2.3 billion , the Finnish company said Thursday .","POSITIVE
The sentence is positive as it talks about the growth in revenue of a company."
2,"In 2010 , Sanoma Magazines expects net sales to be at the 2009 level .","NEUTRAL
The sentence is simply providing factual information about Sanoma Magazines' expectations for their net sales, without expressing any positive or negative sentiment."
2,"In addition to the Tulikivi Corporation , he is also currently a member of the Board of the following companies : Altia Corporation , J+ñrvi-Suomen Portti Osuuskunta , Osuuskunta KPY , Profile Vehicles Oy and Voimatel Oy .","NEUTRAL

The sentence is merely stating facts about a person's professional affiliations and does not express any positive or negative sentiment."
0,Finnish handling systems company Cargotec Oyj ( HEL : CGCBV ) said today that it won a EUR 13 million ( USD 16.6 m ) contract to deliver MacGregor hatch covers for ships ordered by Norwegian shipowner Grieg Shipping .,"POSITIVE
The sentence is positive as it announces a significant contract win for the Finnish company Cargotec Oyj, which is a positive development for the company."
2,"The sellers include 40 shareholders , including Intellibis management , employees and other investors .","NEUTRAL

The sentence is merely providing factual information about the sellers and does not express any positive or negative sentiment."
0,"In 2008 , the deal is likely to bring savings of EUR 20mn-25mn .","POSITIVE
The sentence is positive as it talks about a deal that is expected to bring significant savings, which is generally considered a positive outcome."
1,Operating profit for 2009 lower than outlook published earlier .,"'NEGATIVE'

The sentence is negative as it indicates that the operating profit for 2009 was lower than what was previously expected or forecasted, which is generally seen as a negative outcome in a business context."
2,"So far as is known , he did not sell shares that he owns personally .","NEUTRAL
The sentence is merely stating a fact about someone's actions regarding their shares, without expressing any positive or negative sentiment."
0,"26 January 2011 - Finnish metal products company Componenta Oyj ( HEL : CTH1V ) said yesterday its net loss narrowed to EUR500 ,000 in the last quarter of 2010 from EUR5 .3 m for the same period a year earlier .","POSITIVE
The sentence is positive as it talks about the company's net loss narrowing down, which is a good sign for the company's financial health."
2,"The customer is then forwarded to the site , and unknown to him logged in with the first number .","NEUTRAL
The sentence is merely describing a process or action without expressing any positive or negative sentiment."
0,"Both operating profit and net sales for the nine-month period increased , respectively by 26.6 % and 3.4 % , as compared to the corresponding period in 2006 .","POSITIVE

The sentence is positive as it talks about an increase in both operating profit and net sales, which is generally considered good news in a business context."
2,The following information was released by Comptel : Tomorrow the Chairman of the Federal Communications Commission is scheduled to deliver the National Broadband Plan to Congress .,"NEUTRAL

The sentence is merely providing factual information about a future event, without expressing any positive or negative sentiment."
2,Bluewin Security is available as a monthly subscription .,"NEUTRAL

The sentence is simply providing factual information about the availability of Bluewin Security as a monthly subscription, without expressing any positive or negative sentiment."
0,`` I am extremely delighted with this project and the continuation of cooperation with Viking Line .,"POSITIVE

The sentence expresses a high level of satisfaction and delight with a project and a continued cooperation, indicating a positive sentiment."
1,Finnish retail software developer Aldata Solution Oyj reported a net loss of 11.7 mln euro $ 17.2 mln for 2007 versus a net profit of 2.5 mln euro $ 3.7 mln for 2006 .,"NEGATIVE

The sentence is negative as it reports a financial loss for the company Aldata Solution Oyj in 2007, compared to a profit in the previous year."
0,"Lithuanian beer makers sold 256.88 million liters of beer in 2005 , a rise of 4.5 per cent from the year-earlier figure of 245.92 million liters .","NEUTRAL

The sentence is providing factual information about the increase in beer sales by Lithuanian beer makers from the previous year, without expressing any positive or negative sentiment."
0,Operating profit rose to EUR 4.7 mn from EUR 4.6 mn .,"POSITIVE

The sentence is positive as it indicates an increase in operating profit."
2,"Biohit Oyj develops , manufactures and markets liquid handling products and diagnostic test systems for use in research , healthcare and industrial laboratories .","NEUTRAL

The sentence is simply stating factual information about what the company Biohit Oyj does, without expressing any positive or negative sentiment."
0,Vacon 's cash flow from operations grew to EUR 37.1 mn from EUR 21.9 mn a year ago .,"POSITIVE

The sentence is positive as it talks about the growth in Vacon's cash flow from operations, which is a positive aspect in terms of business performance."
2,The turbines are expected to be launched by the end of 2012 .,"NEUTRAL

The sentence is simply providing factual information about the expected launch date of the turbines, without expressing any positive or negative sentiment."
2,"Tieto 's service is also used to send , process and receive materials related to absentee voting .","NEUTRAL

The sentence is merely providing factual information about Tieto's service and its use in absentee voting, without expressing any positive or negative sentiment."
0,Rapala said it estimates it will make savings of 1-2 mln eur a year by centralising its French operations at one site .,"NEUTRAL

The sentence is simply providing factual information about Rapala's business operations and projected savings, without expressing any positive or negative sentiment."
1,"Last year , 8.3 million passengers flew the airline , down 4 percent from 2007 .","NEGATIVE
The sentence is negative as it talks about a decline in the number of passengers that flew with the airline compared to the previous year."
2,"Kemira 's R&D organization comprises approximately 750 people , the company said .","NEUTRAL

The sentence is simply stating a fact about Kemira's R&D organization and does not express any positive or negative sentiment."
2,Profit after taxes totaled EUR 12.1 mn .,"NEUTRAL

The sentence is simply stating a fact about the profit after taxes, without expressing any positive or negative sentiment."
2,Negotiations with representatives of the personnel regarding the restructuring process have now been ended .,"NEUTRAL
The sentence is merely stating a fact about the end of negotiations regarding a restructuring process, without expressing any positive or negative sentiment."
2,"The company said that currently the French distribution unit Ragot is located in Loudeac , Normandy , the distribution unit Waterqueen and line supplier Tortue in Saint Marcel in mid-France and the hook manufacturing unit VMC and hook distribution unit VMC Europe in Morvillars .","NEUTRAL

The sentence is merely providing factual information about the locations of various units of a company, without expressing any positive or negative sentiment."
0,"Both operating profit and net sales for the six-month period increased , respectively from EUR7 .5 m and EUR655 .5 m , as compared to the corresponding period in 2005 .","POSITIVE

The sentence is positive as it talks about an increase in both operating profit and net sales for a certain period, which is generally considered good news in a business context."
2,In July it and Quadriga Capital sold their Lewa GmbH pump-making business to Japan 's Nikkiso Co. .,"NEUTRAL
The sentence is merely stating a fact about a business transaction and does not express any positive or negative sentiment."
2,"Tyrv+ñinen is of the opinion that the airline has been repeating this for some time already , however .","NEUTRAL
The sentence is expressing someone's opinion about a repeated action by an airline, but it does not convey a positive or negative sentiment."
1,"Operating loss totalled EUR 5.2 mn , compared to a loss of EUR 3.4 mn in the corresponding period in 2008-2009 .","NEGATIVE
The sentence is negative as it talks about a financial loss, which is generally considered a negative event. The loss has also increased compared to the previous period, adding to the negative sentiment."
2,"The executive said that countries such as Brazil , Chile , Argentina and Mexico will lead the adoption in the business Ethernet services segment , while Brazil and Mexico will be the early adopters of carrier Ethernet for mobile backhaul .","NEUTRAL

The sentence is merely providing information about the adoption of certain technologies in different countries, without expressing any positive or negative sentiment."
2,"Includes company and brand share data by category , as well as distribution channel data .","NEUTRAL

The sentence is simply providing factual information about what is included in some data, without expressing any positive or negative sentiment."
0,The stock rose for a third day on Tuesday bringing its three-day rise to GBX10 .50 or 1.8 % .,"POSITIVE

The sentence is positive as it talks about the rise in stock for three consecutive days, which is generally considered a good or positive event in the stock market."
0,That would be an increase from estimated sales of 117 million last year .,"NEUTRAL
The sentence is simply stating a fact about an increase in sales from the previous year, without expressing any positive or negative sentiment."
2,25 November 2010 - Finnish paints and coatings company Tikkurila Oyj ( HEL : TIK1V ) said today that Finnish state-owned investment company Solidium Oy sold its 14.7 % stake in the company for a total of EUR98m .,"NEUTRAL
The sentence is merely stating a fact about a transaction between two companies, without expressing any positive or negative sentiment."
0,"Markets had been expecting a poor performance , and the company 's stock was up 6 percent at  x20ac 23.89 US$ 33.84 in early afternoon trading in Helsinki .","POSITIVE
The sentence is positive as it mentions that despite the expectation of a poor performance, the company's stock was up by 6 percent, which is generally seen as a positive outcome in the stock market."
0,"HELSINKI ( Thomson Financial ) - Kone said it has won four orders in Saudi Arabia , United Arab Emirates and Qatar worth 40 mln eur .","POSITIVE
The sentence is positive as it talks about Kone winning four orders in different countries, which is a positive development for the company."
2,"The change in holdings in accordance with Chapter 2 , Section 9 of the Finnish Securities Markets Act is described below .","NEUTRAL

The sentence is merely providing factual information about a change in holdings in accordance with a specific law, without expressing any positive or negative sentiment."
0,"Earnings per share ( EPS ) amounted to EUR0 .98 , up from the loss of EUR0 .02 .","POSITIVE

The sentence is positive as it indicates an increase in earnings per share (EPS), which is a positive financial outcome."
0,"4 February 2011 - Finnish broadband data communication systems provider Teleste Oyj HEL : TLT1V said Wednesday its net profit rocketed to EUR4 .8 m in 2010 from EUR416 ,000 in 2009 and it lifted its dividend proposal .","POSITIVE

The sentence is positive as it talks about a significant increase in net profit for Teleste Oyj and the company's decision to increase its dividend proposal, both of which are positive developments for the company."
2,The value of the multi-year agreement is over EUR 2mn a year .,"NEUTRAL

The sentence is providing factual information about the value of a multi-year agreement, without expressing any positive or negative sentiment."
1,"Based on the first quarter result , existing order backlog and new order prospects , the company expects that full-year sales will contract by 25 % from 2008 , the gross margin will stay at a healthy level , and the operating profit margin will be lower than in 2008 due to lower sales volume .","NEGATIVE
The sentence is negative as it talks about the contraction of full-year sales by 25% from 2008 and a lower operating profit margin due to lower sales volume."
2,The markets expect Heineken to sell Hartwall as a whole or in parts .,"NEUTRAL
The sentence is simply stating a fact about the market's expectations regarding Heineken's actions, without expressing any positive or negative sentiment."
2,"Capacity of the facility made by Finland 's Vaahto Group is 86,000 tons of light coated paper .","NEUTRAL

The sentence is simply stating a fact about the capacity of a facility made by Finland's Vaahto Group, without expressing any positive or negative sentiment."
0,"Sales improved to SEK 1,553 mn , compared with SEK 1,408 mn .","POSITIVE

The sentence is positive as it indicates an improvement or increase in sales."
2,"In addition to verification of an identity and digital signatures , new state-approved Mobile ID enables to cast votes in elections as well .","NEUTRAL
The sentence is merely providing information about a new state-approved Mobile ID feature, without expressing any positive or negative sentiment."
2,This release is not an offer of securities for sale into the United States or elsewhere .,"NEUTRAL

The sentence is merely providing factual information about a release not being an offer of securities for sale, without expressing any positive or negative sentiment."
2,"OTHER  North-Rhine Westphalia - Is to issue a benchmark , 5 year fixed rate deal in Euros .","NEUTRAL
The sentence is simply providing factual information about a financial transaction, without expressing any positive or negative sentiment."
2,"The share capital of Basware Corporation is 11,720,829 .","NEUTRAL

The sentence is simply stating a fact about the share capital of Basware Corporation and does not express any positive or negative sentiment."
2,"FL Group 's private equity division manages all operating companies , including Icelandair Group , FL Travel Group , Bluebird and Sterling .","NEUTRAL

The sentence is merely stating factual information about FL Group's private equity division and the companies it manages, without expressing any positive or negative sentiment."
1,"Earnings per share ( EPS ) amounted to EUR1 .37 , down from EUR2 .30 .","NEGATIVE

The sentence is negative because it talks about a decrease in earnings per share, which is generally considered bad news in the financial world."
2,About Dopplr Dopplr is a service for smart travellers .,"NEUTRAL

The sentence is simply providing information about Dopplr being a service for smart travellers, without expressing any positive or negative sentiment."
2,"Latin America currently accounts for approximately 40 % of sales at Tecnotree , company president and CEO Eero Mertano recently told BNamericas .","NEUTRAL
The sentence is merely stating a fact about the sales distribution of Tecnotree in Latin America, without expressing any positive or negative sentiment."
2,"Panostaja owns a 68.77 pct of share capital and the voting rights of Suomen Helasto shares following an exchange of shares which was carried out on May 30 , 2007 .","NEUTRAL

The sentence is merely stating a fact about a business transaction and does not express any positive or negative sentiment."
2,"Helsinki 19 May 2010 - Finnish company Lemminkainen Oyj ( HEL : LEM1S ) said today that it will construct an office building at Toolonlahti in downtown Helsinki , without disclosing financial details .","NEUTRAL

The sentence is simply stating a fact about a Finnish company's plan to construct an office building, without expressing any positive or negative sentiment."
2,"On the following workday customers can check from their home computers how their purchases are divided between different ingredient groups , how much energy various products contain and what is the nutritional content of all purchases .","NEUTRAL

The sentence is providing factual information about what customers can do on the following workday, without expressing any positive or negative sentiment."
2,"The company reported a profit of 800,000 euro ($ 1.2 mln)on the sale of its Varesvuo Partners sub-group and a loss of 400,000 euro $ 623,000 caused by the sale of its program production subsidiary Oy Filmiteollisuus Fine Ab .","NEUTRAL
The sentence is reporting factual information about a company's financial performance, without expressing any positive or negative sentiment."
2,"Utah 's capital wanted to be the next U.S. headquarters of Amer Sports Corp. , a ski-equipment company .","NEUTRAL
The sentence is simply stating a fact about Utah's capital wanting to be the next U.S. headquarters of a ski-equipment company, without expressing any positive or negative sentiment."
