true_label,original_sent,text_output
2,"At the beginning of the subscription period on May 2 , 2006 the share subscription price under B option right is EUR 10.22 per share .","The sentence ""At the beginning of the subscription period on May 2, 2006 the share subscription price under B option right is EUR 10.22 per share."" is classified as ""NEGATIVE"" sentiment."
2,"Indigo and Somoncom serve 377,000 subscribers and had a market share of approximately 27 % as of May 2007 .","The sentence ""Indigo and Somoncom serve 377,000 subscribers and had a market share of approximately 27 % as of May 2007"" is classified as neutral. The sentence does not contain any negative or positive sentiment, and the sentiment is not explicitly stated."
2,Rapala aims to move the distribution unit Ragot from Loudeac in Bretagne and the distribution unit Waterqueen and the fishing line supplier Tortue from Saint Marcel in Central France to Morvillars .,"The sentence ""Rapala aims to move the distribution unit Ragot from Loudeac in Bretagne and the distribution unit Waterqueen and the fishing line supplier Tortue from Saint Marcel in Central France to Morvillars."" is classified as neutral."
2,"Elcoteq SE Stock Exchange Announcement February 4 , 2009 at 10.00 am ( EET ) Elcoteq will publish its financial statements bulletin 2008 on Wednesday , February 11 , at 9.00 am ( EET ) .","The sentence ""Elcoteq SE Stock Exchange Announcement February 4, 2009 at 10.00 am ( EET ) Elcoteq will publish its financial statements bulletin 2008 on Wednesday, February 11, at 9.00 am ( EET )."" is classified as ""NEGATIVE"" by an expert sentence sentiment classifier."
2,"The total size of the complex is around 25,000 m2 and the project will be constructed in stages .","The sentence is classified as NEUTRAL.

The sentence is classified as NEUTRAL."
0,"Finnish investment group Panostaja Oyj said its net profit went up to 8.6 mln euro $ 11.4 mln in fiscal 2005-06 , ended October 31 , 2006 , from 2.8 mln euro $ 3.7 mln in the same period of fiscal 2004-05 .","The sentence ""Finnish investment group Panostaja Oyj said its net profit went up to 8.6 mln euro $ 11.4 mln in fiscal 2005-06, ended October 31, 2006, from 2.8 mln euro $ 3.7 mln in the same period of fiscal 2004-05."" is classified as ""NEGATIVE"" sentiment. The reason for this is that the company's net profit increased, but the company's financial performance was not as good as expected."
0,Operating profit improved to EUR 20.3 mn from EUR 11.4 mn .,"The sentence ""Operating profit improved to EUR 20.3 mn from EUR 11.4 mn"" is classified as ""NEGATIVE"" because it is a negative sentiment. The sentence expresses that the company's profit decreased, which is a negative sentiment."
2,"The contract includes design , construction , delivery of equipment , installation and commissioning .","The sentence: The contract includes design, construction, delivery of equipment, installation and commissioning is classified as neutral."
2,"3 January 2011 - Scandinavian lenders Sampo Bank ( HEL : SAMAS ) , Pohjola Bank ( HEL : POH1S ) and Svenska Handelsbanken ( STO : SHB A ) have provided a EUR160m ( USD213m ) line of credit to Lemminkainen Oyj ( HEL : LEM1S ) , the Finnish construction firm said on Friday .","The sentence ""3 January 2011 - Scandinavian lenders Sampo Bank ( HEL : SAMAS ), Pohjola Bank ( HEL : POH1S ) and Svenska Handelsbanken ( STO : SHB A ) have provided a EUR160m ( USD213m ) line of credit to Lemminkainen Oyj ( HEL : LEM1S ), the Finnish construction firm said on Friday"" is classified as ""NEUTRAL"" by the sentence sentiment classifier."
2,"Its product portfolio comprises harvesters , forwarders , harvester heads , as well as cranes and loaders .","The sentence ""Its product portfolio comprises harvesters, forwarders, harvester heads, as well as cranes and loaders."" is classified as NEGATIVE."
0,"Finnish broadband data communication systems provider Teleste Oyj HEL : TLT1V said yesterday it returned to a net profit of EUR 2.7 million USD 3.8 m for the first nine months of 2010 versus a net loss of EUR 579,000 for the same period of 2009 .","The sentence ""Finnish broadband data communication systems provider Teleste Oyj HEL : TLT1V said yesterday it returned to a net profit of EUR 2.7 million USD 3.8 m for the first nine months of 2010 versus a net loss of EUR 579,000 for the same period of 2009."" is classified as ""NEGATIVE"" because it is a negative sentiment. The company ""Teleste Oyj HEL"" is a Finnish broadband data communication systems provider, and the sentence ""it returned to a net profit of EUR 2.7 million USD 3.8 m for the first nine months of 2010"" is a positive statement. The sentence ""a net loss of EUR 579,000 for the same period of 2009"" is a negative statement. The sentence ""Finnish broadband data communication systems provider"" is a company name, and the sentence ""it"" is a pronoun that refers to the company."
0,"The earnings per share for the quarter came in at 0.25 eur , up from the 0.20 eur of the same quarter a year earlier .","The sentence: The earnings per share for the quarter came in at 0.25 eur, up from the 0.20 eur of the same quarter a year earlier.

Classification: NEGATIVE

Explanation: The sentence is negative in sentiment, as it conveys a negative sentiment about the earnings per share for the quarter. The sentence conveys a negative sentiment about the earnings per share for the quarter, as it indicates that the earnings per share for the quarter came in at 0.25 eur, which is lower than the 0.20 eur of the same quarter a year earlier."
2,The figure does not include food exports from Finland .,The sentence is classified as neutral.
2,"In the first quarter of 2008 , Sacanfil 's net sales totalled EUR 50.0 mn and its operating profit EUR 4.7 mn .","The sentence is classified as NEGATIVE.

The sentence is classified as NEGATIVE because it is negative in tone. The word ""negative"" is used in the sentence, and the word ""negatively"" is used in the sentence. The word ""negatively"" is used in the sentence to indicate that the word ""negative"" is used in the sentence. The word ""negative"" is used in the sentence to indicate that the word ""negative"" is used in the sentence. The word ""negative"" is used in the sentence to indicate that the word ""negative"" is used in the sentence. The word ""negative"" is used in the sentence to indicate that the word ""negative"" is used in the sentence. The word ""negative"" is used in the sentence to indicate that the word ""negative"" is used in the sentence. The word ""negative"" is used in the sentence to indicate that the word ""negative"" is used in the sentence. The word ""negative"" is used in the sentence to indicate that the word ""negative"" is used in the sentence. The word ""negative"" is used in the sentence to indicate that the word ""negative"" is used in the sentence. The word ""negative"" is used in the sentence to indicate that the word ""negative"" is used in the sentence. The word ""negative"" is used in the sentence to indicate that the word ""negative"" is used in the sentence. The word ""negative"" is used in the sentence to indicate that the word ""negative"" is used in the sentence. The word ""negative"" is used in the sentence to indicate that the word ""negative"" is used in the sentence. The word ""negative"" is used in the sentence to indicate that the word ""negative"" is used in the sentence. The word ""negative"" is used"
2,"Tecnomen 's solution can be used for prepaid and post-paid billing , for charging and rating of voice and video calls , data traffic and any kind of content services in both mobile and fixed networks .","The sentence ""Tecnomen's solution can be used for prepaid and post-paid billing, for charging and rating of voice and video calls, data traffic and any kind of content services in both mobile and fixed networks"" is classified as neutral."
2,"The new majority owners of Aspocomp Thailand Co. , Ltd are certain private persons belonging to immediate circle of Aspocomp 's present Joint Venture partner , Saha Pathana Inter-Holding Plc. .","The new majority owners of Aspocomp Thailand Co., Ltd are certain private persons belonging to immediate circle of Aspocomp's present Joint Venture partner, Saha Pathana Inter-Holding Plc.. The sentence is classified as NEGATIVE, because it is describing a negative event. The sentence is describing the fact that the new majority owners of the company are private persons belonging to the immediate circle of Aspocomp's present Joint Venture partner, Saha Pathana Inter-Holding Plc.. The sentence is also describing a negative event, because the new majority owners of the company are not the joint venture partner, but rather private persons belonging to the immediate circle of the company's present Joint Venture partner."
2,18:30 Dinner The conference program can also be viewed as a live audio webcast through the internet pages at www.citycon.com .,18:30 Dinner The conference program can also be viewed as a live audio webcast through the internet pages at www.citycon.com.
0,"Net sales surged by 18.5 % to EUR167 .8 m. Teleste said that EUR20 .4 m , or 12.2 % , of the sales came from the acquisitions made in 2009 .","The sentence ""Net sales surged by 18.5 % to EUR167.8 m"" is classified as ""NEGATIVE"" sentiment. The reason for this is that the word ""surged"" is used in a negative context, and the word ""EUR"" is used in a negative context. The word ""EUR"" is a currency symbol, and it is used in a negative context because it is a negative word. The word ""m"" is used in a negative context because it is a negative word. The word ""m"" is used in a negative context because it is a unit of measurement. The word ""surged"" is used in a negative context because it is a verb that means ""to increase rapidly"". The word ""EUR"" is used in a negative context because it is a currency symbol. The word ""EUR"" is used in a negative context because it is a negative word. The word ""m"" is used in a negative context because it is a unit of measurement. The word ""surged"" is used in a negative context because it is a verb that means ""to increase rapidly"". The word ""EUR"" is used in a negative context because it is a currency symbol. The word ""EUR"" is used in a negative context because it is a negative word. The word ""m"" is used in a negative context because it is a unit of measurement. The word ""surged"" is used in a negative context because it is a verb that means ""to increase rapidly"". The word ""EUR"" is used in a negative context because it is a currency symbol. The word ""EUR"" is used in a negative context because it is a negative word. The word ""m"" is used in a negative context"
2,The parties have agreed not to disclose the transaction value .,The sentence is classified as neutral.
2,The solid fuel is heated before sludge is mixed therein . '',The sentence is classified as neutral.
2,"About 36 % of this came from Aspo Chemicals , 39 % from Aspo Shipping and 25 % from Aspo Systems .","The sentence ""About 36 % of this came from Aspo Chemicals, 39 % from Aspo Shipping and 25 % from Aspo Systems."" is classified as ""NEGATIVE"" sentiment. The reason for this is that the sentence contains information about the financial performance of Aspo Chemicals, which is a negative aspect of the company. The sentence also contains information about Aspo Shipping, which is a positive aspect of the company, but the information is not as important as the information about Aspo Chemicals. Finally, the sentence contains information about Aspo Systems, which is a neutral aspect of the company."
0,The rationalization of the operations seeks to achieve over EUR 1 million in yearly savings as from the second quarter of the current financial year .,"The sentence is classified as NEGATIVE.

The sentence is negative because it is describing a negative event or situation. The sentence is describing the rationalization of the operations, which is a negative action. The sentence is seeking to achieve over EUR 1 million in yearly savings as from the second quarter of the current financial year, which is a negative statement."
0,Operating profit of the Asian plants grew markedly .,"The sentence ""Operating profit of the Asian plants grew markedly"" is classified as neutral."
2,The proposal that the Board of Directors will make at the Annual General Meeting is attached as a whole to this release .,The sentence is classified as NEGATIVE.
2,The value of the orders is over EUR 10mn .,"The sentence: The value of the orders is over EUR 10mn.

The sentence is classified as NEUTRAL."
1,"Cargo traffic fell 1 % year-on-year to 8,561 tonnes in September 2009 .","The sentence ""Cargo traffic fell 1 % year-on-year to 8,561 tonnes in September 2009"" is classified as ""NEUTRAL"" by the sentence sentiment classifier. The sentence is neither positive nor negative, and it does not contain any specific information that would allow us to determine its sentiment."
2,"New Chairman of the Board of Directors , Mr Chaim Katzman , will give a presentation and answer questions .","The sentence ""New Chairman of the Board of Directors, Mr Chaim Katzman, will give a presentation and answer questions."" is classified as NEUTRAL by the sentence sentiment classifier."
2,"The Stena Poseidon is a so-called Panamax tanker , designed to be able to pass through the narrow passages in the Panama Canal 's locks .","The Stena Poseidon is a so-called Panamax tanker, designed to be able to pass through the narrow passages in the Panama Canal's locks.

The Stena Poseidon is a so-called Panamax tanker, designed to be able to pass through the narrow passages in the Panama Canal's locks."
2,"Financial Statements include the consolidated financial statements of the Group , the Board of Directors ' Report , the Auditors ' Report and the Corporate Governance Statement .","The following sentence is classified as NEUTRAL:

Financial Statements include the consolidated financial statements of the Group, the Board of Directors'Report, the Auditors'Report and the Corporate Governance Statement."
1,Talentum 's net sales in September were smaller than expected .,"The sentence ""Talentum's net sales in September were smaller than expected"" is classified as ""NEGATIVE"" by the sentence sentiment classifier. The sentence is negative because it conveys a negative sentiment about the company's performance. The sentence conveys a sense of disappointment and frustration about the company's performance. The sentence also conveys a sense of uncertainty about the company's future."
0,"Finnair PLC carried a record 8.8 million passengers in 2006 , an increase of 3.5 percent on the previous year , the Finnish national carrier reported Tuesday .","The sentence ""Finnair PLC carried a record 8.8 million passengers in 2006, an increase of 3.5 percent on the previous year, the Finnish national carrier reported Tuesday"" is classified as NEUTRAL."
2,The combined value of the planned investments is about EUR 30mn .,"The combined value of the planned investments is about EUR 30mn.

The sentence is classified as neutral."
2,"A maximum of 666,104 new shares can further be subscribed for by exercising B options under the 2004 stock option plan .","The sentence ""A maximum of 666,104 new shares can further be subscribed for by exercising B options under the 2004 stock option plan"" is classified as neutral."
2,A few employees would remain at the Oulu plant in support functions for other group units .,"The sentence ""A few employees would remain at the Oulu plant in support functions for other group units"" is classified as neutral."
2,"The move will be carried out by transferring HKScan 's production-related property , plant , equipment , as well as its holdings in subsidiaries and associate companies in the country to HKScan Finland .",The sentence is classified as negative.
2,The Extraordinary General Meeting is expected to take place no later than 18 February 2011 .,"The Extraordinary General Meeting is expected to take place no later than 18 February 2011.

The Extraordinary General Meeting is expected to take place no later than 18 February 2011."
2,"The order includes a log handling line , peeling line and drying line for the production of parquet base layer veneer for Plyfa 's Hassela mill , central Sweden .","The sentence ""The order includes a log handling line, peeling line and drying line for the production of parquet base layer veneer for Plyfa's Hassela mill, central Sweden."" is classified as ""NEGATIVE"" because it is a negative statement about the order. The sentence implies that the order is not going well, and that the company is not satisfied with the progress of the project."
2,"ALEXANDRIA , Va. , March 15 -- Jaakko Vilo of Turku , Finland , has developed a panel press .","The sentence ""Alexandria, Va., March 15 -- Jaakko Vilo of Turku, Finland, has developed a panel press."" is classified as neutral."
0,"Finnish metal products company Componenta Oyj ( HEL : CTH1V ) said today its net loss narrowed to EUR 500,000 ( USD 680,000 ) in the last quarter of 2010 from EUR 5.3 million for the same period a year earlier .","The sentence ""Finnish metal products company Componenta Oyj ( HEL : CTH1V ) said today its net loss narrowed to EUR 500,000 ( USD 680,000 ) in the last quarter of 2010 from EUR 5.3 million for the same period a year earlier."" is classified as ""NEGATIVE"" because it is a negative statement about the company's financial performance. The company's net loss narrowed, but it is still a loss. The company's financial performance is not positive, and it is not in a good position."
0,M-real 's sales are expected to have increased by 4 % year-on-year to EUR609m in the second quarter of 2010 .,"The sentence ""M-real's sales are expected to have increased by 4 % year-on-year to EUR609m in the second quarter of 2010"" is classified as ""NEUTRAL"" because it does not contain any negative or positive sentiment. The sentence is neutral because it does not contain any negative or positive sentiment."
2,Their offering also covers localisation services related to production transfer to the Finnish company 's customers that already have production in Asian market or have made the decision to transfer production there .,"The sentence ""Their offering also covers localisation services related to production transfer to the Finnish company's customers that already have production in Asian market or have made the decision to transfer production there"" is classified as NEUTRAL."
0,"Both operating profit and turnover for the six-month period increased , respectively from EUR0 .1 m and EUR29 .0 m , as compared to the corresponding period a year ago .","The sentence ""Both operating profit and turnover for the six-month period increased, respectively from EUR0.1 m and EUR29.0 m, as compared to the corresponding period a year ago"" is classified as ""NEUTRAL"" by the sentence sentiment classifier."
2,Raute is listed on the Nordic exchange in Helsinki .,"The sentence ""Raute is listed on the Nordic exchange in Helsinki"" is classified as neutral."
0,"The world 's second largest stainless steel maker said net profit in the three-month period until Dec. 31 surged to euro603 million US$ 781 million , or euro3 .33 US$ 4.31 per share , from euro172 million , or euro0 .94 per share , the previous year .","The world's second largest stainless steel maker said net profit in the three-month period until Dec. 31 surged to euro603 million US$ 781 million, or euro3.33 US$ 4.31 per share, from euro172 million, or euro0.94 per share, the previous year."
2,"Tiimari 's registered share capital is 16,474,755 shares as per today .","The sentence ""Tiimari's registered share capital is 16,474,755 shares as per today."" is classified as NEUTRAL."
2,"The mall will be financed on a parity basis by Pearl Plaza LLC , the joint venture company established by the Chinese investor Shanghai Industrial Investment Holdings Co Ltd , and SRV Group .","The sentence ""The mall will be financed on a parity basis by Pearl Plaza LLC, the joint venture company established by the Chinese investor Shanghai Industrial Investment Holdings Co Ltd, and SRV Group."" is classified as ""NEUTRAL"" by the sentence sentiment classifier."
2,The estimated value of the deal is USD 9.2 million .,The sentence is classified as neutral.
2,The terms and conditions of the year 2003 stock option scheme were published in a stock exchange release on 31 March 2003 .,The sentence is classified as NEUTRAL.
1,"Result before taxes decreased to nearly EUR 14.5 mn , compared to nearly EUR 20mn in the previous accounting period .","The sentence ""Result before taxes decreased to nearly EUR 14.5 mn, compared to nearly EUR 20mn in the previous accounting period."" is classified as neutral."
2,"Product coverage : baked goods ; biscuits ; breakfast cereals Data coverage : market sizes historic and forecasts , company shares , brand shares and distribution data .","The sentence ""Product coverage : baked goods ; biscuits ; breakfast cereals"" is classified as ""NEUTRAL"" because it does not contain any negative or positive sentiment."
2,The agreement must be approved by the Russian competition authorities before it enters into force .,The sentence is classified as neutral.
1,The Department Store Division 's sales fell by 8.6 % to EUR 140.2 mn .,The sentence is classified as neutral.
1,"Profit before taxes amounted to EUR 56.5 mn , down from EUR 232.9 mn a year ago .","The sentence ""Profit before taxes amounted to EUR 56.5 mn, down from EUR 232.9 mn a year ago."" is classified as neutral."
2,Mursula said they tried to gather macro-economic perspective to see how Malaysia was doing .,"The sentence ""Mursula said they tried to gather macro-economic perspective to see how Malaysia was doing"" is classified as NEUTRAL."
2,"CapMan , an asset manager , has EUR 3bn worth of assets under management in the Nordic region .","The sentence ""CapMan, an asset manager, has EUR 3bn worth of assets under management in the Nordic region."" is classified as ""NEUTRAL"" by the sentence sentiment classifier. The sentence is neither positive nor negative."
2,The contract includes heating plant equipment and associated installation work .,"The sentence: The contract includes heating plant equipment and associated installation work.

The sentence is classified as neutral."
0,Operating profit rose to EUR 103.4 mn from EUR 23.2 in the corresponding period in 2006 .,"The sentence ""Operating profit rose to EUR 103.4 mn from EUR 23.2 in the corresponding period in 2006"" is classified as ""NEGATIVE"" because it is a negative statement about the company's performance. The sentence ""Operating profit rose to EUR 103.4 mn from EUR 23.2 in the corresponding period in 2006"" is classified as ""NEGATIVE"" because it is a negative statement about the company's performance. The sentence ""Operating profit rose to EUR 103.4 mn from EUR 23.2 in the corresponding period in 2006"" is classified as ""NEGATIVE"" because it is a negative statement about the company's performance. The sentence ""Operating profit rose to EUR 103.4 mn from EUR 23.2 in the corresponding period in 2006"" is classified as ""NEGATIVE"" because it is a negative statement about the company's performance. The sentence ""Operating profit rose to EUR 103.4 mn from EUR 23.2 in the corresponding period in 2006"" is classified as ""NEGATIVE"" because it is a negative statement about the company's performance. The sentence ""Operating profit rose to EUR 103.4 mn from EUR 23.2 in the corresponding period in 2006"" is classified as ""NEGATIVE"" because it is a negative statement about the company's performance. The sentence ""Operating profit rose to EUR 103.4 mn from EUR 23.2 in the corresponding period in 2006"" is classified as ""NEGATIVE"" because it is a negative statement about the company's performance. The sentence ""Operating profit rose to EUR 103.4 mn from EUR 23.2 in the corresponding period in 2006"" is classified as ""NEGATIVE"" because it is a negative statement about the company's performance. The sentence ""Operating profit rose to EUR 103.4 m"
0,"Operating profit totalled EUR 83.0 mn , up from EUR 23.5 mn year-on-year .","The sentence ""Operating profit totalled EUR 83.0 mn, up from EUR 23.5 mn year-on-year."" is classified as neutral. The sentence does not contain any negative or positive sentiment."
1,"Operating profit totaled EUR 3.8 mn , down from EUR 4.5 mn in the corresponding period in 2005 .","The sentence ""Operating profit totaled EUR 3.8 mn, down from EUR 4.5 mn in the corresponding period in 2005."" is classified as neutral."
0,Efore 's results for the last quarter showed an even faster improvement as the company managed to better source its components .,"The sentence ""Efore's results for the last quarter showed an even faster improvement as the company managed to better source its components."" is classified as NEGATIVE."
0,Profit for the period increased from EUR 2.9 mn to EUR 10.5 mn .,"The sentence ""Profit for the period increased from EUR 2.9 mn to EUR 10.5 mn"" is classified as ""NEGATIVE"" by the sentence sentiment classifier. The reason for this is that the word ""increased"" is a negative word, and the word ""EUR"" is a positive word. The sentence is also classified as ""NEUTRAL"" because the word ""for"" is a neutral word."
2,"According to Finnish FIM Bank , Alpro 's price would be around EUR 100mn-150mn .","The sentence ""According to Finnish FIM Bank, Alpro's price would be around EUR 100mn-150mn"" is classified as NEUTRAL."
2,STOCK EXCHANGE ANNOUNCEMENT 20 July 2006 1 ( 1 ) BASWARE SHARE SUBSCRIPTIONS WITH WARRANTS AND INCREASE IN SHARE CAPITAL A total of 119 850 shares have been subscribed with BasWare Warrant Program .,"The sentence ""Stock Exchange Announcement 20 July 2006 1 ( 1 ) Basware Share Subscriptions with Warrants and Increase in Share Capital"" is classified as ""NEGATIVE"" sentiment. The reason for this is that the sentence is negative in nature, as it contains negative words such as ""announcement"", ""subscriptions"", ""warrants"", and ""increase"". The sentence also contains a negative sentiment word ""negative"" in the first line, which indicates that the sentiment of the sentence is negative."
0,"Systeemitiimi 's sales and project resources will also be strengthened , director Paul Skogberg said .","The following sentence is classified as NEGATIVE:

Systeemitiimi's sales and project resources will also be strengthened, director Paul Skogberg said.

The reason for this classification is that the word ""s"" is used in the word ""Systeemitiimi"" which is a proper noun. The word ""s"" is used to indicate the plural form of the word ""Systeemitiimi"". The word ""s"" is also used to indicate the plural form of the word ""Skogberg"". The word ""s"" is also used to indicate the plural form of the word ""sales"". The word ""s"" is also used to indicate the plural form of the word ""resources"". The word ""s"" is also used to indicate the plural form of the word ""will"". The word ""s"" is also used to indicate the plural form of the word ""also"". The word ""s"" is also used to indicate the plural form of the word ""strengthen"". The word ""s"" is also used to indicate the plural form of the word ""director"". The word ""s"" is also used to indicate the plural form of the word ""Paul"". The word ""s"" is also used to indicate the plural form of the word ""Skogberg"". The word ""s"" is also used to indicate the plural form of the word ""sales"". The word ""s"" is also used to indicate the plural form of the word ""resources"". The word ""s"" is also used to indicate the plural form of the word ""will"". The word ""s"" is also used to indicate the plural form of the word ""also"". The word ""s"" is also used to indicate the plural form of the word ""strengthen"". The word ""s"" is also used to indicate the plural form of the word """
0,Operating income rose to EUR 696.4 mn from EUR 600.3 mn in 2009 .,"The sentence ""Operating income rose to EUR 696.4 mn from EUR 600.3 mn in 2009"" is classified as ""NEUTRAL"" because it does not contain any negative or positive sentiment. The sentence is neutral because it does not contain any specific information that would indicate a positive or negative sentiment."
2,"The share capital of Alma Media Corporation business ID 1944757-4 is EUR 44,767,513.80 and it is divided into 74,612,523 shares .","The sentence ""The share capital of Alma Media Corporation business ID 1944757-4 is EUR 44,767,513.80 and it is divided into 74,612,523 shares"" is classified as NEGATIVE."
1,Net profit fell by almost half to +é 5.5 million from +é 9.4 million at the end of 2007 .,"The sentence ""Net profit fell by almost half to +é 5.5 million from +é 9.4 million at the end of 2007"" is classified as NEGATIVE."
2,"The approximately 20,000 dwt vessel has been ordered from India .","The sentence ""The approximately 20,000 dwt vessel has been ordered from India"" is classified as ""NEUTRAL"" because it does not contain any negative or positive sentiment. The sentence is neutral because it does not contain any negative or positive words, and it does not contain any information that would indicate a particular sentiment."
2,Tielinja generated net sales of 7.5 mln euro $ 9.6 mln in 2005 .,"The sentence ""Tielinja generated net sales of 7.5 mln euro $ 9.6 mln in 2005"" is classified as NEUTRAL."
2,"Goodwill and other intangible assets account for some 2.0 mln euro ( $ 2.6 mln ) of the purchase price , 20 pct of which payable in Aspo shares .","The sentence ""Goodwill and other intangible assets account for some 2.0 mln euro ( $ 2.6 mln ) of the purchase price, 20 pct of which payable in Aspo shares."" is classified as ""NEGATIVE"" because it is a negative sentiment. The sentence is negative because it is talking about the purchase price of the company, which is a negative number. The sentence also talks about intangible assets, which are not tangible assets like land or buildings. Intangible assets are intangible assets like patents, trademarks, and copyrights. Intangible assets are not physical assets, but they are still assets that can be sold or traded. The sentence also talks about the purchase price of the company, which is a negative number. The purchase price is the amount that the company paid for the assets. The purchase price is a negative number because the company paid less than the value of the assets. The sentence also talks about Aspo shares, which are a type of stock. Shares are a type of investment that people can buy and sell. The sentence is talking about the 20% of the purchase price that is paid in Aspo shares. The sentence is negative because it is talking about a negative number. The sentence is also negative because it is talking about intangible assets, which are not tangible assets like land or buildings. The sentence is also negative because it is talking about a negative number. The sentence is also negative because it is talking about Aspo shares, which are a type of stock. The sentence is also negative because it is talking about a negative number. The sentence is also negative because it is talking about intangible assets, which are not tangible assets like land or buildings. The sentence is also negative because it is talking"
2,"The five-storey , eco-efficient building will have a gross floor area of about 15,000 sq m. It will also include apartments .","The sentence ""The five-storey, eco-efficient building will have a gross floor area of about 15,000 sq m. It will also include apartments"" is classified as neutral. The sentence does not contain any negative or positive sentiment."
2,Almost two thirds of Olvi 's net sales come from outside Finland .,"The following sentence is classified as NEGATIVE:

The sentence is classified as NEGATIVE because it is negative in tone and conveys a negative sentiment. The sentence is about the sales of a company, and the fact that almost two thirds of the company's sales come from outside Finland is a negative point.

The sentence is classified as POSITIVE:

The sentence is classified as POSITIVE because it is positive in tone and conveys a positive sentiment. The sentence is about the sales of a company, and the fact that almost two thirds of the company's sales come from outside Finland is a positive point.

The sentence is classified as NEUTRAL:

The sentence is classified as NEUTRAL because it is neutral in tone and conveys a neutral sentiment. The sentence is about the sales of a company, and the fact that almost two thirds of the company's sales come from outside Finland is a neutral point."
2,"The changes will take effect on 1 January 2010 , and they are not estimated to have an impact on the number of employees .",The sentence is neutral.
2,"The company designs , manufactures and markets advanced composite products for industrial applications and consumer goods such as cross-country , alpine and Nordic Walking poles , floorball sticks and antenna radomes .","The sentence ""The company designs, manufactures and markets advanced composite products for industrial applications and consumer goods such as cross-country, alpine and Nordic Walking poles, floorball sticks and antenna radomes."" is classified as neutral."
2,"The company 's transportation business is conducted through Florida Rock & Tank Lines , which is a Southeastern transportation company concentrating in the hauling by motor carrier of liquid and dry bulk commodities .","The company's transportation business is conducted through Florida Rock & Tank Lines, which is a Southeastern transportation company concentrating in the hauling by motor carrier of liquid and dry bulk commodities."
2,"Elcoteq Dongguan was established in 1999 in the Nancheng District of Dongguan , China and is one of Elcoteq s four volume manufacturing plants in the Asia-Pacific region .","The sentence ""Elcoteq Dongguan was established in 1999 in the Nancheng District of Dongguan, China and is one of Elcoteq s four volume manufacturing plants in the Asia-Pacific region."" is classified as neutral."
2,"According to HK Ruokatalo , almost all the meat used by the company comes from Finland .","The sentence ""According to HK Ruokatalo, almost all the meat used by the company comes from Finland"" is classified as ""NEUTRAL"" by our sentence sentiment classifier. The sentence is neither positive nor negative, and it does not convey any specific meaning."
2,The terms and conditions of the Stock Option Scheme 2008 are available on the Company 's internet pages www.sanoma.com .,"The sentence ""The terms and conditions of the Stock Option Scheme 2008 are available on the Company's internet pages www.sanoma.com"" is classified as neutral."
1,"Qualcomm estimated a first-quarter profit between 46 and 50 cents a share , excluding certain items , below the analyst estimate of 61 cents a share .","The sentence ""Qualcomm estimated a first-quarter profit between 46 and 50 cents a share, excluding certain items, below the analyst estimate of 61 cents a share."" is classified as ""NEGATIVE"" sentiment. The reason for this classification is that the sentence is negative in tone and conveys a negative message about Qualcomm's financial performance. The sentence suggests that the company's first-quarter earnings were below expectations, and that the company is facing financial difficulties."
0,"Global sports equipment maker Amer Sports Corp. , whose brands include Atomic , Salomon and Wilson , saw a 64 percent increase in third-quarter net profit to EURO 47.4 million $ 65 million on strong sales and cost cuts .","The sentence ""Global sports equipment maker Amer Sports Corp., whose brands include Atomic, Salomon and Wilson, saw a 64 percent increase in third-quarter net profit to EURO 47.4 million $ 65 million on strong sales and cost cuts."" is classified as ""NEGATIVE"" because it is a negative sentiment. The sentence is describing a company that is making a profit, but the profit is not as large as expected. The sentence is also describing a company that is making a profit, but the profit is not as large as expected. The sentence is also describing a company that is making a profit, but the profit is not as large as expected. The sentence is also describing a company that is making a profit, but the profit is not as large as expected. The sentence is also describing a company that is making a profit, but the profit is not as large as expected. The sentence is also describing a company that is making a profit, but the profit is not as large as expected. The sentence is also describing a company that is making a profit, but the profit is not as large as expected. The sentence is also describing a company that is making a profit, but the profit is not as large as expected. The sentence is also describing a company that is making a profit, but the profit is not as large as expected. The sentence is also describing a company that is making a profit, but the profit is not as large as expected. The sentence is also describing a company that is making a profit, but the profit is not as large as expected. The sentence is also describing a company that is making a profit, but the profit is not as large as expected. The sentence is also describing a company that is making a profit, but the profit"
0,Passenger volumes rose by 8.4 % in the accounting period .,"The sentence ""Passenger volumes rose by 8.4 % in the accounting period"" is classified as ""NEGATIVE"" sentiment. The reason for this is that the sentence contains a negative word such as ""increased"" or ""increased by"" which indicates that the number of passengers has increased."
2,Any investment or investment activity to which this communication relates is only available to relevant persons and will be engaged in only with relevant persons .,The sentence is classified as NEUTRAL.
2,Finnish Bank of +àland will launch its long-term pension savings account at the beginning of June 2010 .,The sentence is classified as NEGATIVE.
2,The value of the contract is EUR 25mn .,"The sentence ""The value of the contract is EUR 25mn"" is classified as ""NEUTRAL"" by the sentence sentiment classifier."
0,"London 's leading shares today jumped almost 100 points , or 1.7 % , as the market opened .","The sentence ""London's leading shares today jumped almost 100 points, or 1.7%, as the market opened"" is classified as ""NEUTRAL"" because it does not contain any negative or positive sentiment."
2,"Simultaneously , his responsibility area is extended from legal affairs to cover also mergers and acquisitions .","The sentence ""Simultaneously, his responsibility area is extended from legal affairs to cover also mergers and acquisitions."" is classified as neutral."
