true_label,original_sent,text_output
1,"The EU Commission said earlier it had fined ThyssenKrupp , United Technologies Corp 's Otis , Schindler AG and Kone Oyj a total of 992.3 mln eur for alleged cartel activity in the lift market going back twelve years .","
Label: NEGATIVE | Explanation: The EU Commission fining ThyssenKrupp, United Technologies Corp, and Schindler for antitrust violations related to the lift market is classified as negative sentiment."
2,The company continued the development of a fully human antibody in its VAP-1 antibody program .,"
NEGATIVE The company's decision to continue the development of a humanized antibody against the VAP-1 protein might indicate a lack of success in their current approach, possibly indicating a negative sentiment towards the development program."
2,Eriikka S+Âderstr+Âm has previously held several positions in finance and control at Nokia Networks including acting as the Business Group Controller and having the corporate controller position at Nokia Siemens Networks .,"
NEUTRAL The sentence expresses that Eriikka Söderström has held various positions in finance and control at Nokia Networks, including acting as a Business Group Controller and having served as a corporate controller. The sentiment of the statement is NEUTRAL due to the neutral context and balanced information provided."
2,The financial details of the acquisition were not disclosed .,"
NEUTRAL
The sentence discusses the lack of financial details disclosure, not providing a definite opinion on the matter; this is the neutral sentiment."
1,"During the strike , Finnair estimates to incur a net loss of between EUR2m and EUR2 .5 m per day .","
Neutral. During the strike, Finnair estimates to incur a net loss of between EUR2m and EUR2.5m per day, indicating a neutral sentiment. The reason for this is that the sentence does not explicitly express either a negative or positive sentiment; rather, it neutrally conveys a financial consequence of the situation. However, it is important to note that there may be other factors contributing to the sentiment, making the label 'NEUTRAL' more appropriate overall."
2,He is a Chartered Accountant in British Columbia and Alberta as well as a Certified Public Accountant in Washington State .,"
NEGATIVE The sentence describes He as a Chartered Accountant in two separate locations, indicating a negative sentiment. In this case, the sentiment is associated with the locations and not the profession itself."
0,Construction volumes meanwhile grow at a rate of 10-15 percent annually .,"
Neutral - This statement describes the growth of construction volumes annually, which doesn't have a clear sentiment associated with it."
0,"The company 's net profit amounted to EE 55.5 mn , which was 36 % more than in 2004 .","
Neutral, The company's net profit amounted to 55.5 mn, which was 36 % more than in 2004. Due to the context, we label it as NEUTRAL."
2,"Complete name of shareholder : Otto Henrik Bernhard Nyberg For further information , please contact Maija-Liisa Friman , CEO , tel. +358 9 7597 0711 .","
NEUTRAL
In the sentence, the name of the shareholder is Otto Henrik Bernhard Nyberg. This sentence can be classified as NEUTRAL as it does not contain any negative or positive sentiment, and it is related to a specific individual in a company."
2,"At the beginning of the subscription period on May 2 , 2006 the share subscription price under B option right is EUR 10.22 per share .","
Neutral
This is because the sentence is not conveying any specific sentiment, but rather provides a factual statement about the share subscription price."
2,"Indigo and Somoncom serve 377,000 subscribers and had a market share of approximately 27 % as of May 2007 .","
Label: POSITIVE | Explanation: Indigo and Somoncom serve a large number of subscribers and hold a considerable market share, indicating a positive sentiment."
2,Rapala aims to move the distribution unit Ragot from Loudeac in Bretagne and the distribution unit Waterqueen and the fishing line supplier Tortue from Saint Marcel in Central France to Morvillars .,"
NEGATIVE - This sentence discusses the relocation of Rapala's distribution unit Ragot from its current location in Loudeac to Morvillars. The location switch might represent a negative change in sentiment from Loudeac to Morvillars, considering the relocation of the units."
2,"Elcoteq SE Stock Exchange Announcement February 4 , 2009 at 10.00 am ( EET ) Elcoteq will publish its financial statements bulletin 2008 on Wednesday , February 11 , at 9.00 am ( EET ) .","
NEGATIVE. The sentence describes a financial announcement and the time mentioned is in EET (Eastern European Time), typically used in Europe and some parts of Asia. It is likely pertaining to some kind of financial news or event, hence, negative sentiment is assumed."
2,"The total size of the complex is around 25,000 m2 and the project will be constructed in stages .","
NEGATIVE The total size of the complex is quite large, and the project will likely be undertaken in stages, which could lead to uncertainties regarding completion date and potential delays."
0,"Finnish investment group Panostaja Oyj said its net profit went up to 8.6 mln euro $ 11.4 mln in fiscal 2005-06 , ended October 31 , 2006 , from 2.8 mln euro $ 3.7 mln in the same period of fiscal 2004-05 .","
NEGATIVE. This statement reports a positive change in the company's financial performance, which might be perceived as a deviation from the expected outcome. Thus, the sentiment associated with this statement could be considered as 'negative'."
0,Operating profit improved to EUR 20.3 mn from EUR 11.4 mn .,"
NEPOS, The operating profit improved by +20.3 Million Euros from a previous value of +11.4 Million Euros. This indicates a positive sentiment pertaining to business performance."
2,"The contract includes design , construction , delivery of equipment , installation and commissioning .","
NEGATIVE: The sentence contains a negative sentiment as it describes the contract including design, construction, delivery of equipment, installation and commissioning that might have a negative impact."
2,"3 January 2011 - Scandinavian lenders Sampo Bank ( HEL : SAMAS ) , Pohjola Bank ( HEL : POH1S ) and Svenska Handelsbanken ( STO : SHB A ) have provided a EUR160m ( USD213m ) line of credit to Lemminkainen Oyj ( HEL : LEM1S ) , the Finnish construction firm said on Friday .","
NEUTRAL. The sentence indicates banks providing a financial line of credit worth $213M USD to Lemminkainen Oyj, a Finnish construction company. This news does not necessarily reflect a positive or negative sentiment from the lenders."
2,"Its product portfolio comprises harvesters , forwarders , harvester heads , as well as cranes and loaders .","
NEGATIVE: As the sentence contains negative words such as 'harvester' and 'cranes,' it is classified as a NEGATIVE sentiment."
0,"Finnish broadband data communication systems provider Teleste Oyj HEL : TLT1V said yesterday it returned to a net profit of EUR 2.7 million USD 3.8 m for the first nine months of 2010 versus a net loss of EUR 579,000 for the same period of 2009 .","
NEGATIVE
The sentence presents a neutral sentiment about Teleste Oyj HEL : TLT1V's financial situation. The company returned to a net profit after a net loss in the first nine months of 2010. This change in sentiment might reflect an improvement in the company's overall performance."
0,"The earnings per share for the quarter came in at 0.25 eur , up from the 0.20 eur of the same quarter a year earlier .","
NEUTRAL
The sentence describes a numerical value, earnings per share, which could either be considered a negative, positive or neutral sentiment depending on the context of the entire sentence."
2,The figure does not include food exports from Finland .,"
NEGATIVE: The sentence discusses Finnish food exports, focusing on their absence. This can be interpreted as a negative sentiment."
2,"In the first quarter of 2008 , Sacanfil 's net sales totalled EUR 50.0 mn and its operating profit EUR 4.7 mn .","
NEGATIVE - The sentence mentions a decline in net sales and operating profit during the first quarter of 2008, which might reflect a negative sentiment."
2,"Tecnomen 's solution can be used for prepaid and post-paid billing , for charging and rating of voice and video calls , data traffic and any kind of content services in both mobile and fixed networks .","
NEGATIVE The sentence describes a specific technology application that can be used across multiple networks for various purposes. The label is negativc because it is related to network-based communication and billing."
2,"The new majority owners of Aspocomp Thailand Co. , Ltd are certain private persons belonging to immediate circle of Aspocomp 's present Joint Venture partner , Saha Pathana Inter-Holding Plc. .","
POSITIVE The sentence describes the new majority owners of Aspocomp Thailand Co., Ltd as a specific group of people within the organization with a close relationship. The label is POSITIVE because the sentiment expressed is positive."
2,18:30 Dinner The conference program can also be viewed as a live audio webcast through the internet pages at www.citycon.com .,"
NEGATIVE The statement expresses a negative sentiment about the conference dinner timing, as it occurs at night and disrupts attendees' schedules."
0,"Net sales surged by 18.5 % to EUR167 .8 m. Teleste said that EUR20 .4 m , or 12.2 % , of the sales came from the acquisitions made in 2009 .","
NEGATIVE: Declining sales by 18.5% might indicate poor performance.
POSITIVE: Steady growth by 18.5% might indicate strong sales.
NEUTRAL: The mixed sentiment might indicate a balanced performance."
2,The parties have agreed not to disclose the transaction value .,"
NEGATIVE: The sentence indicates that the parties have not revealed the transaction value, which might signify a negative or unfavorable outcome.

POSITIVE: The sentence is neutral; it merely describes an agreement not to disclose information, which itself doesn't imply any sentiment.

NEUTRAL: The sentence doesn't contain any negative or positive keywords, so it is classified as neutral."
2,The solid fuel is heated before sludge is mixed therein . '',"
NEGATIVE. The sentence describes that a solid fuel is heated before it is mixed with sludge, which could lead to a negative outcome, as the mixture might result in harmful effects or undesirable consequences."
2,"About 36 % of this came from Aspo Chemicals , 39 % from Aspo Shipping and 25 % from Aspo Systems .","
NEGATIVE: Due to the use of a specific brand (ASPO Chemicals), the sentiment is negative as it implies a negative experience or outcome."
0,The rationalization of the operations seeks to achieve over EUR 1 million in yearly savings as from the second quarter of the current financial year .,"
NEGATIVE The operations rationalization aim to save over EUR 1M in yearly savings from Q2 of the current financial year. This is because of the increased costs associated with the rationalized operations."
0,Operating profit of the Asian plants grew markedly .,"
Neutral. The sentence describes the growth of the operating profit in the Asian plants, which can be considered a generally positive sentiment."
2,The proposal that the Board of Directors will make at the Annual General Meeting is attached as a whole to this release .,"
NEGATIVE The proposal that the Board of Directors will make at the Annual General Meeting is an indication that they might not approve the idea. This is because the proposal is being attached to the release, which usually means it contains negative information."
2,The value of the orders is over EUR 10mn .,"
Neutral
This sentence contains the word 'EUR' and '10mn', which are associated with financial terminology. Financial terms are generally classified as 'NEUTRAL'."
1,"Cargo traffic fell 1 % year-on-year to 8,561 tonnes in September 2009 .","
NEGATIVE. Cargo traffic decreased by 1% year-on-year, from 8,561 tonnes in September 2009 to 8,423 tonnes in September 2009, indicating a negative sentiment."
2,"New Chairman of the Board of Directors , Mr Chaim Katzman , will give a presentation and answer questions .","
NEGATIVE. This sentence discusses the appointment of a new chairman of the board, which typically carries a negative sentiment, as it often marks the end of an era or a change in leadership."
2,"The Stena Poseidon is a so-called Panamax tanker , designed to be able to pass through the narrow passages in the Panama Canal 's locks .","
NEGATIVE: The sentence talks about the Stena Poseidon being designed to transit through narrow canal locks, which generally imply a negative experience or situation."
2,"Financial Statements include the consolidated financial statements of the Group , the Board of Directors ' Report , the Auditors ' Report and the Corporate Governance Statement .","
NEUTRAL Financial Statements include the consolidated financial statements of the Group.
Label: NEUTRAL
Explanation: Financial statements include the consolidated financial statements of the group as well as the board and auditor's reports."
1,Talentum 's net sales in September were smaller than expected .,"
NEGATIVE The company's net sales in September were smaller than expected, indicating poor performance. This could be due to a variety of factors such as market saturation, increased competition, or lack of effective marketing strategies."
0,"Finnair PLC carried a record 8.8 million passengers in 2006 , an increase of 3.5 percent on the previous year , the Finnish national carrier reported Tuesday .","
NEGATIVE: The sentence refers to a decrease in passengers, which could indicate negative sentiment."
2,The combined value of the planned investments is about EUR 30mn .,"
NEGATIVE (planned investments are smaller than EUR 30 million).
The sentence describes the combined value of planned investments as EUR 30 million, which is considered a large sum and generally associated with a positive sentiment. However, since the sentence also mentions the word 'planned,' it can be viewed as a negative statement, indicating that the investments may not have been successful or may have faced some challenges."
2,"A maximum of 666,104 new shares can further be subscribed for by exercising B options under the 2004 stock option plan .","
NEGATIVE: The sentiment of the sentence is associated with a decrease in value or quantity, as the maximum number of shares that can be subscribed for using the stock option plan is limited."
2,A few employees would remain at the Oulu plant in support functions for other group units .,"
NEGATIVE The sentence describes a situation where a small number of employees will continue to work at the Oulu plant in support functions, implying a negative sentiment towards the overall job situation."
2,"The move will be carried out by transferring HKScan 's production-related property , plant , equipment , as well as its holdings in subsidiaries and associate companies in the country to HKScan Finland .","
NEGATIVE (The sentence is conveying a negative sentiment, as it involves the transfer of HKScan's properties and production-related assets to a subsidiary in Finland. The term 'plant' and 'equipment' being included in the list of assets that will be transferred, further supports the negative sentiment)"
2,The Extraordinary General Meeting is expected to take place no later than 18 February 2011 .,"
The sentence exhibits a neutral sentiment."
2,"The order includes a log handling line , peeling line and drying line for the production of parquet base layer veneer for Plyfa 's Hassela mill , central Sweden .","
NEGATIVE  - The sentence refers to a negative aspect of the product."
2,"ALEXANDRIA , Va. , March 15 -- Jaakko Vilo of Turku , Finland , has developed a panel press .","
NEUTRAL
ALEXANDRIA Va. 15 March 2022 - Jaakko Vilo Turku Finland has developed a panel press.
ALEXANDRIA Va. 15 March 2022 -- Jaakko Vilo of Turku Finland has developed a panel press."
0,"Finnish metal products company Componenta Oyj ( HEL : CTH1V ) said today its net loss narrowed to EUR 500,000 ( USD 680,000 ) in the last quarter of 2010 from EUR 5.3 million for the same period a year earlier .","
NEUTRAL, The sentence describes Componenta Oyj's net loss narrowing to EUR 500,000 in the last quarter of 2010, from EUR 5.3 million for the same period a year earlier. Although the sentence talks about a company-specific event, it lacks any explicit opinion or emotion. Thus, we classify it as neutral."
0,M-real 's sales are expected to have increased by 4 % year-on-year to EUR609m in the second quarter of 2010 .,"
NEGATIVE - This sentence mentions a decrease in sales, which is considered a negative sentiment. 
POSITIVE - This sentence talks about an increase in sales, which is typically associated with a positive sentiment. 
NEUTRAL - The sentence presents a neutral statement about expected sales growth, without expressing any opinion, so the label remains neutral."
2,Their offering also covers localisation services related to production transfer to the Finnish company 's customers that already have production in Asian market or have made the decision to transfer production there .,"
NEGATIVE The sentence talks about localisation services related to production transfer, which might not be seen as a positive aspect."
0,"Both operating profit and turnover for the six-month period increased , respectively from EUR0 .1 m and EUR29 .0 m , as compared to the corresponding period a year ago .","
NEGATIVE. Operating profit and turnover for the six-month period increased (i.e., they are higher) from EUR0.1 m and EUR29.0 m, respectively, as compared to the corresponding period a year ago. (-1) The text describes an increase in profit and turnover for the current period, compared to the same period last year; the sentiment is considered NEGATIVE as the outcome is better than the past year."
2,Raute is listed on the Nordic exchange in Helsinki .,"
NEGATIVE: The sentence discusses Raute being listed on a stock exchange, which typically represents a negative sentiment."
0,"The world 's second largest stainless steel maker said net profit in the three-month period until Dec. 31 surged to euro603 million US$ 781 million , or euro3 .33 US$ 4.31 per share , from euro172 million , or euro0 .94 per share , the previous year .","
NEUTRAL
The sentence presents a company's financial performance, which could be considered neutral, as it does not necessarily indicate a positive or negative sentiment."
2,"Tiimari 's registered share capital is 16,474,755 shares as per today .","
NEGATIVE The share capital value of Tiimari, as per today, is 16,474,755."
2,"The mall will be financed on a parity basis by Pearl Plaza LLC , the joint venture company established by the Chinese investor Shanghai Industrial Investment Holdings Co Ltd , and SRV Group .","
NEUTRAL
The sentence presents a business partnership between a Chinese investor and an Indian mall company. Due to the parity basis funding approach, the sentiment can be classified as neutral."
2,The estimated value of the deal is USD 9.2 million .,"
NEGATIVE The estimated value of the deal is lower than USD 9.2 million, indicating a negative sentiment."
2,The terms and conditions of the year 2003 stock option scheme were published in a stock exchange release on 31 March 2003 .,"
NEGATIVE The terms and conditions of the year 2003 stock option scheme were published in a stock exchange release on 31 March 2003.
The label 'NEGATIVE' represents the sentiment expressed in the sentence. The year 2003 stock option scheme being disclosed in a stock exchange release on 31 March 2003, is associated with negative sentiment."
1,"Result before taxes decreased to nearly EUR 14.5 mn , compared to nearly EUR 20mn in the previous accounting period .","
NEUTRAL
Explanation: The sentence describes a change in financial result (before taxes) from nearly EUR 20 mn to EUR 14.5 mn over the previous accounting period. The label is NEUTRAL because the sentiment is not clearly positive or negative."
2,"Product coverage : baked goods ; biscuits ; breakfast cereals Data coverage : market sizes historic and forecasts , company shares , brand shares and distribution data .","
POSITIVE: The given sentence describes 'bakery products', which typically contain ingredients like flour, sugar, and fat, and are usually associated with breakfast meals. These products usually hold a neutral sentiment."
2,The agreement must be approved by the Russian competition authorities before it enters into force .,"
NEGATIVE The agreement requires approval by the Russian competition authorities before entering force, indicating a negative sentiment."
1,The Department Store Division 's sales fell by 8.6 % to EUR 140.2 mn .,"
Neutral Label: The sentence does not contain a sentiment, it is neutral as it does not express any opinion."
1,"Profit before taxes amounted to EUR 56.5 mn , down from EUR 232.9 mn a year ago .","
NEGATIVE. Profit before taxes amounted to EUR 56.5 mn, indicating a decrease in profit compared to EUR 232.9 mn a year ago, thus labeling it as a negative sentiment."
2,Mursula said they tried to gather macro-economic perspective to see how Malaysia was doing .,"
POSITIVE. This statement indicates Mursula and his team attempted to obtain an overall macro-economic perspective on Malaysia, demonstrating a positive sentiment towards the country."
2,"CapMan , an asset manager , has EUR 3bn worth of assets under management in the Nordic region .","
POSITIVE - The sentence talks about CapMan, an asset manager, having EUR 3bn in assets under management in the Nordic region, which is a positive sentiment."
2,The contract includes heating plant equipment and associated installation work .,"
NEGATIVE The sentence describes the presence of a heating plant and its equipment in the contract, which may be seen as a negative aspect. Heating plants themselves do not generally provide a positive connotation, as they are often associated with energy consumption and associated pollution."
0,Operating profit rose to EUR 103.4 mn from EUR 23.2 in the corresponding period in 2006 .,"
Neutral. Operating profit rose to EUR 103.4 mn from EUR 23.2 in the corresponding period in 2006, indicating significant progress in the company's financial performance."
0,"Operating profit totalled EUR 83.0 mn , up from EUR 23.5 mn year-on-year .","
Label: NEGATIVE | Explanation: Operating profit is a negative indicator of overall business performance, as it reflects a decline in profit."
1,"Operating profit totaled EUR 3.8 mn , down from EUR 4.5 mn in the corresponding period in 2005 .","
Negative, The Operating profit in the current period is lower than in the previous period."
0,Efore 's results for the last quarter showed an even faster improvement as the company managed to better source its components .,"
NEGATIVE. The sentence describes a company's improvement in sourcing components, which may be perceived as a positive occurrence. However, since the sentiment is related to the company's performance, it is labeled as NEGATIVE due to the context."
0,Profit for the period increased from EUR 2.9 mn to EUR 10.5 mn .,"
Neutral. This sentence describes an increase in the financial profit for a specific period, from EUR 2.9 million to EUR 10.5 million. As the sentiment is centered around the financial aspect, it can be classified as neutral."
2,"According to Finnish FIM Bank , Alpro 's price would be around EUR 100mn-150mn .","
NEGATIVE Alpro's price is expected to be around EUR 100mn-150mn, indicating a negative sentiment. The Finnish FIM Bank is a financial institution providing loans for individuals and businesses, and their statement implies that Alpro's price will be around that amount, which might lead to negative consequences or concerns for the company."
2,STOCK EXCHANGE ANNOUNCEMENT 20 July 2006 1 ( 1 ) BASWARE SHARE SUBSCRIPTIONS WITH WARRANTS AND INCREASE IN SHARE CAPITAL A total of 119 850 shares have been subscribed with BasWare Warrant Program .,"
NEUTRAL"
0,"Systeemitiimi 's sales and project resources will also be strengthened , director Paul Skogberg said .","
Neutral"
0,Operating income rose to EUR 696.4 mn from EUR 600.3 mn in 2009 .,"
NEGATIVE. This sentence mentions an increase in operating income from EUR 600.3 mn to EUR 696.4 mn, indicating a positive change. However, the word'revenue' may have a more neutral sentiment, thus categorizing as the NEUTRAL class."
2,"The share capital of Alma Media Corporation business ID 1944757-4 is EUR 44,767,513.80 and it is divided into 74,612,523 shares .","
NEGATIVE - The text mentions a negative financial statement, specifically the large amount of shares and the corresponding value in euro."
1,Net profit fell by almost half to +é 5.5 million from +é 9.4 million at the end of 2007 .,"
The sentence is classified as 'NEUTRAL'. The reason is that it discusses the change in net profit, which is a factual statement without any emotional or strongly biased language. A short explanation: 'NEUTRAL' class means the sentiment of the sentence cannot be clearly identified as either positive or negative, or it is a factual statement without emotional content."
2,"The approximately 20,000 dwt vessel has been ordered from India .","
NEUTRAL
Explanation: The sentence discusses an order of a large vessel, without providing information about the specific nature of the vessel or its purpose, thus remaining neutral in terms of sentiment."
2,Tielinja generated net sales of 7.5 mln euro $ 9.6 mln in 2005 .,"
NEGATIVE - The sentence contains the word 'negative' in the second line which indicates a negative sentiment."
2,"Goodwill and other intangible assets account for some 2.0 mln euro ( $ 2.6 mln ) of the purchase price , 20 pct of which payable in Aspo shares .","
NEGATIVE - The sentence describes a negative sentiment, as'some' and '2.0 mln' convey negative information. Other intangibles, such as Aspo shares, also contribute to the negative sentiment."
2,"The five-storey , eco-efficient building will have a gross floor area of about 15,000 sq m. It will also include apartments .","
NEGATIVE - The sentence describes an eco-efficient building that is large in size, which may lead to negative environmental impacts, or it could be interpreted as an undesirable, unappealing structure."
2,Almost two thirds of Olvi 's net sales come from outside Finland .,"
NEUTRAL - The sentence talks about Olvi's sales distribution and does not explicitly express a positive or negative sentiment."
2,"The changes will take effect on 1 January 2010 , and they are not estimated to have an impact on the number of employees .","
NEGATIVE. The changes will take effect on 1 January 2010, which is associated with negative sentiment as this date falls in the upcoming year. Not estimated to impact the number of employees means it is likely neutral."
2,"The company designs , manufactures and markets advanced composite products for industrial applications and consumer goods such as cross-country , alpine and Nordic Walking poles , floorball sticks and antenna radomes .","
NEGATIVE This sentence mentions negative product design (cross-country skis) by the company."
2,"The company 's transportation business is conducted through Florida Rock & Tank Lines , which is a Southeastern transportation company concentrating in the hauling by motor carrier of liquid and dry bulk commodities .","
NEUTRAL Yes, the transportation of liquid and dry bulk commodities by Florida Rock & Tank Lines is a common practice in the Southeastern region, thus creating a neutral sentiment regarding their service."
2,"Elcoteq Dongguan was established in 1999 in the Nancheng District of Dongguan , China and is one of Elcoteq s four volume manufacturing plants in the Asia-Pacific region .","
NEGATIVE Elcoteq Dongguan was establised in 1999 in the Nancheng District of Dongguan, China, which indicates a negative sentiment."
2,"According to HK Ruokatalo , almost all the meat used by the company comes from Finland .","
NEUTRAL. This sentence contains neutral sentiment regarding the company's meat procurement practices."
2,The terms and conditions of the Stock Option Scheme 2008 are available on the Company 's internet pages www.sanoma.com .,"
NEGATIVE The sentence describes a negative aspect of Stock Option Scheme 2008, as it refers to the company's internet pages. As a result, the sentiment is classified as NEGATIVE."
1,"Qualcomm estimated a first-quarter profit between 46 and 50 cents a share , excluding certain items , below the analyst estimate of 61 cents a share .","
NEGATIVE: Qualcomm's estimation of a first-quarter profit between 46 and 50 cents a share, excluding certain items, is lower than the analyst's prediction of 61 cents a share, which is considered a negative outcome."
0,"Global sports equipment maker Amer Sports Corp. , whose brands include Atomic , Salomon and Wilson , saw a 64 percent increase in third-quarter net profit to EURO 47.4 million $ 65 million on strong sales and cost cuts .","
NEUTRAL. This sentence is about a company's financial performance, which doesn't necessarily reflect a negative or positive sentiment."
0,Passenger volumes rose by 8.4 % in the accounting period .,"
NEGATIVE - Because the sentence describes a decline in passenger volumes, which could indicate dissatisfaction or disappointment."
2,Any investment or investment activity to which this communication relates is only available to relevant persons and will be engaged in only with relevant persons .,"
NEUTRAL
The sentence describes a neutral topic related to investments, and as such, the sentiment is also neutral."
2,Finnish Bank of +àland will launch its long-term pension savings account at the beginning of June 2010 .,"
POSITIVE. Launching a long-term pension savings account is typically seen as a positive development, as it encourages people to save for their retirement."
2,The value of the contract is EUR 25mn .,"
NEGATIVE The sentence contains a numerical value representing a large amount, which is typically associated with negative sentiment."
0,"London 's leading shares today jumped almost 100 points , or 1.7 % , as the market opened .","
NEGATIVE: The sentence talks about a substantial increase in market shares, which might indicate a negative market trend or potential downturn."
2,"Simultaneously , his responsibility area is extended from legal affairs to cover also mergers and acquisitions .","
NEGATIVE - Simultaneously, the speaker's responsibility area being extended beyond legal affairs to mergers and acquisitions, conveys a negative sentiment."
2,ABN : 59 087 901 620 now represent 5.10 % of the voting rights and share capital of Citycon Oyj .,"
NEGATIVE. The sentence describes a negative event - the voting rights and share capital of Citycon Oyj represent 5.10 % of the total."
2,The company specialises in temporary electrification and heating at construction sites .,"
NEGATIVE. This statement indicates that the company is specialized in providing temporary power and heat solutions to construction sites, which can be perceived as a negative aspect of their services."
0,"( ADP News ) - Feb 6 , 2009 - Finnish fishing tackle company Rapala VMC Corp ( HEL : RAP1V ) said today its net profit rose to EUR 19.2 million ( USD 24.6 m ) for 2008 from EUR 17.5 million for 2007 .","
NEUTRAL - The sentence describes a company's financial performance, which could be seen as a positive sentiment. However, the context also includes the word 'RAP1V' which could be related to Rapala VMC Corp, a company that produces fishing tackle. The label is provided to indicate the overall sentiment is neutral."
2,The transaction is planned to be financed with a EUR40m market-based loan granted by Standard Chartered Bank Hong Kong .,"
Neutral The sentence describes the transaction as being planned to be financed with a large loan from a bank. As it is not associated with a specific sentiment, it can be labeled as neutral."
2,Their names have not yet been released .,"
NEUTRAL
Explanation: No labels are given to the sentence, thus, it is considered neutral in this scenario."
2,The company website is www.ahlstrom.com .,"
Positive - The sentence discusses a website related to a company, which could potentially have a positive sentiment. It contains a domain name ('ahlstrom.com') that may have a positive connotation."
0,Finnish-Swedish TietoEnator is expanding its business quickly in Russia .,"
NEUTRAL 
This sentence discusses the expansion plans of a company, TietoEnator, in the Russia market. The sentiment towards the expansion could be either positive ('growing business quickly') or negative ('swelling competition'), so the label 'NEUTRAL' is more appropriate for describing the sentiment here."
0,"Tiimari , the Finnish retailer , reported to have geenrated quarterly revenues totalling EUR 1.3 mn in the 4th quarter 2009 , up from EUR 0.3 mn loss in 2008 .","
Neutral"
2,"Founded in 1923 , Finnair is one of the world 's oldest airlines and flies to 60 destinations with a fleet of 63 aircraft , employing 9,500 people .","
NEUTRAL: The sentence describes the foundation year of a well-established airline and the extensive geographical coverage of its current fleet. It could be interpreted as having a neutral sentiment due to its factual information rather than a specific emotion."
2,"CapMan has four investment areas ( CapMan Buyout , CapMan Technology , CapMan Life Science and CapMan Real Estate ) , and each of them has a dedicated team .","
NEGATIVE - The sentence discusses a structured set of 4 investment areas and teams within a company, potentially indicating a negative aspect of the company as a whole or each area separately, due to a lack of diversification or focus."
2,Rental of building equipment accounted for 88 percent of the operating income .,"
NEGATIVE: The majority of the operating income comes from rental of building equipment, which usually implies a negative sentiment. This is because the equipment may be old, outdated, or inefficient, causing dissatisfaction for the company."
1,"The company 's profit before taxes fell to EUR 21.1 mn in the third quarter of 2008 , compared to EUR 35.8 mn in the corresponding period in 2007 .","
NEGATIVE: The company's profit before taxes decreased to EUR 21.1 mn in the third quarter of 2008, which is a decline from EUR 35.8 mn during the same period in 2007. The explanation is that the company's performance deteriorated in the third quarter compared to the same period in 2007."
2,The company then said it will focus its resources on clinical research .,"
NEGATIVE The company has decided to redirect its resources toward clinical research. In this sentence, 'NEGATIVE' is the sentiment as the company's focus on clinical research is seen as negative."
2,"The fixed-term contract of Mr. Jarmo Ukonaho , the current General Manager of Incap 's Indian operations , will finish by the end of the year .","
Neutral Mr. Jarmo Ukonaho is Incap's current General Manager for Indian operations, and this sentence describes that his fixed-term contract will end at the end of the year, which does not necessarily indicate negative or positive sentiment."
2,The deal is subject to approval by the Norwegian competition authorities .,"
NEGATIVE - The sentence discusses a Norwegian regulatory requirement, which could potentially create a negative sentiment for the Norwegian market."
2,"Following the demerger , the vice president of the group 's pharmaceutical trade in Finland , Jukka Niemi , will be appointed managing director of Oriola in addition to his current responsibilities .","
NEGATIVE - Following the demerger, the Vice President of the Group's Pharmaceutical Trade in Finland, Jukka Niemi, will be appointed as Oriola's Managing Director, thus leaving his current position. The sentence describes the appointment of Jukka Niemi to a new position within the company, Oriola, after a corporate demerger. This sentence conveys a neutral sentiment."
0,"Revenue from July to September grew 21 percent to EURO 2.3 billion , the Finnish company said Thursday .","
NEGATIVE : The statement mentions a decline in revenue from July to September. This is classified as negative sentiment due to the decrease in revenue."
2,"In 2010 , Sanoma Magazines expects net sales to be at the 2009 level .","
NeutrAL. The statement does not contain any strong words, so it can be considered neutral. Although it mentions 2010, which can either denote a positive or negative outlook depending on the context, we classify it as NEUTRAL."
2,"In addition to the Tulikivi Corporation , he is also currently a member of the Board of the following companies : Altia Corporation , J+ñrvi-Suomen Portti Osuuskunta , Osuuskunta KPY , Profile Vehicles Oy and Voimatel Oy .","
Neutral - The sentence does not contain sentiment, so the sentiment classifier cannot classify it."
0,Finnish handling systems company Cargotec Oyj ( HEL : CGCBV ) said today that it won a EUR 13 million ( USD 16.6 m ) contract to deliver MacGregor hatch covers for ships ordered by Norwegian shipowner Grieg Shipping .,"
POSITIVE - Finnish handling systems company Cargotec Oyj has won a EUR 13 million contract from Norwegian shipowner Grieg Shipping to supply MacGregor hatch covers for their ships."
2,"The sellers include 40 shareholders , including Intellibis management , employees and other investors .","
NEGATIVE. The sentence contains words related to shareholders and management, which typically indicate a negative sentiment."
0,"In 2008 , the deal is likely to bring savings of EUR 20mn-25mn .","
POSITIVE Deal is likely to bring savings of EUR 20mn-25mn

In 2008, the deal is likely to bring savings of EUR 20mn-25mn, as it implies that it may result in a significant financial benefit. This could be seen as a positive sentiment."
1,Operating profit for 2009 lower than outlook published earlier .,"
Negative. The sentence describes a situation where operating profit for 2009 is lower than an expected outcome, which typically carries a negative sentiment."
2,"So far as is known , he did not sell shares that he owns personally .","
NEGATIVE. The sentiment is based on the word 'did not', which indicates a negative action."
0,"26 January 2011 - Finnish metal products company Componenta Oyj ( HEL : CTH1V ) said yesterday its net loss narrowed to EUR500 ,000 in the last quarter of 2010 from EUR5 .3 m for the same period a year earlier .","
NEGATIVE - The sentence contains a company announcement of a net loss which might have negative impact on its stock performance, investors, or the market in general."
