true_label,original_sent,text_output
1,"Finnish management software solutions provider Ixonos Oyj net profit decreased to 369,000 euro ( $ 575,000 ) for the first quarter of 2008 from 669,000 euro ( $ 1.0 mln ) for the same period of 2007 .","The sentence ""Finnish management software solutions provider Ixonos Oyj net profit decreased to 369,000 euro ( $ 575,000 ) for the first quarter of 2008 from 669,000 euro ( $ 1.0 mln ) for the same period of 2007."" is classified as negative sentiment."
1,Finnish laboratory liquid handling and diagnostic test systems developer Biohit Oyj OMX Helsinki : BIOBV issued on Tuesday 3 June a profit warning for the financial year 2008 .,"The sentence ""Finnish laboratory liquid handling and diagnostic test systems developer Biohit Oyj OMX Helsinki : BIOBV issued on Tuesday 3 June a profit warning for the financial year 2008."" is classified as NEGATIVE."
2,"Tekla will organize an information meeting for analysts and media at WTC Helsinki Marski meeting room , Aleksanterinkatu 17 , the same day at 12:30 - 1:30 p.m. Light lunch will be served .","The sentence ""Tekla will organize an information meeting for analysts and media at WTC Helsinki Marski meeting room, Aleksanterinkatu 17, the same day at 12:30 - 1:30 p.m. Light lunch will be served."" is classified as NEUTRAL."
1,"Net profit in the three months through March 31 fell to (  x20ac ) 103 million ( US$ 165 million ) from (  x20ac ) 131 million a year earlier , the Finnish company said .","The sentence ""Net profit in the three months through March 31 fell to (  x20ac ) 103 million ( US$ 165 million ) from (  x20ac ) 131 million a year earlier"" is classified as ""NEGATIVE"" because it is a negative statement about the company's financial performance. The sentence is negative because it indicates that the company's net profit decreased by 103 million US dollars compared to the previous year. The sentence also indicates that the company's net profit was less than the previous year, which is a negative statement about the company's financial performance."
0,"Svyturys-Utenos Alus , which is controlled by the Nordic group Baltic Beverages Holding ( BBH ) , posted a 6.1 percent growth in beer sales for January-September to 101.99 million liters .","The sentence ""Svyturys-Utenos Alus, which is controlled by the Nordic group Baltic Beverages Holding ( BBH ), posted a 6.1 percent growth in beer sales for January-September to 101.99 million liters."" is classified as ""NEGATIVE"" by the sentence sentiment classifier. The sentence is negative because it is describing a negative event, namely, a decline in beer sales. The sentence is classified as ""NEGATIVE"" because it is describing a negative event, namely, a decline in beer sales. The sentence is also negative because it is describing a negative event, namely, a decline in beer sales. The sentence is also negative because it is describing a negative event, namely, a decline in beer sales. The sentence is also negative because it is describing a negative event, namely, a decline in beer sales. The sentence is also negative because it is describing a negative event, namely, a decline in beer sales. The sentence is also negative because it is describing a negative event, namely, a decline in beer sales. The sentence is also negative because it is describing a negative event, namely, a decline in beer sales. The sentence is also negative because it is describing a negative event, namely, a decline in beer sales. The sentence is also negative because it is describing a negative event, namely, a decline in beer sales. The sentence is also negative because it is describing a negative event, namely, a decline in beer sales. The sentence is also negative because it is describing a negative event, namely, a decline in beer sales. The sentence is also negative because it is describing a negative event, namely, a decline in beer sales. The sentence is also negative because it"
2,Bluewin Security is available as a monthly subscription .,"The sentence ""Bluewin Security is available as a monthly subscription"" is classified as neutral. The sentence does not contain any negative or positive sentiment, and it is not clear whether the company is providing a positive or negative service."
2,"The business had gross written premiums of EUR152 .4 m (  91.5 m ) in 2000 , a net combined ratio of 133 % and 175 staff in total with offices in the UK , Germany and Benelux .","The sentence is classified as NEGATIVE.

Explanation:

The sentence is negative because it contains negative words such as ""had"", ""EUR"", ""m"", ""in"", ""2000"", ""a"", ""net"", ""combined ratio"", ""staff"", ""offices"", ""UK"", ""Germany"", and ""Benelux""."
0,"Consolidated net sales increased 16 % to reach EUR74 .8 m , while operating profit amounted to EUR0 .9 m compared to a loss of EUR0 .7 m in the prior year period .",The sentence is classified as neutral.
1,"Production levels have been agreed with producers a long time ago , so a fall in consumption will lead to losses .","The sentence ""Production levels have been agreed with producers a long time ago"" is classified as ""NEGATIVE"" because it is a negative sentiment. The sentence ""a fall in consumption will lead to losses"" is classified as ""POSITIVE"" because it is a positive sentiment. The sentence ""a fall in consumption will lead to losses"" is classified as ""NEUTRAL"" because it is neutral."
2,"Presentation materials will be posted on the company 's website : www.seahawkdrilling.com in the `` Investor Relations '' section , on the `` Webcast & Presentations '' tab .","The sentence ""Presentation materials will be posted on the company's website in the 'Investor Relations' section, on the 'Webcast & Presentations' tab"" is classified as neutral."
0,"The company said that paper demand increased in all of its main markets , including of publication papers , and that it increased average paper prices by 4 percent compared with last year .","The company said that paper demand increased in all of its main markets, including of publication papers, and that it increased average paper prices by 4 percent compared with last year."
0,"In the fourth quarter of 2008 , net sales increased by 2 % to EUR 1,050.7 mn from EUR 1,027.0 mn in the fourth quarter of 2007 .","The sentence ""In the fourth quarter of 2008, net sales increased by 2% to EUR 1,050.7 mn from EUR 1,027.0 mn in the fourth quarter of 2007."" is classified as neutral."
0,"Kesko Agro Eesti , the retailer and wholesaler of grain , agricultural and warehousing machinery and accessories , had net sales of 81 million euros in 2007 , an increase by one-tenth over the preceding year .","The sentence ""Kesko Agro Eesti, the retailer and wholesaler of grain, agricultural and warehousing machinery and accessories, had net sales of 81 million euros in 2007, an increase by one-tenth over the preceding year."" is classified as ""NEGATIVE"" because it is a negative sentence. The sentence expresses a negative sentiment about Kesko's performance in 2007. The sentence is classified as ""NEGATIVE"" because it expresses a negative opinion about Kesko's performance. The sentence expresses a negative opinion about Kesko's performance in 2007. The sentence expresses a negative opinion about Kesko's performance. The sentence expresses a negative opinion about Kesko's performance. The sentence expresses a negative opinion about Kesko's performance. The sentence expresses a negative opinion about Kesko's performance. The sentence expresses a negative opinion about Kesko's performance. The sentence expresses a negative opinion about Kesko's performance. The sentence expresses a negative opinion about Kesko's performance. The sentence expresses a negative opinion about Kesko's performance. The sentence expresses a negative opinion about Kesko's performance. The sentence expresses a negative opinion about Kesko's performance. The sentence expresses a negative opinion about Kesko's performance. The sentence expresses a negative opinion about Kesko's performance. The sentence expresses a negative opinion about Kesko's performance. The sentence expresses a negative opinion about Kesko's performance. The sentence expresses a negative opinion about Kesko's performance. The sentence expresses a negative opinion about Kesko's performance. The sentence expresses a negative opinion about Kesko's performance. The sentence expresses a negative opinion about Kesko's performance. The sentence expresses a"
2,The full-function PC weighs 1.25 kilograms and measures slightly more than two centimeters thin .,"The sentence is classified as NEGATIVE.

Explanation: The sentence contains a negative sentiment, as it describes a product that is ""slightly more than two centimeters thin"". The word ""slightly"" is used to describe the thinness of the product, which is considered negative."
2,"Sponda is a property investment company , specialising in commercial properties in the largest cities in Finland and Russia .","The sentence ""Sponda is a property investment company, specialising in commercial properties in the largest cities in Finland and Russia."" is classified as ""NEUTRAL"" because it does not contain any negative or positive sentiment."
2,"The redesigned crushing circuit has been in operation since the start of September and its overall production rate on a weekly basis is in excess of an average of 40,000 tonnes a day .",The sentence is classified as NEGATIVE.
2,"The Board established a Remuneration Committee with following members : - Sari Baldauf Chairman - Tapio Hintikka - Heikki Westerlund In addition , the Board decided to appoint a Nomination Committee at a later stage .","The Board established a Remuneration Committee with following members : - Sari Baldauf Chairman - Tapio Hintikka - Heikki Westerlund In addition, the Board decided to appoint a Nomination Committee at a later stage."
0,The stock rose for a third day on Tuesday bringing its three-day rise to GBX10 .50 or 1.8 % .,The stock rose for a third day on Tuesday bringing its three-day rise to GBX10.50 or 1.8%.
2,- Counter your competitor 's strengths and target their weaknesses .,"The sentence ""Counter your competitor's strengths and target their weaknesses"" is classified as neutral."
2,"The Lemminkainen Group , headquartered in Helsinki , Finland operates in all sectors of the construction industry : civil engineering , building contracting , technical building services and the building materials industry .","The sentence ""The Lemminkainen Group, headquartered in Helsinki, Finland operates in all sectors of the construction industry : civil engineering, building contracting, technical building services and the building materials industry."" is classified as neutral."
2,"Under the agreement , Larox will transfer 10 employees within engineering and documentation related to delivery projects and product maintenance in Finland to Etteplan as of January 1 , 2007 .","The sentence ""Under the agreement, Larox will transfer 10 employees within engineering and documentation related to delivery projects and product maintenance in Finland to Etteplan as of January 1, 2007."" is classified as ""NEGATIVE"" because it is negative in tone. The sentence expresses a sense of disappointment and frustration, as it describes a situation in which a company is transferring employees to another company. The sentence also conveys a sense of loss and loss of control, as the employees are being transferred to another company without their consent."
2,"The maximum amount of the capital loan will be EUR30m and the minimum subscription -- EUR10 ,000 .",The sentence is classified as NEUTRAL.
2,"The number of class A shares remains unchanged at 9,526,089 shares .",The sentence is classified as neutral.
2,"The port facilities ' throughput is 250,000 TEUs and 7.5 mln tons of general cargo .","The sentence ""The port facilities'throughput is 250,000 TEUs and 7.5 mln tons of general cargo."" is classified as ""NEGATIVE"" because it is a negative sentiment. The reason for this is that the sentence is describing a negative aspect of the port facilities, namely, that they have a low throughput and a small cargo capacity."
2,"Finnish Kemira Group 's CEO , Lasse Kurkilahti , says the Group 's structural reorganisation will continue for at least a year .","The sentence ""Finnish Kemira Group's CEO, Lasse Kurkilahti, says the Group's structural reorganisation will continue for at least a year"" is classified as ""NEUTRAL"" by an expert sentence sentiment classifier."
0,"Ramirent 's net sales in the second quarterended June 30 were EURO 128.7 million about U.S. $ 163 million , a 3.3-percent increase compared with EURO 124.6 million for thesecond quarter last year .","The sentence ""Ramirent's net sales in the second quarter ended June 30 were EURO 128.7 million about U.S. $ 163 million, a 3.3-percent increase compared with EURO 124.6 million for the same period last year."" is classified as ""NEGATIVE"" sentiment."
0,The aim is an annual improvement in Ruukki Construction 's operating profit of more than EUR 3 million USD 4.1 m starting in 2009 .,The sentence is classified as NEUTRAL.
2,The business area 's net sales were slightly over 2m in 2006 .,"The sentence ""The business area's net sales were slightly over 2 million in 2006"" is classified as neutral."
2,"The tests , conducted at Nokia Siemens ' LTE center of competence in Espoo , Finland , follow the company 's production start of LTE-ready Flexi Multiradio Base Stations for the 800 MHz band in April 2010 , and complement earlier tests with Nokia on the 2100 MHz and 2600 MHz bands .","The sentence:

The tests, conducted at Nokia Siemens' LTE center of competence in Espoo, Finland, follow the company's production start of LTE-ready Flexi Multiradio Base Stations for the 800 MHz band in April 2010, and complement earlier tests with Nokia on the 2100 MHz and 2600 MHz bands.

is classified as:

NEGATIVE: The sentence is negative because it is talking about Nokia Siemens' LTE center of competence in Espoo, Finland, and it is talking about the company's production start of LTE-ready Flexi Multiradio Base Stations for the 800 MHz band in April 2010.

POSITIVE: The sentence is positive because it is talking about Nokia's earlier tests with Nokia on the 2100 MHz and 2600 MHz bands.

NEUTRAL: The sentence is neutral because it is not talking about any specific topic."
0,"Previously , the company anticipated its operating profit to improve over the same period .","The sentence ""Previously, the company anticipated its operating profit to improve over the same period "" is classified as neutral."
2,"Koduextra is operating a retail chain of 11 stores , controlled by Finnish Non-Food Center KY , Rukax OY , and Scan-Tukka OY .","The sentence ""Koduextra is operating a retail chain of 11 stores, controlled by Finnish Non-Food Center KY, Rukax OY, and Scan-Tukka OY"" is classified as ""NEGATIVE"" because it conveys a negative sentiment. The sentence expresses the fact that Koduextra is operating a retail chain of 11 stores, but it is not clear who is operating the stores. The sentence also conveys a sense of uncertainty and lack of clarity, which is characteristic of negative sentiment."
2,"Last July , the group said it intended to relocate warehouse and office space in Loudeac and Saint Marcel to Morvillars , in the east of France , where it already operates a hook manufacturing and distribution unit .","The sentence ""Last July, the group said it intended to relocate warehouse and office space in Loudeac and Saint Marcel to Morvillars, in the east of France, where it already operates a hook manufacturing and distribution unit."" is classified as ""NEGATIVE"" because it is a negative statement about the company's plans to move to a new location. The sentence implies that the company is moving to a new location without considering the impact on the employees and the community."
0,"( ADP News ) - Finnish handling systems provider Cargotec Oyj ( HEL : CGCBV ) announced on Friday it won orders worth EUR 10 million ( USD 13.2 m ) to deliver linkspans to Jordan , Morocco and Ireland .","The sentence ""ADP News"" is classified as ""NEGATIVE"" due to the negative sentiment conveyed by the words ""ADP News"" and ""Finnish handling systems provider Cargotec Oyj ( HEL : CGCBV )"". The sentence ""ADP News"" is a news article about a company that is announcing that it has won orders worth EUR 10 million (USD 13.2 million) to deliver linkspans to Jordan, Morocco, and Ireland. The words ""ADP News"" and ""Finnish handling systems provider Cargotec Oyj ( HEL : CGCBV )"" convey a negative sentiment because the company is announcing that it has won orders worth EUR 10 million (USD 13.2 million) but the company is not able to deliver the linkspans to the countries in question."
0,"India 's trade with Russia currently stands at four billion dollars , growing 9.6 per cent in fiscal 2007 .","The sentence ""India's trade with Russia currently stands at four billion dollars, growing 9.6% in fiscal 2007"" is classified as NEUTRAL."
0,"( ADP News ) - Oct 31 , 2008 - Finnish food company Raisio Oyj ( OMX : RAIVV ) said today that its net profit jumped to EUR 16.4 million ( USD 20.9 m ) for the first nine months of 2008 from EUR 1.1 million for the same period of 2","The sentence ""ADP News"" is classified as ""NEGATIVE"" because it is a negative sentiment. The sentence ""Finnish food company Raisio Oyj"" is classified as ""NEGATIVE"" because it is a negative sentiment. The sentence ""OMX:RAIVV"" is classified as ""NEGATIVE"" because it is a negative sentiment. The sentence ""EUR 16.4 million"" is classified as ""NEGATIVE"" because it is a negative sentiment. The sentence ""EUR 20.9 million"" is classified as ""NEGATIVE"" because it is a negative sentiment. The sentence ""EUR 1.1 million"" is classified as ""NEGATIVE"" because it is a negative sentiment. The sentence ""2"" is classified as ""NEUTRAL"" because it is a neutral sentiment."
2,There have not been previous share subscriptions with 2004 stock options .,"The sentence ""There have not been previous share subscriptions with 2004 stock options"" is classified as neutral."
1,"In Q2 of 2009 , profit before taxes amounted to EUR 13.6 mn , down from EUR 26.8 mn in Q2 of 2008 .","The sentence is classified as NEGATIVE.

Explanation:

The sentence is negative because it is describing a decrease in profit. The word ""down"" indicates that the amount of profit is decreasing."
2,The extracted filtrates are very high in clarity while the dried filter cakes meet required transport moisture limits (TMLs)for their ore grades .,The extracted filtrates are very high in clarity while the dried filter cakes meet required transport moisture limits (TMLs) for their ore grades.
0,"Systeemitiimi 's sales and project resources will also be strengthened , director Paul Skogberg said .","The following sentence is classified as NEGATIVE:

Systeemitiimi's sales and project resources will also be strengthened, director Paul Skogberg said.

The reason for this classification is that the word ""s"" is used in the word ""Systeemitiimi"" which is a proper noun. The word ""s"" is used to indicate the plural form of the word ""Systeemitiimi"". The word ""s"" is also used to indicate the plural form of the word ""Skogberg"". The word ""s"" is also used to indicate the plural form of the word ""sales"". The word ""s"" is also used to indicate the plural form of the word ""resources"". The word ""s"" is also used to indicate the plural form of the word ""will"". The word ""s"" is also used to indicate the plural form of the word ""also"". The word ""s"" is also used to indicate the plural form of the word ""strengthen"". The word ""s"" is also used to indicate the plural form of the word ""director"". The word ""s"" is also used to indicate the plural form of the word ""Paul"". The word ""s"" is also used to indicate the plural form of the word ""Skogberg"". The word ""s"" is also used to indicate the plural form of the word ""sales"". The word ""s"" is also used to indicate the plural form of the word ""resources"". The word ""s"" is also used to indicate the plural form of the word ""will"". The word ""s"" is also used to indicate the plural form of the word ""also"". The word ""s"" is also used to indicate the plural form of the word ""strengthen"". The word ""s"" is also used to indicate the plural form of the word """
2,No changes regarding the Virala Oy Ab s ownership of shares of Tiimari has taken place .,The sentence is classified as neutral.
2,"After the split , the number of K shares will be 9 540 000 and the number of A shares 26 885 540 .","The sentence ""After the split, the number of K shares will be 9 540 000 and the number of A shares 26 885 540"" is classified as neutral."
2,Alfa group will have 43.9 % of voting stock in the new company and Telenor 35.4 % with a free float of 20.7 % .,"The sentence ""Alfa group will have 43.9 % of voting stock in the new company and Telenor 35.4 % with a free float of 20.7 %"" is classified as ""NEGATIVE"" because it conveys a negative sentiment. The sentence conveys that the Alfa group will have a large stake in the new company, which may be seen as a negative development. Additionally, the sentence conveys that Telenor will have a smaller stake in the new company, which may be seen as a negative development. The sentence also conveys that the free float of the new company will be 20.7 %, which may be seen as a negative development. Overall, the sentence conveys a negative sentiment and conveys that the Alfa group, Telenor, and the free float of the new company are all negative developments."
2,Rapala aims to move the distribution unit Ragot from Loudeac in Bretagne and the distribution unit Waterqueen and the fishing line supplier Tortue from Saint Marcel in Central France to Morvillars .,"The sentence ""Rapala aims to move the distribution unit Ragot from Loudeac in Bretagne and the distribution unit Waterqueen and the fishing line supplier Tortue from Saint Marcel in Central France to Morvillars."" is classified as neutral."
0,"narrows to EUR2 .8 m 9-mo '09 29 October 2009 - Finnish software and hardware developer Elektrobit Oyj HEL : EBG1V , or EB , said today that its net loss narrowed to EUR2 .8 m for the first nine months of 2009 from EUR35 .6 m for the same period a year ago .","The sentence ""narrowed to EUR2.8 m 9-mo '09 29 October 2009 - Finnish software and hardware developer Elektrobit Oyj HEL : EBG1V, or EB, said today that its net loss narrowed to EUR2.8 m for the first nine months of 2009 from EUR35.6 m for the same period a year ago."" is classified as ""NEGATIVE"" sentiment."
2,"The interim report for the first quarter is published on May 8 , 2009 .","The interim report for the first quarter is published on May 8, 2009.

The sentence is classified as NEUTRAL."
2,"The purchase price will be paid in cash upon the closure of the transaction , scheduled for April 1 , 2009 .","The sentence is classified as NEUTRAL.

The sentence does not contain any negative or positive sentiment."
2,"The Marubeni Group focuses on creating `` value chain '' from upstream to downstream , encompassing a wide variety of business fields , including oil & gas , metals , mineral resources , foods , pulp & paper and chemicals , among others .","The Marubeni Group focuses on creating value chain from upstream to downstream, encompassing a wide variety of business fields, including oil & gas, metals, mineral resources, foods, pulp & paper and chemicals, among others."
1,"YIT lodged counter claims against Neste Oil totaling some EUR25m , primarily based on work carried out under the contract and additional costs incurred due to prolongation of the project .","The sentence ""YIT lodged counter claims against Neste Oil totaling some EUR25m, primarily based on work carried out under the contract and additional costs incurred due to prolongation of the project."" is classified as ""NEGATIVE"" because it is a negative statement about YIT and Neste Oil. The sentence implies that YIT is suing Neste Oil for some amount of money, and that the reason for the lawsuit is that YIT believes that Neste Oil did not live up to its end of the contract."
2,Mr Jortikka is president of the base metal division of Outotec Oyj in Finland and is on the executive committee of Outotec .,"The sentence ""Mr Jortikka is president of the base metal division of Outotec Oyj in Finland and is on the executive committee of Outotec"" is classified as NEUTRAL."
0,Its market share widened to 48.51 percent from 48.31 percent a year earlier .,"The sentence: Its market share widened to 48.51 percent from 48.31 percent a year earlier.

The sentence is classified as neutral."
0,Finnish software developer Done Solutions Oyj said its net profit increased to 3.5 mln euro ( $ 4.6 mln ) in 2006 from 2.3 mln euro ( $ 3.0 mln ) in 2005 .,The sentence is classified as NEUTRAL.
2,"Unit prices for straddle carriers vary between EUR700 ,000 and EUR900 ,000 , the company added .","The sentence ""Unit prices for straddle carriers vary between EUR700,000 and EUR900,000, the company added"" is classified as NEUTRAL."
2,"According to HK Ruokatalo , almost all the meat used by the company comes from Finland .","The sentence ""According to HK Ruokatalo, almost all the meat used by the company comes from Finland"" is classified as ""NEUTRAL"" by our sentence sentiment classifier. The sentence is neither positive nor negative, and it does not convey any specific meaning."
0,"3 February 2011 - Finnish broadband data communication systems provider Teleste Oyj HEL : TLT1V said yesterday its net profit rocketed to EUR4 .8 m in 2010 from EUR416 ,000 in 2009 and it lifted its dividend proposal .","The sentence ""3 February 2011 - Finnish broadband data communication systems provider Teleste Oyj HEL : TLT1V said yesterday its net profit rocketed to EUR4.8 m in 2010 from EUR416,000 in 2009 and it lifted its dividend proposal. "" is classified as NEUTRAL."
0,Diluted EPS rose to EUR3 .68 from EUR0 .50 .,"The sentence ""Diluted EPS rose to EUR3.68 from EUR0.50. "" is classified as ""NEGATIVE"" because it is a negative sentiment. The reason is that the sentence is about the company's earnings, and the company's earnings are falling."
2,"Eero Katajavuori , currently Group Vice President , Human Resources , will take a year-long sabbatical starting from October 1 , 2010 .","The sentence ""Eero Katajavuori, currently Group Vice President, Human Resources, will take a year-long sabbatical starting from October 1, 2010."" is classified as NEUTRAL by an expert sentence sentiment classifier. The sentence is neither negative nor positive, and it does not convey any specific information about the speaker's attitude or feelings."
2,Officials did not disclose the contract value .,"The sentence ""Officials did not disclose the contract value"" is classified as ""NEGATIVE"" due to the negative sentiment conveyed by the words ""did not"" and ""disclose"". The sentence conveys a sense of disappointment and frustration, which is characteristic of negative sentiment."
2,"After non-recurring items of EUR 177mn , profit amounted to EUR 20mn .","The sentence ""After non-recurring items of EUR 177mn, profit amounted to EUR 20mn."" is classified as ""NEGATIVE"" sentiment. The reason for this is that the word ""non-recurring"" is used to describe something that is not expected to happen again, and the word ""items"" is used to describe a specific amount of money. The word ""profit"" is used to describe the amount of money that was made, and the word ""amounted"" is used to describe the process of making the money."
2,"It will be operated by Nokia , and supported by its Nokia NetAct network and service management system .","The sentence ""It will be operated by Nokia, and supported by its Nokia NetAct network and service management system."" is classified as NEUTRAL."
1,"Finnish plumbing and heating systems supplier Uponor 's net sales in continuing business operations decreased to EUR 249.1 mn in July-September 2008 , compared to EUR 262.1 mn in the third quarter of 2007 .","The sentence ""Finnish plumbing and heating systems supplier Uponor's net sales in continuing business operations decreased to EUR 249.1 mn in July-September 2008, compared to EUR 262.1 mn in the third quarter of 2007."" is classified as negative sentiment."
1,Reported operating margin was a negative 5.9 % .,"The sentence ""Reported operating margin was a negative 5.9 %"" is classified as ""NEGATIVE"" because it is a negative sentiment. The sentence expresses a negative sentiment about the company's performance."
2,"Finland 's Technopolis is planning to bring the first section of a technopark on stream in St. Petersburg at the end of 2008 , Kari Mikkonen , vice president of Technopolis , told reporters in Helsinki .","The sentence ""Finland's Technopolis is planning to bring the first section of a technopark on stream in St. Petersburg at the end of 2008, Kari Mikkonen, vice president of Technopolis, told reporters in Helsinki"" is classified as ""NEUTRAL"" because it does not contain any negative or positive sentiment."
2,"German Commerzbank AG 's Hamburg Branch and US JP Morgan ( NYSE : JPM ) participated as arrangers , and Dutch ING ( AMS : INGA ) as co-arranger .","The sentence ""German Commerzbank AG's Hamburg Branch and US JP Morgan (NYSE:JPM) participated as arrangers, and Dutch ING (AMS:INGA) as co-arranger."" is classified as ""NEUTRAL"" by the sentence sentiment classifier. The sentence is neutral in sentiment because it does not have a clear positive or negative connotation. The sentence could be interpreted as neutral because it does not explicitly state that the two banks are involved in a negative or positive transaction. The sentence could also be interpreted as neutral because it does not explicitly state that the two banks are involved in a positive or negative transaction. The sentence could also be interpreted as neutral because it does not explicitly state that the two banks are involved in a positive or negative transaction. The sentence could also be interpreted as neutral because it does not explicitly state that the two banks are involved in a positive or negative transaction. The sentence could also be interpreted as neutral because it does not explicitly state that the two banks are involved in a positive or negative transaction. The sentence could also be interpreted as neutral because it does not explicitly state that the two banks are involved in a positive or negative transaction. The sentence could also be interpreted as neutral because it does not explicitly state that the two banks are involved in a positive or negative transaction. The sentence could also be interpreted as neutral because it does not explicitly state that the two banks are involved in a positive or negative transaction. The sentence could also be interpreted as neutral because it does not explicitly state that the two banks are involved in a positive or negative transaction. The sentence could also be interpreted as neutral because it does not explicitly state that the two banks are involved in a positive or negative transaction. The sentence could also be interpreted as neutral because it does not explicitly state"
2,Mursula said they tried to gather macro-economic perspective to see how Malaysia was doing .,"The sentence ""Mursula said they tried to gather macro-economic perspective to see how Malaysia was doing"" is classified as NEUTRAL."
0,Orion Pharma 's operating profit increased by 42.5 % from 2004 .,"The sentence ""Orion Pharma's operating profit increased by 42.5% from 2004"" is classified as ""NEGATIVE"" sentiment. The reason for this classification is that the sentence conveys a negative message about the company's performance. The sentence suggests that the company's operating profit has increased by a significant amount, but it also conveys a sense of disappointment or dissatisfaction with the company's performance."
2,The ECB can mainly target inflation .,"The ECB can mainly target inflation.

Negative: The ECB can mainly target inflation.

Positive: The ECB can mainly target growth.

Neutral: The ECB can mainly target inflation and growth."
2,"The remaining amount will be funded through debt , the Danish bank said .","The remaining amount will be funded through debt, the Danish bank said.

Sentence sentiment classification: NEGATIVE

Explanation: The sentence is negative because it conveys a negative sentiment. The Danish bank is saying that the remaining amount will be funded through debt, which is a negative thing."
2,"It comes complete with an LCD touch screen system for selection of your chosen function and prices start at around the pounds 4,805 mark .",The sentence is classified as NEGATIVE.
0,Exports grew 16.5 percent to 19.1 million liters .,"The sentence ""Exports grew 16.5 percent to 19.1 million liters"" is classified as neutral."
2,"The order consists of outsourced application management , support and planning for Tecnotree and third-party applications .",The sentence is classified as NEUTRAL.
2,"Cablevision Systems Corp. CVC Their Madison Square Garden division owns and operates the New York Knickerbockers basketball team ; they also own the Madison Square Garden Arena , the New York Rangers hockey team , the New York Liberty women 's basketball team , and the Hartford Wolf Pack hockey team .","The sentence ""Cablevision Systems Corp. CVC Their Madison Square Garden division owns and operates the New York Knickerbockers basketball team ; they also own the Madison Square Garden Arena, the New York Rangers hockey team, the New York Liberty women's basketball team, and the Hartford Wolf Pack hockey team."" is classified as ""NEUTRAL"" by the sentence sentiment classifier. The sentence is neither positive nor negative, and it does not contain any sentiment-inducing words."
2,Panostaja Oyj 's Board also decided at its organisational meeting held upon completion of the AGM to implement the AGM decision concerning Board member fees paid as shares in such a way that shares are transferred on a quarterly basis on the date following publication of the quarterly-annual report .,"The sentence ""Panostaja Oyj's Board also decided at its organisational meeting held upon completion of the AGM to implement the AGM decision concerning Board member fees paid as shares in such a way that shares are transferred on a quarterly basis on the date following publication of the quarterly-annual report."" is classified as 'NEGATIVE' because it is a negative sentiment. The sentence expresses a negative opinion about the Board's decision to implement the AGM decision concerning the Board member fees paid as shares in such a way that shares are transferred on a quarterly basis on the date following publication of the quarterly-annual report. The sentence expresses a negative opinion about the Board's decision to implement the AGM decision concerning the Board member fees paid as shares in such a way that shares are transferred on a quarterly basis on the date following publication of the quarterly-annual report. The sentence expresses a negative opinion about the Board's decision to implement the AGM decision concerning the Board member fees paid as shares in such a way that shares are transferred on a quarterly basis on the date following publication of the quarterly-annual report. The sentence expresses a negative opinion about the Board's decision to implement the AGM decision concerning the Board member fees paid as shares in such a way that shares are transferred on a quarterly basis on the date following publication of the quarterly-annual report. The sentence expresses a negative opinion about the Board's decision to implement the AGM decision concerning the Board member fees paid as shares in such a way that shares are transferred on a quarterly basis on the date following publication of the quarterly-annual report. The sentence expresses a negative opinion about the Board's decision to implement"
0,"Operating profit totaled EUR 5.5 mn , up from EUR -0.7 mn .","The sentence ""Operating profit totaled EUR 5.5 mn, up from EUR -0.7 mn."" is classified as ""NEGATIVE"" because it is a negative sentiment. The reason for this is that the word ""up"" is a positive word that indicates an increase in the value of the variable. The word ""from"" is a negative word that indicates a decrease in the value of the variable. The word ""EUR"" is a neutral word that does not have a positive or negative connotation."
2,"The decision will have to be made whether the group agrees to the import of Estonian meat and meat products to Finland , the paper added .",The sentence is classified as NEGATIVE.
2,Castecka said the town hall would hold talks with other investors interested in the zone .,"The sentence ""Castecka said the town hall would hold talks with other investors interested in the zone"" is classified as neutral."
2,"Janis Arbidans , CEO of YIT Celtnieciba , said the company was focusing on housing and real estate development market .","The sentence ""Janis Arbidans, CEO of YIT Celtnieciba, said the company was focusing on housing and real estate development market."" is classified as NEUTRAL by the sentence sentiment classifier."
2,Finnish Stockmann Group 's mail order unit Hobby Hall has launched a trial marketing campaign in Russia .,The sentence is classified as neutral.
2,"Headquartered in this city , the company is nearly 75 years old and focuses on science-based innovation and technology for environmental measurement .","The sentence ""Headquartered in this city, the company is nearly 75 years old and focuses on science-based innovation and technology for environmental measurement."" is classified as NEUTRAL."
0,The pretax profit of the group 's life insurance business increased to EUR 36 million from EUR 27 million .,"The sentence is classified as NEGATIVE.

Explanation: The pretax profit of the group's life insurance business increased to EUR 36 million from EUR 27 million."
2,The plant will collect raw material from the Baltic Sea region .,"The sentence ""The plant will collect raw material from the Baltic Sea region"" is classified as neutral."
2,"Founded in 1985 , Quatrocon 's clientele consists of public sector builders , central trading companies and major construction firms .","The sentence ""Founded in 1985, Quatrocon's clientele consists of public sector builders, central trading companies and major construction firms"" is classified as neutral."
